SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
新店,新北市,42,nan,良好,1.5,0.28,30,38.0,14.0,11,12.0,13.0,1.4,1.0,212.0,2017-01-29 00:00,,0.2,13,18,,,,
土城,新北市,33,nan,良好,1.7,0.71,2,28.0,27.0,10,26.0,53.0,27.0,1.2,145.0,2017-01-29 00:00,,0.4,10,24,,,,
板橋,新北市,37,nan,良好,1.5,0.67,7.8,21.0,37.0,15,25.0,33.0,7.7,0.9,155.0,2017-01-29 00:00,,0.6,12,33,,,,
汐止,新北市,61,細懸浮微粒,普通,2.6,1.06,2.2,9.0,31,25,30.0,64.0,34.0,0.6,158.0,2017-01-29 01:00,,0.7,20,24,,,,
萬里,新北市,32,nan,良好,1.2,0.14,33,29.0,10,8,2.0,3.4,1.3,4.1,224.0,2017-01-29 01:00,,0.2,10,19,,,,
新店,新北市,39,nan,良好,1.4,0.3,23,36.0,12,10,12.0,13.0,1.2,1.3,199.0,2017-01-29 01:00,,0.2,12,16,,,,
基隆,基隆市,31,nan,良好,0.7,0.24,19,33.0,15,9,8.7,10.0,1.6,0.5,57.0,2017-01-29 04:00,,0.2,7,12,,,,
汐止,新北市,51,細懸浮微粒,普通,0.8,0.4,5.7,6.0,11,9,17.0,20.0,3.7,0.6,5.5,2017-01-29 04:00,,0.7,16,19,,,,
萬里,新北市,31,nan,良好,1.3,0.14,23,31.0,15,8,2.0,2.8,0.8,2.4,210.0,2017-01-29 04:00,,0.2,10,15,,,,
新店,新北市,35,nan,良好,1.4,0.28,16,27.0,13,13,11.0,11.0,0.9,0.5,14.0,2017-01-29 04:00,,0.3,11,11,,,,
土城,新北市,44,nan,良好,1.9,0.49,3.2,10.0,32,25,19.0,22.0,3.1,1.2,200.0,2017-01-29 04:00,,0.5,14,24,,,,
板橋,新北市,67,細懸浮微粒,普通,2.2,0.61,0.7,8.0,56,27,23.0,32.0,8.7,1.5,230.0,2017-01-29 04:00,,0.6,22,45,,,,
新莊,新北市,80,細懸浮微粒,普通,2.1,0.57,0.3,3.0,53,30,25.0,32.0,7.3,1.3,216.0,2017-01-29 04:00,,0.7,27,46,,,,
菜寮,新北市,71,細懸浮微粒,普通,2.1,0.66,1.1,10.0,46,37,22.0,31.0,8.5,1.4,169.0,2017-01-29 04:00,,0.7,24,30,,,,
林口,新北市,56,細懸浮微粒,普通,2.2,0.39,1.2,26.0,40,32,24.0,30.0,6.0,1.5,210.0,2017-01-29 04:00,,0.3,18,32,,,,
淡水,新北市,61,細懸浮微粒,普通,2.7,0.33,6.4,22.0,71,39,19.0,21.0,1.5,nan,nan,2017-01-29 04:00,,0.3,20,37,,,,
士林,臺北市,25,nan,良好,2.9,0.46,2.5,23.0,29,16,26.0,30.0,3.8,0.8,178.0,2017-01-29 04:00,,0.3,7,18,,,,
基隆,基隆市,31,nan,良好,0.7,0.13,42,33.0,nan,nan,2.4,3.3,0.9,1.5,135.0,2017-01-29 00:00,,0.3,5,9,,,,
汐止,新北市,58,細懸浮微粒,普通,3.3,1.06,2.3,13.0,31.0,26,31.0,62.0,31.0,0.5,10.0,2017-01-29 00:00,,0.6,18,22,,,,
萬里,新北市,34,nan,良好,1.5,0.15,34,30.0,11.0,7,2.4,3.7,1.3,4.9,219.0,2017-01-29 00:00,,0.2,10,19,,,,
關山,臺東縣,42,nan,良好,1.1,nan,21,27.0,37.0,15,4.6,8.2,3.6,1.0,120.0,2017-01-29 00:00,,nan,13,32,,,,
麥寮,雲林縣,134,細懸浮微粒,對敏感族群不良,3.2,0.37,23,40.0,131.0,73,10.0,13.0,3.1,1.3,40.0,2017-01-29 00:00,,0.3,48,101,,,,
基隆,基隆市,31,nan,良好,0.5,0.32,23,33.0,10,5.0,9.9,11.0,1.0,0.7,267.0,2017-01-29 03:00,,0.2,6,11,,,,
汐止,新北市,57,細懸浮微粒,普通,0.8,0.35,9.6,6.0,11,9.0,14.0,17.0,2.5,0.7,264.0,2017-01-29 03:00,,0.7,18,22,,,,
新店,新北市,34,nan,良好,1.4,0.32,18,31.0,9,11.0,12.0,13.0,1.9,1.7,303.0,2017-01-29 03:00,,0.3,11,11,,,,
新莊,新北市,37,nan,良好,2.4,0.59,6.9,19.0,22.0,9,31.0,35.0,3.7,1.2,108.0,2017-01-29 00:00,,0.5,12,25,,,,
菜寮,新北市,49,nan,良好,1.7,0.57,14,22.0,14.0,13,27.0,30.0,2.3,0.5,55.0,2017-01-29 00:00,,0.5,15,19,,,,
林口,新北市,58,細懸浮微粒,普通,1.2,0.22,34,34.0,30.0,10,8.0,8.6,0.7,2.5,124.0,2017-01-29 00:00,,0.3,18,34,,,,
淡水,新北市,32,nan,良好,1.6,0.26,29,28.0,21.0,8,7.3,8.8,1.5,nan,nan,2017-01-29 00:00,,0.2,10,24,,,,
士林,臺北市,29,nan,良好,1.7,0.26,29,31.0,13.0,2,13.0,14.0,1.2,0.8,73.0,2017-01-29 00:00,,0.3,7,17,,,,
中山,臺北市,39,nan,良好,1.4,0.57,14,19.0,9.0,9,29.0,34.0,5.4,0.7,110.0,2017-01-29 00:00,,0.5,12,18,,,,
萬華,臺北市,35,nan,良好,2.2,0.66,4.4,19.0,16.0,ND,37.0,55.0,18.0,0.7,88.0,2017-01-29 00:00,,0.4,7,19,,,,
古亭,臺北市,36,nan,良好,1.5,0.43,21,28.0,14.0,8,22.0,26.0,4.0,0.7,126.0,2017-01-29 00:00,,0.4,11,16,,,,
松山,臺北市,41,nan,良好,1.9,0.59,14,25.0,29.0,15,28.0,33.0,4.5,0.9,81.0,2017-01-29 00:00,,0.4,13,18,,,,
大同,臺北市,35,nan,良好,1.7,1.15,-,nan,30.0,6,37.0,74.0,37.0,nan,nan,2017-01-29 00:00,,1.0,9,38,,,,
桃園,桃園市,60,細懸浮微粒,普通,3.7,1.03,2,18.0,54.0,35,30.0,53.0,23.0,0.5,356.0,2017-01-29 00:00,,0.6,19,42,,,,
大園,桃園市,53,細懸浮微粒,普通,1.3,0.27,29,41.0,22.0,16,7.2,8.3,1.1,2.5,221.0,2017-01-29 00:00,,0.2,16,40,,,,
觀音,桃園市,67,細懸浮微粒,普通,3.4,0.22,29,43.0,58.0,18,10.0,11.0,0.5,1.9,223.0,2017-01-29 00:00,,0.2,22,51,,,,
平鎮,桃園市,58,細懸浮微粒,普通,1.1,0.44,6.1,21.0,43.0,21,23.0,26.0,3.5,1.2,248.0,2017-01-29 00:00,,0.4,18,47,,,,
龍潭,桃園市,115,細懸浮微粒,對敏感族群不良,0.9,0.4,13,19.0,67.0,37,13.0,14.0,1.6,2.4,221.0,2017-01-29 00:00,,0.5,41,74,,,,
湖口,新竹縣,78,細懸浮微粒,普通,1.4,0.34,24,39.0,66.0,27,16.0,16.0,0.1,1.6,203.0,2017-01-29 00:00,,0.3,27,52,,,,
竹東,新竹縣,109,細懸浮微粒,對敏感族群不良,1.6,0.26,24,26.0,53.0,41,7.0,8.4,1.5,0.9,145.0,2017-01-29 00:00,,0.4,39,56,,,,
新竹,新竹市,95,細懸浮微粒,普通,2.5,0.32,12,32.0,68.0,42,0.8,0.7,-0.2,1.0,235.0,2017-01-29 00:00,,0.3,33,57,,,,
頭份,苗栗縣,100,細懸浮微粒,普通,1.2,0.24,41,34.0,64.0,41,6.9,8.0,1.1,0.9,18.0,2017-01-29 00:00,,0.3,35,62,,,,
苗栗,苗栗縣,83,細懸浮微粒,普通,2.9,0.28,28,33.0,71.0,29,13.0,14.0,1.2,0.5,14.0,2017-01-29 00:00,,0.3,29,68,,,,
三義,苗栗縣,71,細懸浮微粒,普通,1.2,0.33,17,28.0,44.0,19,10.0,11.0,1.4,1.5,222.0,2017-01-29 00:00,,0.3,24,45,,,,
豐原,臺中市,69,細懸浮微粒,普通,1.4,0.34,26,27.0,44.0,20,8.1,8.8,0.7,1.3,99.0,2017-01-29 00:00,,0.3,23,37,,,,
沙鹿,臺中市,82,細懸浮微粒,普通,0.8,0.34,20,39.0,71.0,38,13.0,14.0,1.1,2.0,324.0,2017-01-29 00:00,,0.3,28,58,,,,
大里,臺中市,81,細懸浮微粒,普通,0.6,0.55,8.9,27.0,61.0,31,27.0,29.0,2.7,0.9,217.0,2017-01-29 00:00,,0.4,28,56,,,,
忠明,臺中市,84,細懸浮微粒,普通,1.2,0.66,5,28.0,63.0,39,31.0,35.0,3.3,1.0,35.0,2017-01-29 00:00,,0.4,29,52,,,,
西屯,臺中市,73,細懸浮微粒,普通,1.2,0.31,15,34.0,63.0,36,16.0,17.0,0.4,1.0,24.0,2017-01-29 00:00,,0.2,25,50,,,,
彰化,彰化縣,75,細懸浮微粒,普通,1.9,0.55,12,30.0,63.0,39,20.0,22.0,1.6,0.5,215.0,2017-01-29 00:00,,0.4,25,51,,,,
線西,彰化縣,74,細懸浮微粒,普通,2.7,0.29,24,41.0,68.0,27,13.0,14.0,1.6,1.0,29.0,2017-01-29 00:00,,0.3,25,57,,,,
二林,彰化縣,74,細懸浮微粒,普通,2.5,0.29,19,35.0,63.0,18,10.0,11.0,0.9,0.5,289.0,2017-01-29 00:00,,0.3,25,60,,,,
南投,南投縣,87,細懸浮微粒,普通,1.9,0.54,6.6,23.0,72.0,38,17.0,20.0,3.4,1.1,187.0,2017-01-29 00:00,,0.5,30,61,,,,
斗六,雲林縣,120,細懸浮微粒,對敏感族群不良,2.7,0.59,8.1,31.0,67.0,40,22.0,28.0,5.9,0.6,160.0,2017-01-29 00:00,,0.4,43,64,,,,
崙背,雲林縣,136,細懸浮微粒,對敏感族群不良,0.6,0.48,21,37.0,88.0,64,12.0,13.0,1.9,1.0,305.0,2017-01-29 00:00,,0.3,49,75,,,,
新港,嘉義縣,111,細懸浮微粒,對敏感族群不良,2.8,0.44,20,34.0,103.0,57,12.0,13.0,1.4,0.7,290.0,2017-01-29 00:00,,0.3,40,86,,,,
朴子,嘉義縣,76,細懸浮微粒,普通,2.9,0.33,26,42.0,80.0,40,11.0,12.0,0.6,0.8,308.0,2017-01-29 00:00,,0.3,26,70,,,,
臺西,雲林縣,113,細懸浮微粒,對敏感族群不良,1.1,0.3,25,39.0,92.0,63,8.6,9.6,1.0,1.0,35.0,2017-01-29 00:00,,0.2,40,58,,,,
嘉義,嘉義市,118,細懸浮微粒,對敏感族群不良,1.4,0.59,4.6,26.0,84.0,54,20.0,24.0,4.3,0.5,193.0,2017-01-29 00:00,,0.5,42,70,,,,
新營,臺南市,91,細懸浮微粒,普通,2.1,0.38,22,36.0,91.0,42,15.0,16.0,1.0,0.8,357.0,2017-01-29 00:00,,0.3,32,74,,,,
善化,臺南市,77,細懸浮微粒,普通,0.6,nan,19,32.0,49.0,28,11.0,12.0,1.3,0.8,340.0,2017-01-29 00:00,,nan,26,56,,,,
安南,臺南市,75,細懸浮微粒,普通,1.5,0.35,26,38.0,62.0,22,11.0,12.0,1.1,0.8,18.0,2017-01-29 00:00,,0.3,25,60,,,,
臺南,臺南市,86,細懸浮微粒,普通,1.3,0.43,28,35.0,72.0,24,16.0,16.0,0.9,1.5,38.0,2017-01-29 00:00,,0.5,30,67,,,,
美濃,高雄市,72,細懸浮微粒,普通,1.2,0.41,27,44.0,48.0,24,11.0,13.0,1.9,0.5,38.0,2017-01-29 00:00,,0.4,24,50,,,,
橋頭,高雄市,101,細懸浮微粒,對敏感族群不良,2.3,0.54,8.2,29.0,82.0,38,27.0,28.0,1.4,1.2,51.0,2017-01-29 00:00,,0.5,36,77,,,,
仁武,高雄市,66,細懸浮微粒,普通,2.9,0.68,7.6,33.0,71.0,27,37.0,38.0,1.0,0.4,334.0,2017-01-29 00:00,,0.5,21,54,,,,
鳳山,高雄市,73,細懸浮微粒,普通,4.1,0.75,12,28.0,76.0,31,31.0,32.0,1.8,1.1,59.0,2017-01-29 00:00,,0.7,24,68,,,,
大寮,高雄市,84,細懸浮微粒,普通,2.7,0.73,13,34.0,94.0,49,28.0,30.0,2.1,0.5,342.0,2017-01-29 00:00,,0.5,29,69,,,,
林園,高雄市,69,細懸浮微粒,普通,2.9,0.58,12,45.0,66.0,31,27.0,29.0,1.4,1.4,48.0,2017-01-29 00:00,,0.3,23,51,,,,
楠梓,高雄市,85,細懸浮微粒,普通,3.0,0.49,13,35.0,97.0,37,24.0,26.0,1.8,1.3,52.0,2017-01-29 00:00,,0.4,30,88,,,,
左營,高雄市,90,細懸浮微粒,普通,3.1,0.77,15,39.0,104.0,45,29.0,30.0,1.1,1.2,1.9,2017-01-29 00:00,,0.5,32,78,,,,
前金,高雄市,58,細懸浮微粒,普通,2.4,0.69,16,35.0,47.0,24,30.0,30.0,0.8,1.1,341.0,2017-01-29 00:00,,0.7,18,51,,,,
前鎮,高雄市,85,細懸浮微粒,普通,2.7,1.34,3.2,29.0,81.0,38,48.0,56.0,8.7,1.4,45.0,2017-01-29 00:00,,0.7,29,64,,,,
