SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
關山,臺東縣,42,nan,良好,1.3,nan,46,45.0,15,12.0,3.8,4.2,0.5,1.5,59.0,2017-03-09 00:00,,nan,12.0,18,,,,
麥寮,雲林縣,95,細懸浮微粒,普通,2.9,0.39,24,28.0,51,28.0,14.0,16.0,2.1,1.4,20.0,2017-03-09 00:00,,0.5,33.0,60,,,,
新店,新北市,90,細懸浮微粒,普通,1.9,0.5,35,43.0,45.0,29.0,24.0,26.0,2.9,2.1,129.0,2017-03-09 15:00,,0.5,31,48,,,,
土城,新北市,79,細懸浮微粒,普通,1.9,0.55,32,42.0,42.0,26.0,27.0,30.0,2.5,1.8,242.0,2017-03-09 15:00,,0.6,27,45,,,,
板橋,新北市,83,細懸浮微粒,普通,nan,nan,nan,35.0,nan,nan,nan,nan,nan,2.8,52.0,2017-03-09 15:00,,0.7,29,62,,,,
新莊,新北市,68,細懸浮微粒,普通,3.0,0.52,39,41.0,50.0,20.0,24.0,26.0,2.4,4.7,71.0,2017-03-09 15:00,,0.6,22,52,,,,
菜寮,新北市,75,細懸浮微粒,普通,1.9,0.43,45,43.0,42.0,22.0,19.0,21.0,1.7,4.9,88.0,2017-03-09 15:00,,0.6,25,48,,,,
林口,新北市,90,細懸浮微粒,普通,2.2,0.34,46,49.0,56.0,23.0,20.0,24.0,3.8,4.4,103.0,2017-03-09 15:00,,0.4,31,60,,,,
淡水,新北市,63,細懸浮微粒,普通,2.1,0.22,49,50.0,26.0,17.0,4.8,5.2,0.4,nan,nan,2017-03-09 15:00,,0.2,20,38,,,,
士林,臺北市,69,細懸浮微粒,普通,2.2,0.29,53,53.0,32.0,21.0,8.9,11.0,2.2,4.0,116.0,2017-03-09 15:00,,0.4,23,40,,,,
中山,臺北市,81,細懸浮微粒,普通,2.8,0.63,26,24.0,40.0,25.0,38.0,45.0,7.0,2.4,116.0,2017-03-09 15:00,,0.8,28,50,,,,
萬華,臺北市,78,細懸浮微粒,普通,1.9,0.47,31,28.0,48.0,18.0,30.0,36.0,5.9,3.1,95.0,2017-03-09 15:00,,0.6,27,54,,,,
古亭,臺北市,93,細懸浮微粒,普通,2.0,0.56,28,34.0,42.0,35.0,34.0,40.0,5.4,3.1,86.0,2017-03-09 15:00,,0.6,33,44,,,,
松山,臺北市,76,細懸浮微粒,普通,2.0,0.47,27,25.0,47.0,14.0,35.0,39.0,4.4,1.9,62.0,2017-03-09 15:00,,0.6,26,53,,,,
基隆,基隆市,81,細懸浮微粒,普通,1.0,0.6,37,42.0,34,30.0,16.0,17.0,1.1,0.5,25.0,2017-03-09 00:00,,0.6,28.0,32,,,,
汐止,新北市,96,細懸浮微粒,普通,2.5,0.49,39,30.0,51,41.0,23.0,23.0,0.9,1.0,51.0,2017-03-09 00:00,,0.5,34.0,43,,,,
萬里,新北市,114,細懸浮微粒,對敏感族群不良,4.5,0.37,52,60.0,56,47.0,9.0,9.8,0.8,2.9,204.0,2017-03-09 00:00,,0.3,41.0,54,,,,
新店,新北市,60,細懸浮微粒,普通,1.6,0.46,56,49.0,24,20.0,15.0,16.0,1.2,3.3,151.0,2017-03-09 00:00,,0.4,19.0,23,,,,
土城,新北市,44,nan,良好,0.8,0.41,64,47.0,19,9.0,10.0,11.0,1.0,1.8,132.0,2017-03-09 00:00,,0.4,13.0,19,,,,
