SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,44.0,,良好,1.6,0.17,46,47.0,2.0,ND,2.9,3.2,0.3,1.8,83.0,2017-09-02 01:00,,0.2,9.0,21.0,,,,
汐止,新北市,35.0,,良好,0.1,0.21,41,38.0,15.0,10,5.2,5.4,0.1,2.7,30.0,2017-09-02 01:00,,0.3,11.0,22.0,,,,
萬里,新北市,57.0,懸浮微粒,普通,3.2,0.14,51,53.0,63.0,15,1.8,2.4,0.6,5.9,60.0,2017-09-02 01:00,,0.2,16.0,64.0,,,,
新店,新北市,35.0,,良好,1.2,0.22,35,31.0,15.0,8,6.3,7.8,1.5,1.2,30.0,2017-09-02 01:00,,0.4,11.0,19.0,,,,
土城,新北市,30.0,,良好,2.2,0.24,38,32.0,9.0,4,7.7,8.0,0.3,1.5,317.0,2017-09-02 01:00,,0.4,8.0,13.0,,,,
板橋,新北市,35.0,,良好,1.8,0.24,38,28.0,13.0,6,7.5,8.2,0.7,2.9,70.0,2017-09-02 01:00,,0.5,11.0,22.0,,,,
新莊,新北市,32.0,,良好,2.0,0.23,40,35.0,10.0,2,8.3,9.0,0.7,5.2,70.0,2017-09-02 01:00,,0.4,8.0,22.0,,,,
菜寮,新北市,,,設備維護,,,,,,,,,,,,2017-09-02 01:00,,,,,,,,
林口,新北市,40.0,,良好,2.0,0.17,43,38.0,21.0,7,7.0,7.9,0.8,4.3,94.0,2017-09-02 01:00,,0.3,12.0,32.0,,,,
淡水,新北市,30.0,,良好,2.3,0.23,29,32.0,14.0,10,5.2,5.9,0.6,,,2017-09-02 01:00,,0.3,8.0,20.0,,,,
士林,臺北市,44.0,,良好,,0.16,46,47.0,11.0,7,3.7,5.5,1.9,2.9,115.0,2017-09-02 01:00,,0.2,10.0,21.0,,,,
基隆,基隆市,44.0,,良好,1.0,0.13,47,47.0,15.0,9,2.2,2.3,0.1,1.2,93.0,2017-09-02 03:00,,0.2,10.0,21.0,,,,
汐止,新北市,37.0,,良好,0.7,0.16,42,40.0,13.0,9,5.4,5.4,0.0,1.5,54.0,2017-09-02 03:00,,0.2,11.0,18.0,,,,
菜寮,新北市,,,設備維護,,,,,,,,,,,,2017-09-02 00:00,,,,,,,,
二林,彰化縣,117.0,細懸浮微粒,對敏感族群不良,3.5,0.52,6.1,23.0,69.0,39,18.0,19.0,0.7,1.4,205.0,2017-09-02 00:00,,0.4,42.0,71.0,,,,
南投,南投縣,58.0,細懸浮微粒,普通,3.0,0.39,1.6,9.0,41.0,17,13.0,18.0,5.5,2.3,148.0,2017-09-02 00:00,,0.4,18.0,41.0,,,,
斗六,雲林縣,77.0,細懸浮微粒,普通,3.4,0.29,7.1,27.0,41.0,21,11.0,13.0,1.4,0.9,155.0,2017-09-02 00:00,,0.4,26.0,48.0,,,,
崙背,雲林縣,93.0,細懸浮微粒,普通,1.7,0.32,6.2,32.0,60.0,31,15.0,16.0,1.2,0.5,20.0,2017-09-02 00:00,,0.3,33.0,66.0,,,,
新港,嘉義縣,99.0,細懸浮微粒,普通,2.4,0.34,34,55.0,63.0,36,5.8,6.9,1.2,1.0,112.0,2017-09-02 00:00,,0.3,35.0,59.0,,,,
朴子,嘉義縣,98.0,細懸浮微粒,普通,2.4,0.28,45,63.0,72.0,39,7.3,8.8,1.6,1.1,136.0,2017-09-02 00:00,,0.4,35.0,64.0,,,,
臺南,臺南市,88.0,細懸浮微粒,普通,3.6,0.37,62,60.0,49.0,33,9.5,9.1,-0.4,1.1,174.0,2017-09-02 00:00,,0.6,30.0,47.0,,,,
美濃,高雄市,50.0,,良好,1.8,0.31,5.1,11.0,20.0,18,5.1,5.7,0.6,0.7,75.0,2017-09-02 00:00,,0.3,15.0,15.0,,,,
橋頭,高雄市,64.0,細懸浮微粒,普通,2.8,0.71,1.9,14.0,43.0,23,22.0,34.0,12.0,0.5,168.0,2017-09-02 00:00,,0.6,21.0,38.0,,,,
恆春,屏東縣,25.0,,良好,0.9,0.06,27,27.0,20.0,5,2.2,2.5,0.3,7.0,38.0,2017-09-02 00:00,,0.1,5.0,19.0,,,,
基隆,基隆市,44.0,,良好,1.0,0.18,44,48.0,20.0,10,3.7,3.9,0.2,1.1,69.0,2017-09-02 00:00,,0.2,11.0,25.0,,,,
汐止,新北市,36.0,,良好,0.6,0.21,40,37.0,17.0,11,6.6,7.0,0.4,2.2,48.0,2017-09-02 00:00,,0.3,11.0,24.0,,,,
萬里,新北市,57.0,懸浮微粒,普通,4.1,0.15,50,54.0,75.0,14,3.0,3.5,0.4,7.3,47.0,2017-09-02 00:00,,0.2,16.0,63.0,,,,
新店,新北市,36.0,,良好,2.4,0.25,37,30.0,19.0,12,8.1,9.8,1.7,1.6,34.0,2017-09-02 00:00,,0.4,11.0,20.0,,,,
土城,新北市,29.0,,良好,1.8,0.29,36,31.0,10.0,7,11.0,11.0,0.6,1.4,302.0,2017-09-02 00:00,,0.4,9.0,15.0,,,,
板橋,新北市,37.0,,良好,3.0,0.28,38,27.0,16.0,9,9.8,11.0,0.9,2.8,76.0,2017-09-02 00:00,,0.5,12.0,25.0,,,,
新莊,新北市,31.0,,良好,2.3,0.27,38,34.0,15.0,8,11.0,11.0,0.6,5.1,58.0,2017-09-02 00:00,,0.4,9.0,25.0,,,,
林口,新北市,44.0,,良好,2.6,0.2,41,37.0,32.0,11,9.0,9.8,0.8,3.7,78.0,2017-09-02 00:00,,0.3,14.0,34.0,,,,
淡水,新北市,31.0,,良好,2.8,0.25,30,33.0,21.0,11,7.2,7.6,0.4,,,2017-09-02 00:00,,0.3,8.0,23.0,,,,
士林,臺北市,44.0,,良好,1.2,0.18,46,47.0,18.0,8,4.8,6.6,1.8,2.6,94.0,2017-09-02 00:00,,0.2,11.0,23.0,,,,
中山,臺北市,42.0,,良好,1.1,0.4,28,19.0,16.0,9,18.0,20.0,2.2,0.9,249.0,2017-09-02 00:00,,0.7,13.0,29.0,,,,
萬華,臺北市,39.0,,良好,2.6,0.39,34,20.0,23.0,13,12.0,19.0,7.5,1.6,203.0,2017-09-02 00:00,,0.8,12.0,23.0,,,,
古亭,臺北市,41.0,,良好,2.0,0.23,42,33.0,10.0,10,7.7,8.8,1.1,2.0,79.0,2017-09-02 00:00,,0.4,13.0,15.0,,,,
松山,臺北市,36.0,,良好,2.3,0.25,36,28.0,10.0,3,11.0,12.0,1.6,2.6,49.0,2017-09-02 00:00,,0.4,11.0,19.0,,,,
大同,臺北市,37.0,,良好,2.9,0.74,-,,33.0,6,27.0,42.0,14.0,,,2017-09-02 00:00,,1.4,9.0,40.0,,,,
桃園,桃園市,50.0,,良好,3.6,0.26,38,33.0,20.0,16,8.5,9.3,0.9,2.6,69.0,2017-09-02 00:00,,0.4,15.0,26.0,,,,
大園,桃園市,37.0,,良好,2.7,0.22,39,35.0,28.0,13,12.0,13.0,0.7,6.5,61.0,2017-09-02 00:00,,0.3,11.0,35.0,,,,
觀音,桃園市,60.0,細懸浮微粒,普通,3.8,0.26,30,28.0,43.0,15,16.0,16.0,0.4,7.7,79.0,2017-09-02 00:00,,0.3,19.0,49.0,,,,
