SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,40.0,nan,良好,0.8,0.17,39,43.0,15.0,6,4.0,5.5,1.5,0.9,269.0,2017-01-25 04:00,,0.1,7.0,15.0,,,,
汐止,新北市,31.0,nan,良好,1.1,0.2,19,25.0,15.0,10,11.0,11.0,0.3,1.0,52.0,2017-01-25 04:00,,0.3,9.0,15.0,,,,
基隆,基隆市,40,nan,良好,0.6,0.14,45,43.0,14,6,3.4,4.3,0.8,2.1,89.0,2017-01-25 00:00,,0.2,8,16,,,,
汐止,新北市,31,nan,良好,6.9,0.28,27,22.0,16,8,16.0,19.0,3.4,1.9,45.0,2017-01-25 00:00,,0.3,10,17,,,,
萬里,新北市,54,懸浮微粒,普通,1.8,0.13,49,48.0,59,14,1.2,2.1,0.9,5.7,47.0,2017-01-25 00:00,,0.1,13,59,,,,
新店,新北市,33,nan,良好,1.6,0.23,36,32.0,11,9,11.0,13.0,1.4,2.0,134.0,2017-01-25 00:00,,0.4,10,14,,,,
土城,新北市,27,nan,良好,3.8,0.28,34,29.0,18,9,13.0,15.0,1.9,1.8,121.0,2017-01-25 00:00,,0.4,8,23,,,,
板橋,新北市,26,nan,良好,3.0,0.3,31,24.0,24,8,14.0,16.0,1.8,2.0,84.0,2017-01-25 00:00,,0.4,8,28,,,,
新莊,新北市,24,nan,良好,1.5,0.31,32,26.0,17,4,14.0,16.0,1.5,4.1,94.0,2017-01-25 00:00,,0.4,8,22,,,,
菜寮,新北市,28,nan,良好,1.9,0.29,35,30.0,19,8,12.0,13.0,0.8,2.8,101.0,2017-01-25 00:00,,0.4,8,21,,,,
林口,新北市,35,nan,良好,2.2,0.25,31,26.0,27,8,13.0,15.0,1.4,3.0,65.0,2017-01-25 00:00,,0.3,11,30,,,,
