SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,57,細懸浮微粒,普通,3.1,0.37,10,11.0,29.0,16,17.0,18.0,0.7,0.6,317.0,2017-08-02 02:00,,0.5,18.0,29.0,,,,
汐止,新北市,60,細懸浮微粒,普通,2.3,0.41,11,9.0,35.0,22,17.0,19.0,1.3,0.8,224.0,2017-08-02 02:00,,0.6,19.0,35.0,,,,
基隆,基隆市,60,細懸浮微粒,普通,2.7,0.36,9.9,20.0,30.0,17,17.0,19.0,1.8,0.6,313.0,2017-08-02 00:00,,0.5,19.0,29.0,,,,
龍潭,桃園市,68,細懸浮微粒,普通,3.6,0.43,11,20.0,61.0,24,23.0,25.0,2.0,1.3,200.0,2017-08-02 00:00,,0.5,22.0,50.0,,,,
汐止,新北市,59,細懸浮微粒,普通,4.5,0.56,4.8,14.0,38.0,17,22.0,31.0,8.4,1.0,209.0,2017-08-02 00:00,,0.6,19.0,34.0,,,,
萬里,新北市,57,細懸浮微粒,普通,2.1,0.14,21,31.0,32.0,15,4.2,5.6,1.4,3.4,211.0,2017-08-02 00:00,,0.2,18.0,35.0,,,,
新店,新北市,57,細懸浮微粒,普通,,0.3,13,20.0,39.0,14,8.1,10.0,2.4,1.2,40.0,2017-08-02 00:00,,0.5,18.0,38.0,,,,
土城,新北市,53,細懸浮微粒,普通,5.3,0.39,11,16.0,45.0,15,16.0,18.0,2.2,1.1,209.0,2017-08-02 00:00,,0.7,16.0,43.0,,,,
板橋,新北市,59,細懸浮微粒,普通,4.6,0.57,3.8,17.0,48.0,22,23.0,29.0,6.1,1.7,220.0,2017-08-02 00:00,,0.7,19.0,44.0,,,,
新莊,新北市,48,,良好,7.6,0.69,7.4,23.0,39.0,12,29.0,30.0,1.4,1.5,223.0,2017-08-02 00:00,,0.6,15.0,41.0,,,,
菜寮,新北市,47,,良好,4.5,1.05,2.9,22.0,38.0,16,38.0,71.0,32.0,1.4,300.0,2017-08-02 00:00,,0.7,15.0,36.0,,,,
林口,新北市,50,,良好,6.3,0.5,8.6,24.0,45.0,14,34.0,38.0,3.9,2.3,267.0,2017-08-02 00:00,,0.4,15.0,42.0,,,,
淡水,新北市,60,細懸浮微粒,普通,3.4,0.6,4.5,14.0,48.0,15,20.0,25.0,5.0,,,2017-08-02 00:00,,0.6,19.0,42.0,,,,
士林,臺北市,42,,良好,3.0,0.81,3.9,22.0,29.0,13,26.0,34.0,8.0,1.1,255.0,2017-08-02 00:00,,0.4,13.0,31.0,,,,
平鎮,桃園市,61,細懸浮微粒,普通,4.9,0.41,7.3,20.0,56.0,15,30.0,34.0,4.1,1.2,289.0,2017-08-02 00:00,,0.6,20.0,45.0,,,,
湖口,新竹縣,51,細懸浮微粒,普通,4.3,0.5,4.8,11.0,42.0,18,23.0,35.0,12.0,1.4,231.0,2017-08-02 00:00,,0.5,16.0,37.0,,,,
新竹,新竹市,43,,良好,2.9,0.47,5.7,10.0,19.0,14,19.0,22.0,3.1,1.5,252.0,2017-08-02 00:00,,0.8,13.0,20.0,,,,
基隆,基隆市,59,細懸浮微粒,普通,1.4,0.34,3.9,7.0,27.0,17,14.0,15.0,1.0,0.8,281.0,2017-08-02 05:00,,0.4,19.0,31.0,,,,
基隆,基隆市,58,細懸浮微粒,普通,3.3,0.32,12,15.0,25.0,16,15.0,16.0,1.3,1.9,240.0,2017-08-02 01:00,,0.5,19.0,29.0,,,,
汐止,新北市,59,細懸浮微粒,普通,4.0,0.43,10,12.0,36.0,19,18.0,22.0,4.0,1.0,243.0,2017-08-02 01:00,,0.6,19.0,35.0,,,,
萬里,新北市,55,細懸浮微粒,普通,2.2,0.14,16,25.0,33.0,14,4.1,5.4,1.3,2.6,206.0,2017-08-02 01:00,,0.2,17.0,35.0,,,,
新店,新北市,56,細懸浮微粒,普通,1.0,0.24,14,17.0,40.0,14,7.6,9.3,1.7,0.8,48.0,2017-08-02 01:00,,0.5,18.0,38.0,,,,
土城,新北市,54,細懸浮微粒,普通,4.1,0.32,14,13.0,42.0,20,13.0,14.0,1.5,1.5,273.0,2017-08-02 01:00,,0.6,17.0,43.0,,,,
板橋,新北市,60,細懸浮微粒,普通,3.1,0.47,6.8,12.0,52.0,20,20.0,23.0,2.7,1.6,215.0,2017-08-02 01:00,,0.7,19.0,45.0,,,,
中山,臺北市,56,細懸浮微粒,普通,2.9,1.1,2.8,9.0,36.0,12,35.0,52.0,17.0,0.7,111.0,2017-08-02 00:00,,1.0,18.0,41.0,,,,
萬華,臺北市,65,細懸浮微粒,普通,3.9,0.84,5.8,9.0,39.0,8,28.0,35.0,7.1,0.7,284.0,2017-08-02 00:00,,1.3,21.0,38.0,,,,
古亭,臺北市,56,細懸浮微粒,普通,2.2,0.64,4.6,19.0,26.0,22,21.0,28.0,7.1,1.2,245.0,2017-08-02 00:00,,0.7,18.0,31.0,,,,
松山,臺北市,57,細懸浮微粒,普通,4.8,0.7,6.6,15.0,20.0,20,29.0,40.0,11.0,0.7,6.7,2017-08-02 00:00,,0.6,18.0,24.0,,,,
大同,臺北市,46,,良好,4.8,1.59,-,,53.0,13,38.0,67.0,29.0,,,2017-08-02 00:00,,1.7,14.0,50.0,,,,
桃園,桃園市,69,細懸浮微粒,普通,9.3,0.92,1.9,8.0,48.0,18,38.0,46.0,8.0,0.8,277.0,2017-08-02 00:00,,1.1,23.0,47.0,,,,
大園,桃園市,53,細懸浮微粒,普通,3.8,0.2,24,24.0,44.0,13,13.0,13.0,0.8,2.7,249.0,2017-08-02 00:00,,0.3,16.0,40.0,,,,
觀音,桃園市,52,細懸浮微粒,普通,3.1,0.27,13,23.0,31.0,16,12.0,13.0,1.7,1.9,238.0,2017-08-02 00:00,,0.3,16.0,41.0,,,,
竹東,新竹縣,48,,良好,1.0,0.26,9.4,13.0,32.0,15,5.3,5.7,0.4,1.5,140.0,2017-08-02 00:00,,0.4,15.0,30.0,,,,
頭份,苗栗縣,48,,良好,9.4,0.41,2.5,11.0,44.0,19,16.0,35.0,19.0,1.6,121.0,2017-08-02 00:00,,0.4,15.0,33.0,,,,
苗栗,苗栗縣,39,,良好,1.7,0.22,9.5,11.0,29.0,7,8.3,9.9,1.6,1.4,207.0,2017-08-02 00:00,,0.4,12.0,30.0,,,,
三義,苗栗縣,20,,良好,1.0,0.13,21,22.0,19.0,2,2.5,2.3,-0.2,1.3,204.0,2017-08-02 00:00,,0.1,4.0,19.0,,,,
豐原,臺中市,34,,良好,2.2,0.15,14,18.0,15.0,9,3.6,5.0,1.5,2.2,113.0,2017-08-02 00:00,,0.2,11.0,18.0,,,,
沙鹿,臺中市,19,,良好,2.5,0.24,14,15.0,20.0,4,9.6,11.0,1.3,2.6,183.0,2017-08-02 00:00,,0.3,5.0,20.0,,,,
大里,臺中市,39,,良好,3.1,0.54,1.9,9.0,29.0,10,16.0,17.0,1.0,0.8,121.0,2017-08-02 00:00,,0.5,12.0,24.0,,,,
忠明,臺中市,29,,良好,2.4,0.33,7.3,10.0,11.0,4,17.0,19.0,2.2,1.7,158.0,2017-08-02 00:00,,0.5,9.0,14.0,,,,
西屯,臺中市,28,,良好,1.7,0.25,14,11.0,40.0,5,11.0,12.0,1.3,2.0,175.0,2017-08-02 00:00,,0.4,6.0,30.0,,,,
彰化,彰化縣,44,,良好,1.7,0.22,9.9,12.0,26.0,19,10.0,11.0,1.1,3.5,171.0,2017-08-02 00:00,,0.3,14.0,25.0,,,,
線西,彰化縣,40,,良好,1.7,0.2,17,19.0,21.0,9,5.7,6.1,0.4,3.5,202.0,2017-08-02 00:00,,0.2,12.0,19.0,,,,
二林,彰化縣,29,,良好,2.8,0.17,14,18.0,17.0,10,5.6,6.6,1.0,2.2,188.0,2017-08-02 00:00,,0.2,9.0,17.0,,,,
斗六,雲林縣,28,,良好,2.0,0.2,13,10.0,30.0,13,6.2,8.0,1.9,1.1,187.0,2017-08-02 00:00,,0.4,9.0,23.0,,,,
崙背,雲林縣,36,,良好,2.6,0.18,14,16.0,15.0,11,7.0,7.1,0.1,2.5,223.0,2017-08-02 00:00,,0.2,11.0,16.0,,,,
南投,南投縣,37,,良好,2.2,0.32,2.9,8.0,29.0,11,9.3,12.0,3.1,0.9,95.0,2017-08-02 00:00,,0.4,12.0,23.0,,,,
新港,嘉義縣,18,,良好,2.3,0.17,13,12.0,8.0,8,3.6,4.7,1.1,1.9,155.0,2017-08-02 00:00,,0.3,6.0,10.0,,,,
朴子,嘉義縣,30,,良好,3.3,0.19,16,17.0,31.0,10,8.2,9.4,1.2,2.2,155.0,2017-08-02 00:00,,0.2,9.0,28.0,,,,
臺西,雲林縣,29,,良好,1.9,0.18,14,18.0,12.0,9,6.4,7.3,0.9,3.5,163.0,2017-08-02 00:00,,0.2,9.0,13.0,,,,
嘉義,嘉義市,21,,良好,0.5,0.16,14,10.0,18.0,ND,2.8,3.6,0.8,0.6,126.0,2017-08-02 00:00,,0.4,3.0,23.0,,,,
新營,臺南市,19,,良好,1.2,0.15,17,15.0,20.0,6,2.5,3.8,1.3,0.9,216.0,2017-08-02 00:00,,0.2,5.0,21.0,,,,
善化,臺南市,23,,良好,1.8,0.14,14,14.0,17.0,4,2.2,2.6,0.4,1.3,94.0,2017-08-02 00:00,,0.2,7.0,12.0,,,,
安南,臺南市,31,,良好,1.3,0.29,7.3,4.0,23.0,,,,,2.7,104.0,2017-08-02 00:00,,0.4,,34.0,,,,
臺南,臺南市,26,,良好,2.3,0.33,5.5,7.0,27.0,10,15.0,17.0,2.1,2.0,108.0,2017-08-02 00:00,,0.4,8.0,21.0,,,,
美濃,高雄市,28,,良好,2.3,0.15,8.5,11.0,16.0,7,1.6,2.2,0.6,0.5,51.0,2017-08-02 00:00,,0.2,9.0,11.0,,,,
橋頭,高雄市,38,,良好,2.2,0.28,9.1,7.0,22.0,11,13.0,15.0,2.5,2.5,77.0,2017-08-02 00:00,,0.5,12.0,20.0,,,,
仁武,高雄市,67,懸浮微粒,普通,2.7,0.28,11,9.0,179.0,ND,11.0,11.0,0.3,0.7,106.0,2017-08-02 00:00,,0.5,4.0,78.0,,,,
鳳山,高雄市,29,,良好,1.8,0.35,8.8,8.0,33.0,5,11.0,12.0,0.9,1.2,89.0,2017-08-02 00:00,,0.6,8.0,31.0,,,,
大寮,高雄市,18,,良好,2.0,0.15,10,12.0,18.0,4,7.1,7.8,0.7,1.3,67.0,2017-08-02 00:00,,0.2,6.0,18.0,,,,
林園,高雄市,24,,良好,2.6,0.21,12,18.0,32.0,6,6.6,7.7,1.1,1.5,120.0,2017-08-02 00:00,,0.2,6.0,26.0,,,,
楠梓,高雄市,31,,良好,3.5,0.3,6.5,5.0,25.0,3,,,,1.3,70.0,2017-08-02 00:00,,0.4,9.0,29.0,,,,
左營,高雄市,39,,良好,8.4,0.47,4.2,2.0,31.0,11,19.0,23.0,3.4,2.1,120.0,2017-08-02 00:00,,0.9,12.0,30.0,,,,
前金,高雄市,28,,良好,4.6,0.81,2.8,4.0,38.0,8,23.0,36.0,14.0,1.3,360.0,2017-08-02 00:00,,0.9,8.0,30.0,,,,
前鎮,高雄市,25,,良好,3.5,0.46,5.5,3.0,20.0,7,18.0,20.0,2.5,0.7,310.0,2017-08-02 00:00,,0.7,6.0,27.0,,,,
小港,高雄市,50,,良好,6.2,0.47,6.4,6.0,45.0,17,17.0,19.0,2.6,0.9,46.0,2017-08-02 00:00,,0.6,15.0,42.0,,,,
屏東,屏東縣,18,,良好,2.5,0.48,3.6,6.0,17.0,6,,,,1.4,42.0,2017-08-02 00:00,,0.7,6.0,14.0,,,,
潮州,屏東縣,19,,良好,1.0,0.1,12,15.0,22.0,8,2.0,2.4,0.4,1.7,90.0,2017-08-02 00:00,,0.1,6.0,16.0,,,,
恆春,屏東縣,30,,良好,0.6,0.07,24,23.0,29.0,6,1.5,2.9,1.4,4.8,220.0,2017-08-02 00:00,,0.1,9.0,27.0,,,,
臺東,臺東縣,16,,良好,1.3,0.29,7.3,12.0,,ND,6.3,9.1,2.8,1.1,220.0,2017-08-02 00:00,,0.4,5.0,,,,,
花蓮,花蓮縣,48,,良好,1.8,0.26,13,15.0,45.0,15,7.0,9.6,2.6,1.9,246.0,2017-08-02 00:00,,0.3,15.0,46.0,,,,
陽明,臺北市,36,,良好,2.3,0.14,31,36.0,14.0,8,,,,,,2017-08-02 00:00,,0.1,11.0,16.0,,,,
宜蘭,宜蘭縣,56,細懸浮微粒,普通,2.9,0.24,17,26.0,43.0,13,4.5,5.0,0.6,1.0,334.0,2017-08-02 00:00,,0.3,18.0,49.0,,,,
冬山,宜蘭縣,53,細懸浮微粒,普通,2.8,0.32,8.6,18.0,57.0,14,11.0,13.0,2.0,0.6,203.0,2017-08-02 00:00,,0.3,17.0,55.0,,,,
三重,新北市,65,細懸浮微粒,普通,5.2,1.5,-,,45.0,22,40.0,114.0,74.0,,,2017-08-02 00:00,,1.6,21.0,47.0,,,,
