SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
永和,新北市,43,,良好,1.6,0.39,25,16.0,14.0,11,21.0,23.0,2.7,0.8,118.0,2017-12-08 00:00,,0.8,13,17,2.0,,,
復興,高雄市,81,細懸浮微粒,普通,2.7,0.44,18,16.0,37.0,24,20.0,23.0,2.6,1.0,155.0,2017-12-08 00:00,,0.8,28,55,4.0,,,
埔里,南投縣,44,,良好,1.8,0.24,19,22.0,14.0,12,7.6,8.2,0.6,1.2,237.0,2017-12-08 00:00,,0.4,14,18,2.0,,,
馬祖,連江縣,83,細懸浮微粒,普通,3.0,0.24,51,62.0,41.0,19,6.9,7.2,0.3,4.4,37.0,2017-12-08 00:00,,0.3,28,48,4.0,,,
金門,金門縣,129,細懸浮微粒,對敏感族群不健康,4.1,0.37,52,49.0,69.0,38,9.7,10.0,0.4,2.6,64.0,2017-12-08 00:00,,0.5,46,86,8.0,,,
馬公,澎湖縣,38,,良好,1.5,0.1,44,41.0,16.0,15,1.4,3.3,1.9,7.4,20.0,2017-12-08 00:00,,0.1,10,18,3.0,,,
關山,臺東縣,26,,良好,1.5,,28,22.0,13.0,9,2.4,4.0,1.6,2.1,7.6,2017-12-08 00:00,,,8,16,2.0,,,
麥寮,雲林縣,64,細懸浮微粒,普通,4.7,0.35,21,21.0,34.0,18,18.0,19.0,0.9,5.1,12.0,2017-12-08 00:00,,0.3,21,38,3.0,,,
富貴角,新北市,44,,良好,,0.1,49,47.0,38.0,10,0.8,0.8,0.0,10.0,24.0,2017-12-08 00:00,,0.1,8,30,,,,
基隆,基隆市,39.0,,良好,1.1,0.11,46,42.0,12,7,2.9,3.5,0.6,1.2,114.0,2017-12-08 02:00,,0.2,5.0,8,4.0,,,
汐止,新北市,49.0,,良好,1.5,0.16,49,36.0,12,15,3.7,5.2,1.5,1.1,126.0,2017-12-08 02:00,,0.3,15.0,12,3.0,,,
萬里,新北市,46.0,,良好,1.5,0.15,52,50.0,33,12,1.0,1.6,0.6,9.7,9.1,2017-12-08 02:00,,0.1,9.0,37,2.0,,,
基隆,基隆市,37,,良好,2.0,0.16,42,40.0,8.0,4,4.3,4.9,0.6,1.5,83.0,2017-12-08 00:00,,0.2,4,7,4.0,,,
汐止,新北市,51,細懸浮微粒,普通,2.1,0.21,40,29.0,12.0,16,9.0,10.0,1.4,1.7,73.0,2017-12-08 00:00,,0.3,16,10,3.0,,,
萬里,新北市,45,,良好,1.6,0.13,51,49.0,47.0,5,0.4,1.4,1.0,9.2,20.0,2017-12-08 00:00,,0.1,7,35,2.0,,,
新店,新北市,38,,良好,1.5,0.24,34,23.0,12.0,11,13.0,15.0,2.0,1.3,67.0,2017-12-08 00:00,,0.4,12,12,2.0,,,
土城,新北市,32,,良好,2.1,0.38,25,18.0,16.0,11,20.0,21.0,0.5,0.8,171.0,2017-12-08 00:00,,0.5,10,18,1.0,,,
板橋,新北市,29,,良好,2.3,0.51,16,12.0,18.0,12,27.0,32.0,4.3,1.8,19.0,2017-12-08 00:00,,0.7,9,15,2.0,,,
新莊,新北市,18,,良好,1.8,0.26,33,19.0,17.0,6,14.0,15.0,1.4,4.9,27.0,2017-12-08 00:00,,0.5,5,18,3.0,,,
菜寮,新北市,32,,良好,1.6,0.39,24,15.0,11.0,12,22.0,24.0,2.2,1.3,290.0,2017-12-08 00:00,,0.6,10,11,3.0,,,
林口,新北市,33,,良好,1.6,0.15,44,36.0,27.0,9,4.4,5.6,1.2,4.6,53.0,2017-12-08 00:00,,0.2,10,24,2.0,,,
