SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
左營,高雄市,46.0,,良好,1.6,0.2,27,26.0,37.0,9.0,,,,0.6,316.0,2017-04-09 22:00,,0.2,14.0,40.0,,,,
恆春,屏東縣,29.0,,良好,1.5,0.1,30,30.0,29.0,8.0,1.3,2.1,0.8,2.3,299.0,2017-04-09 22:00,,0.1,7.0,31.0,,,,
萬華,臺北市,106.0,細懸浮微粒,對敏感族群不良,4.2,0.92,11,33.0,65.0,44.0,43.0,48.0,4.8,0.9,82.0,2017-04-09 22:00,,0.6,38.0,63.0,,,,
古亭,臺北市,111.0,細懸浮微粒,對敏感族群不良,4.2,0.69,19,44.0,70.0,37.0,30.0,32.0,2.6,0.9,104.0,2017-04-09 22:00,,0.6,39.0,65.0,,,,
松山,臺北市,111.0,細懸浮微粒,對敏感族群不良,5.7,0.66,19,40.0,67.0,35.0,30.0,32.0,1.3,1.3,59.0,2017-04-09 22:00,,0.5,39.0,71.0,,,,
大同,臺北市,79.0,細懸浮微粒,普通,6.9,1.14,-,,73.0,31.0,49.0,79.0,29.0,,,2017-04-09 22:00,,1.2,27.0,75.0,,,,
桃園,桃園市,93.0,細懸浮微粒,普通,3.5,0.36,16,34.0,66.0,29.0,16.0,17.0,1.4,0.8,165.0,2017-04-09 22:00,,0.4,33.0,64.0,,,,
大園,桃園市,55.0,細懸浮微粒,普通,3.0,0.22,24,34.0,47.0,20.0,,,,5.5,214.0,2017-04-09 22:00,,0.2,17.0,43.0,,,,
觀音,桃園市,52.0,細懸浮微粒,普通,2.1,0.18,22,30.0,49.0,16.0,7.3,8.0,0.7,7.4,242.0,2017-04-09 22:00,,0.2,16.0,50.0,,,,
平鎮,桃園市,60.0,細懸浮微粒,普通,2.1,0.31,18,30.0,49.0,13.0,15.0,16.0,0.9,4.1,219.0,2017-04-09 22:00,,0.3,19.0,50.0,,,,
龍潭,桃園市,71.0,細懸浮微粒,普通,3.5,0.38,13,33.0,63.0,25.0,17.0,20.0,2.4,2.1,199.0,2017-04-09 22:00,,0.3,24.0,64.0,,,,
湖口,新竹縣,57.0,細懸浮微粒,普通,3.1,0.21,22,31.0,38.0,12.0,7.8,11.0,3.3,7.8,229.0,2017-04-09 22:00,,0.2,18.0,43.0,,,,
竹東,新竹縣,76.0,細懸浮微粒,普通,2.4,0.43,14,25.0,51.0,27.0,14.0,16.0,2.0,1.2,144.0,2017-04-09 22:00,,0.3,26.0,52.0,,,,
新竹,新竹市,52.0,細懸浮微粒,普通,2.3,0.38,18,23.0,37.0,14.0,9.0,11.0,1.6,4.1,246.0,2017-04-09 22:00,,0.4,16.0,45.0,,,,
頭份,苗栗縣,61.0,細懸浮微粒,普通,2.2,0.25,22,29.0,52.0,20.0,8.0,9.6,1.6,4.7,246.0,2017-04-09 22:00,,0.3,20.0,54.0,,,,
苗栗,苗栗縣,70.0,細懸浮微粒,普通,2.2,0.25,24,29.0,50.0,19.0,6.5,7.6,1.0,4.1,190.0,2017-04-09 22:00,,0.3,23.0,56.0,,,,
