SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
宜蘭,宜蘭縣,68,細懸浮微粒,普通,1.4,0.36,44,56.0,57,21,7.2,8.2,1.0,0.7,307.0,2017-03-29 22:00,,0.3,23,62.0,,,,
冬山,宜蘭縣,61,細懸浮微粒,普通,0.8,0.25,42,49.0,52,17,8.6,9.6,1.0,0.7,223.0,2017-03-29 22:00,,0.2,20,60.0,,,,
三重,新北市,115,細懸浮微粒,對敏感族群不良,6.0,1.77,-,,90,36,62.0,114.0,52.0,,,2017-03-29 22:00,,1.6,41,107.0,,,,
中壢,桃園市,129,細懸浮微粒,對敏感族群不良,14.0,2.84,5,33.0,117,63,64.0,117.0,53.0,0.8,278.0,2017-03-29 22:00,,1.7,46,107.0,,,,
基隆,基隆市,90,細懸浮微粒,普通,1.5,0.61,27,55.0,41,28,23.0,25.0,1.7,0.5,288.0,2017-03-29 22:00,,0.4,31,48.0,,,,
汐止,新北市,99,細懸浮微粒,普通,5.0,0.73,9,47.0,58,33,45.0,50.0,4.8,1.3,38.0,2017-03-29 22:00,,0.5,35,66.0,,,,
萬里,新北市,105,細懸浮微粒,對敏感族群不良,1.7,0.29,31,57.0,45,34,7.5,8.7,1.2,3.4,198.0,2017-03-29 22:00,,0.3,37,59.0,,,,
新店,新北市,124,細懸浮微粒,對敏感族群不良,4.2,0.8,22,51.0,73,44,39.0,42.0,2.5,1.0,144.0,2017-03-29 22:00,,0.7,44,77.0,,,,
土城,新北市,112,細懸浮微粒,對敏感族群不良,5.4,0.97,12,50.0,80,38,45.0,48.0,3.7,1.0,352.0,2017-03-29 22:00,,0.7,40,79.0,,,,
板橋,新北市,110,細懸浮微粒,對敏感族群不良,6.5,0.96,20,46.0,86,37,48.0,52.0,4.9,2.5,81.0,2017-03-29 22:00,,0.8,39,91.0,,,,
新莊,新北市,94,細懸浮微粒,普通,4.8,1.17,14,46.0,85,30,52.0,59.0,7.2,1.4,90.0,2017-03-29 22:00,,0.8,33,88.0,,,,
菜寮,新北市,110,細懸浮微粒,對敏感族群不良,6.5,0.9,22,48.0,78,36,45.0,46.0,1.6,2.2,113.0,2017-03-29 22:00,,0.7,39,84.0,,,,
林口,新北市,125,細懸浮微粒,對敏感族群不良,11.0,0.92,16,49.0,102,50,53.0,56.0,2.4,2.9,122.0,2017-03-29 22:00,,0.6,45,95.0,,,,
淡水,新北市,106,細懸浮微粒,對敏感族群不良,5.9,0.9,17,50.0,78,38,42.0,44.0,1.2,,,2017-03-29 22:00,,0.6,37,80.0,,,,
士林,臺北市,99,細懸浮微粒,普通,2.7,0.58,29,49.0,61,25,24.0,25.0,0.5,1.8,136.0,2017-03-29 22:00,,0.5,35,72.0,,,,
中山,臺北市,108,細懸浮微粒,對敏感族群不良,7.2,1.07,12,37.0,70,34,55.0,66.0,12.0,1.8,117.0,2017-03-29 22:00,,0.9,38,82.0,,,,
萬華,臺北市,108,細懸浮微粒,對敏感族群不良,11.0,0.83,16,38.0,70,33,50.0,54.0,4.6,2.0,102.0,2017-03-29 22:00,,0.7,38,84.0,,,,
古亭,臺北市,112,細懸浮微粒,對敏感族群不良,7.6,0.73,35,48.0,70,32,35.0,38.0,2.7,2.3,108.0,2017-03-29 22:00,,0.7,40,79.0,,,,
松山,臺北市,109,細懸浮微粒,對敏感族群不良,5.2,0.72,21,33.0,80,33,43.0,46.0,3.3,1.2,63.0,2017-03-29 22:00,,0.6,39,82.0,,,,
大同,臺北市,122,細懸浮微粒,對敏感族群不良,8.7,1.48,-,,75,38,56.0,93.0,36.0,,,2017-03-29 22:00,,1.9,44,92.0,,,,
桃園,桃園市,121,細懸浮微粒,對敏感族群不良,17.0,1.18,13,47.0,89,45,50.0,52.0,1.6,1.4,103.0,2017-03-29 22:00,,0.7,43,88.0,,,,
大園,桃園市,106,細懸浮微粒,對敏感族群不良,12.0,0.64,13,52.0,83,41,53.0,57.0,3.9,1.1,89.0,2017-03-29 22:00,,0.4,37,86.0,,,,
觀音,桃園市,104,細懸浮微粒,對敏感族群不良,11.0,0.49,34,61.0,78,33,33.0,34.0,1.2,1.9,84.0,2017-03-29 22:00,,0.4,37,76.0,,,,
平鎮,桃園市,110,細懸浮微粒,對敏感族群不良,14.0,1.18,14,52.0,101,42,54.0,56.0,2.3,1.6,119.0,2017-03-29 22:00,,0.6,39,92.0,,,,
龍潭,桃園市,118,細懸浮微粒,對敏感族群不良,9.1,0.76,20,52.0,106,45,41.0,44.0,2.7,1.0,108.0,2017-03-29 22:00,,0.6,42,94.0,,,,
湖口,新竹縣,136,細懸浮微粒,對敏感族群不良,5.1,0.66,26,58.0,108,62,32.0,34.0,2.6,1.4,66.0,2017-03-29 22:00,,0.5,49,95.0,,,,
竹東,新竹縣,117,細懸浮微粒,對敏感族群不良,2.2,0.57,27,45.0,88,53,16.0,17.0,0.7,1.0,136.0,2017-03-29 22:00,,0.5,42,83.0,,,,
新竹,新竹市,132,細懸浮微粒,對敏感族群不良,4.6,0.75,18,51.0,93,50,40.0,42.0,1.5,0.9,69.0,2017-03-29 22:00,,0.5,47,,,,,
頭份,苗栗縣,115,細懸浮微粒,對敏感族群不良,1.9,0.6,35,64.0,94,46,31.0,32.0,0.5,1.5,92.0,2017-03-29 22:00,,0.4,41,85.0,,,,
苗栗,苗栗縣,107,細懸浮微粒,對敏感族群不良,2.3,0.7,30,54.0,95,43,28.0,29.0,1.4,0.7,46.0,2017-03-29 22:00,,0.5,38,89.0,,,,
三義,苗栗縣,113,細懸浮微粒,對敏感族群不良,2.1,0.51,36,56.0,94,52,21.0,23.0,1.7,2.6,30.0,2017-03-29 22:00,,0.4,40,80.0,,,,
豐原,臺中市,79,細懸浮微粒,普通,1.5,0.31,65,62.0,73,26,7.5,8.2,0.7,2.9,87.0,2017-03-29 22:00,,0.3,27,68.0,,,,
沙鹿,臺中市,106,細懸浮微粒,對敏感族群不良,1.5,0.41,48,65.0,66,38,18.0,19.0,1.1,2.4,63.0,2017-03-29 22:00,,0.4,38,71.0,,,,
大里,臺中市,96,細懸浮微粒,普通,2.9,0.74,37,58.0,76,38,26.0,28.0,1.4,1.0,107.0,2017-03-29 22:00,,0.5,34,81.0,,,,
忠明,臺中市,94,細懸浮微粒,普通,2.7,0.56,47,58.0,94,36,22.0,23.0,0.7,1.0,46.0,2017-03-29 22:00,,0.4,33,70.0,,,,
西屯,臺中市,104,細懸浮微粒,對敏感族群不良,2.8,0.5,44,60.0,88,48,23.0,25.0,2.5,1.2,31.0,2017-03-29 22:00,,0.3,37,78.0,,,,
彰化,彰化縣,115,細懸浮微粒,對敏感族群不良,4.0,0.58,39,53.0,79,36,19.0,20.0,1.3,1.7,42.0,2017-03-29 22:00,,0.5,41,73.0,,,,
線西,彰化縣,130,細懸浮微粒,對敏感族群不良,2.1,0.44,45,67.0,88,46,16.0,17.0,1.3,1.6,47.0,2017-03-29 22:00,,0.4,47,88.0,,,,
二林,彰化縣,102,細懸浮微粒,對敏感族群不良,2.3,0.36,41,63.0,94,39,11.0,11.0,0.8,1.1,61.0,2017-03-29 22:00,,0.4,36,98.0,,,,
南投,南投縣,113,細懸浮微粒,對敏感族群不良,0.9,0.76,14,47.0,87,41,34.0,35.0,1.3,0.8,203.0,2017-03-29 22:00,,0.5,40,85.0,,,,
斗六,雲林縣,125,細懸浮微粒,對敏感族群不良,2.6,0.55,31,65.0,91,49,25.0,27.0,1.7,0.8,48.0,2017-03-29 22:00,,0.4,45,83.0,,,,
崙背,雲林縣,148,細懸浮微粒,對敏感族群不良,3.0,0.5,37,56.0,105,60,18.0,18.0,0.9,1.9,34.0,2017-03-29 22:00,,0.4,54,99.0,,,,
新港,嘉義縣,127,細懸浮微粒,對敏感族群不良,5.5,0.68,31,65.0,103,59,21.0,23.0,2.1,1.8,32.0,2017-03-29 22:00,,0.4,45,99.0,,,,
朴子,嘉義縣,121,細懸浮微粒,對敏感族群不良,4.4,0.5,44,68.0,110,54,12.0,13.0,0.9,1.6,60.0,2017-03-29 22:00,,0.4,43,102.0,,,,
臺西,雲林縣,142,細懸浮微粒,對敏感族群不良,5.6,0.48,47,64.0,89,54,13.0,14.0,1.3,3.2,49.0,2017-03-29 22:00,,0.4,51,83.0,,,,
嘉義,嘉義市,119,細懸浮微粒,對敏感族群不良,2.5,0.68,39,57.0,96,49,26.0,27.0,0.6,2.0,47.0,2017-03-29 22:00,,0.5,42,91.0,,,,
新營,臺南市,111,細懸浮微粒,對敏感族群不良,5.1,0.61,30,58.0,118,48,28.0,28.0,0.0,2.6,38.0,2017-03-29 22:00,,0.4,39,94.0,,,,
善化,臺南市,108,細懸浮微粒,對敏感族群不良,4.9,0.49,38,59.0,102,54,16.0,17.0,0.9,2.7,29.0,2017-03-29 22:00,,0.3,38,85.0,,,,
安南,臺南市,103,細懸浮微粒,對敏感族群不良,5.2,0.56,44,68.0,103,53,19.0,20.0,1.7,1.9,60.0,2017-03-29 22:00,,0.4,36,90.0,,,,
臺南,臺南市,116,細懸浮微粒,對敏感族群不良,3.7,0.53,47,69.0,93,54,19.0,21.0,2.2,2.2,36.0,2017-03-29 22:00,,0.5,41,80.0,,,,
美濃,高雄市,107,細懸浮微粒,對敏感族群不良,2.7,0.59,51,70.0,83,50,16.0,17.0,0.4,0.8,64.0,2017-03-29 22:00,,0.4,38,78.0,,,,
橋頭,高雄市,117,細懸浮微粒,對敏感族群不良,3.7,0.53,39,59.0,116,50,20.0,20.0,0.4,2.1,309.0,2017-03-29 22:00,,0.5,42,97.0,,,,
仁武,高雄市,108,臭氧八小時,對敏感族群不良,4.3,0.64,39,73.0,92,36,30.0,31.0,1.2,1.6,329.0,2017-03-29 22:00,,0.5,38,84.0,,,,
鳳山,高雄市,112,細懸浮微粒,對敏感族群不良,5.1,0.81,40,64.0,88,34,26.0,27.0,0.8,1.1,298.0,2017-03-29 22:00,,0.7,40,104.0,,,,
大寮,高雄市,115,臭氧八小時,對敏感族群不良,7.9,0.76,29,75.0,113,49,40.0,41.0,0.5,0.8,212.0,2017-03-29 22:00,,0.5,39,88.0,,,,
林園,高雄市,140,臭氧八小時,對敏感族群不良,7.1,0.43,54,82.0,54,35,15.0,16.0,0.9,0.4,253.0,2017-03-29 22:00,,0.4,36,59.0,,,,
楠梓,高雄市,111,細懸浮微粒,對敏感族群不良,3.7,0.52,45,69.0,107,40,20.0,21.0,1.0,1.5,301.0,2017-03-29 22:00,,0.5,39,98.0,,,,
左營,高雄市,150,臭氧八小時,對敏感族群不良,3.9,0.68,49,85.0,94,44,21.0,21.0,0.4,1.9,311.0,2017-03-29 22:00,,0.4,44,90.0,,,,
前金,高雄市,154,臭氧八小時,對所有族群不良,3.8,0.53,54,87.0,94,36,20.0,20.0,0.4,1.4,316.0,2017-03-29 22:00,,0.5,38,89.0,,,,
前鎮,高雄市,129,細懸浮微粒,對敏感族群不良,3.1,0.72,52,75.0,76,41,22.0,23.0,0.7,0.8,131.0,2017-03-29 22:00,,0.5,46,83.0,,,,
小港,高雄市,105,細懸浮微粒,對敏感族群不良,3.4,0.58,61,72.0,90,30,22.0,23.0,0.6,0.8,269.0,2017-03-29 22:00,,0.5,37,94.0,,,,
屏東,屏東縣,147,細懸浮微粒,對敏感族群不良,5.2,0.97,44,71.0,105,65,35.0,36.0,1.2,1.1,230.0,2017-03-29 22:00,,0.7,53,96.0,,,,
潮州,屏東縣,136,臭氧八小時,對敏感族群不良,1.8,0.42,55,81.0,114,55,13.0,13.0,0.6,1.4,93.0,2017-03-29 22:00,,0.4,43,106.0,,,,
恆春,屏東縣,67,臭氧八小時,普通,0.9,0.19,60,60.0,41,21,1.4,2.6,1.2,7.9,30.0,2017-03-29 22:00,,0.2,21,40.0,,,,
臺東,臺東縣,61,細懸浮微粒,普通,0.9,0.49,31,36.0,45,26,6.9,8.3,1.4,2.0,294.0,2017-03-29 22:00,,0.5,20,48.0,,,,
花蓮,花蓮縣,65,細懸浮微粒,普通,1.3,0.43,35,53.0,56,24,11.0,13.0,1.3,1.4,216.0,2017-03-29 22:00,,0.3,21,50.0,,,,
陽明,臺北市,92,細懸浮微粒,普通,3.3,0.26,67,67.0,40,29,2.9,3.3,0.4,,,2017-03-29 22:00,,0.3,32,45.0,,,,
竹山,南投縣,114,細懸浮微粒,對敏感族群不良,3.0,0.54,26,61.0,80,44,24.0,27.0,2.8,1.2,37.0,2017-03-29 22:00,,0.4,40,84.0,,,,
永和,新北市,115,細懸浮微粒,對敏感族群不良,6.9,0.84,36,42.0,68,38,34.0,37.0,3.5,1.2,107.0,2017-03-29 22:00,,1.0,41,77.0,,,,
復興,高雄市,132,臭氧八小時,對敏感族群不良,3.4,0.96,51,80.0,70,28,26.0,27.0,0.9,0.7,233.0,2017-03-29 22:00,,0.7,35,82.0,,,,
埔里,南投縣,105,細懸浮微粒,對敏感族群不良,2.6,0.61,34,63.0,74,40,21.0,22.0,0.9,0.5,189.0,2017-03-29 22:00,,0.4,37,69.0,,,,
馬祖,連江縣,88,細懸浮微粒,普通,3.9,0.35,58,65.0,64,35,8.4,9.1,0.7,3.2,61.0,2017-03-29 22:00,,0.3,31,55.0,,,,
金門,金門縣,133,細懸浮微粒,對敏感族群不良,12.0,0.47,44,62.0,97,55,17.0,18.0,1.2,2.0,73.0,2017-03-29 22:00,,0.4,48,89.0,,,,
馬公,澎湖縣,90,臭氧八小時,普通,2.6,0.31,59,67.0,59,31,3.0,4.0,1.0,3.1,66.0,2017-03-29 22:00,,0.3,31,66.0,,,,
關山,臺東縣,67,細懸浮微粒,普通,0.4,,25,31.0,49,23,5.5,7.4,1.9,0.4,316.0,2017-03-29 22:00,,,22,51.0,,,,
麥寮,雲林縣,153,細懸浮微粒,對所有族群不良,3.7,0.56,37,65.0,123,67,15.0,16.0,1.4,2.0,30.0,2017-03-29 22:00,,0.4,58,106.0,,,,
土城,新北市,,,設備維護,,,,,,,,,,,,2017-03-29 23:00,,,,,,,,
宜蘭,宜蘭縣,68.0,細懸浮微粒,普通,1.5,0.4,36,52.0,51.0,22.0,9.9,11.0,1.1,0.7,188.0,2017-03-29 23:00,,0.3,22.0,60.0,,,,
冬山,宜蘭縣,60.0,細懸浮微粒,普通,0.5,0.2,43,47.0,54.0,14.0,4.1,5.1,1.0,1.0,244.0,2017-03-29 23:00,,0.2,19.0,59.0,,,,
三重,新北市,112.0,細懸浮微粒,對敏感族群不良,11.0,1.54,-,,83.0,34.0,61.0,109.0,48.0,,,2017-03-29 23:00,,1.6,40.0,102.0,,,,
中壢,桃園市,135.0,細懸浮微粒,對敏感族群不良,12.0,2.04,6.2,26.0,105.0,58.0,55.0,91.0,36.0,0.8,243.0,2017-03-29 23:00,,1.9,49.0,107.0,,,,
基隆,基隆市,88.0,細懸浮微粒,普通,1.2,0.54,25,48.0,38.0,25.0,20.0,21.0,1.6,0.7,266.0,2017-03-29 23:00,,0.5,31.0,46.0,,,,
汐止,新北市,100.0,細懸浮微粒,普通,11.0,0.77,3.3,39.0,62.0,35.0,46.0,60.0,14.0,1.2,91.0,2017-03-29 23:00,,0.5,35.0,66.0,,,,
萬里,新北市,103.0,細懸浮微粒,對敏感族群不良,1.8,0.27,30,51.0,40.0,32.0,5.3,6.4,1.1,4.8,198.0,2017-03-29 23:00,,0.3,36.0,55.0,,,,
新店,新北市,123.0,細懸浮微粒,對敏感族群不良,3.7,0.76,18,42.0,63.0,38.0,39.0,42.0,2.8,1.3,145.0,2017-03-29 23:00,,0.7,44.0,74.0,,,,
板橋,新北市,106.0,細懸浮微粒,對敏感族群不良,7.5,0.84,29,41.0,83.0,35.0,40.0,42.0,2.6,1.3,66.0,2017-03-29 23:00,,0.8,38.0,89.0,,,,
新莊,新北市,92.0,細懸浮微粒,普通,12.0,0.89,20,41.0,80.0,32.0,46.0,48.0,2.8,1.4,78.0,2017-03-29 23:00,,0.8,32.0,86.0,,,,
菜寮,新北市,107.0,細懸浮微粒,對敏感族群不良,15.0,0.86,19,42.0,73.0,36.0,46.0,48.0,1.6,1.3,85.0,2017-03-29 23:00,,0.8,38.0,82.0,,,,
林口,新北市,127.0,細懸浮微粒,對敏感族群不良,7.3,0.81,20,42.0,102.0,48.0,45.0,47.0,2.0,3.3,133.0,2017-03-29 23:00,,0.7,45.0,95.0,,,,
淡水,新北市,107.0,細懸浮微粒,對敏感族群不良,3.6,0.82,17,43.0,77.0,40.0,40.0,41.0,0.9,,,2017-03-29 23:00,,0.6,38.0,79.0,,,,
士林,臺北市,92.0,細懸浮微粒,普通,2.3,0.56,27,45.0,49.0,21.0,23.0,23.0,0.3,1.1,129.0,2017-03-29 23:00,,0.5,32.0,67.0,,,,
中山,臺北市,104.0,細懸浮微粒,對敏感族群不良,9.0,0.81,23,32.0,73.0,29.0,44.0,49.0,5.0,1.6,120.0,2017-03-29 23:00,,0.9,37.0,80.0,,,,
萬華,臺北市,103.0,細懸浮微粒,對敏感族群不良,11.0,0.74,25,34.0,71.0,31.0,42.0,45.0,3.1,1.7,101.0,2017-03-29 23:00,,0.7,36.0,81.0,,,,
古亭,臺北市,108.0,細懸浮微粒,對敏感族群不良,4.4,0.61,42,45.0,63.0,33.0,27.0,29.0,2.2,1.9,107.0,2017-03-29 23:00,,0.7,38.0,77.0,,,,
松山,臺北市,107.0,細懸浮微粒,對敏感族群不良,4.6,0.78,18,33.0,75.0,35.0,42.0,45.0,3.1,1.3,63.0,2017-03-29 23:00,,0.6,38.0,81.0,,,,
大同,臺北市,119.0,細懸浮微粒,對敏感族群不良,14.0,2.11,-,,75.0,41.0,63.0,123.0,59.0,,,2017-03-29 23:00,,2.0,43.0,87.0,,,,
桃園,桃園市,120.0,細懸浮微粒,對敏感族群不良,16.0,1.08,13,41.0,84.0,47.0,46.0,48.0,1.4,1.4,116.0,2017-03-29 23:00,,0.8,43.0,87.0,,,,
大園,桃園市,109.0,細懸浮微粒,對敏感族群不良,10.0,0.9,7,44.0,88.0,43.0,51.0,57.0,5.5,2.0,105.0,2017-03-29 23:00,,0.5,39.0,86.0,,,,
觀音,桃園市,107.0,細懸浮微粒,對敏感族群不良,19.0,0.69,14,53.0,91.0,46.0,51.0,53.0,1.4,1.1,70.0,2017-03-29 23:00,,0.4,38.0,79.0,,,,
平鎮,桃園市,113.0,細懸浮微粒,對敏感族群不良,12.0,1.02,14,46.0,101.0,46.0,49.0,51.0,2.1,2.1,110.0,2017-03-29 23:00,,0.7,40.0,95.0,,,,
龍潭,桃園市,121.0,細懸浮微粒,對敏感族群不良,8.4,0.71,20,44.0,107.0,52.0,35.0,37.0,1.9,1.2,112.0,2017-03-29 23:00,,0.6,43.0,98.0,,,,
湖口,新竹縣,142.0,細懸浮微粒,對敏感族群不良,9.6,0.83,17,51.0,113.0,62.0,43.0,47.0,3.7,1.5,58.0,2017-03-29 23:00,,0.5,51.0,100.0,,,,
竹東,新竹縣,120.0,細懸浮微粒,對敏感族群不良,2.1,0.46,27,42.0,82.0,43.0,11.0,12.0,0.8,1.9,139.0,2017-03-29 23:00,,0.5,43.0,83.0,,,,
新竹,新竹市,131.0,細懸浮微粒,對敏感族群不良,3.3,0.7,21,45.0,97.0,52.0,36.0,38.0,1.6,1.2,46.0,2017-03-29 23:00,,0.6,47.0,,,,,
頭份,苗栗縣,121.0,細懸浮微粒,對敏感族群不良,2.0,0.54,33,58.0,90.0,49.0,26.0,26.0,0.4,0.9,101.0,2017-03-29 23:00,,0.5,43.0,87.0,,,,
苗栗,苗栗縣,109.0,細懸浮微粒,對敏感族群不良,1.8,0.75,7.4,46.0,84.0,39.0,34.0,38.0,3.8,0.5,29.0,2017-03-29 23:00,,0.6,39.0,90.0,,,,
三義,苗栗縣,116.0,細懸浮微粒,對敏感族群不良,1.8,0.39,41,53.0,84.0,45.0,12.0,13.0,1.4,1.6,23.0,2017-03-29 23:00,,0.4,41.0,81.0,,,,
豐原,臺中市,80.0,細懸浮微粒,普通,1.5,0.34,54,59.0,64.0,31.0,9.2,9.8,0.6,1.5,78.0,2017-03-29 23:00,,0.3,27.0,68.0,,,,
沙鹿,臺中市,103.0,細懸浮微粒,對敏感族群不良,1.6,0.36,53,62.0,73.0,37.0,13.0,14.0,1.0,1.4,17.0,2017-03-29 23:00,,0.4,36.0,69.0,,,,
大里,臺中市,103.0,細懸浮微粒,對敏感族群不良,2.2,0.8,21,51.0,82.0,50.0,29.0,31.0,1.8,1.6,104.0,2017-03-29 23:00,,0.5,36.0,81.0,,,,
忠明,臺中市,97.0,細懸浮微粒,普通,2.9,0.65,37,53.0,97.0,42.0,28.0,29.0,1.0,1.1,50.0,2017-03-29 23:00,,0.5,34.0,75.0,,,,
西屯,臺中市,110.0,細懸浮微粒,對敏感族群不良,2.8,0.49,45,57.0,91.0,51.0,21.0,24.0,2.5,1.1,44.0,2017-03-29 23:00,,0.4,39.0,81.0,,,,
彰化,彰化縣,110.0,細懸浮微粒,對敏感族群不良,4.0,0.58,39,49.0,82.0,40.0,21.0,22.0,1.2,1.1,0.9,2017-03-29 23:00,,0.6,39.0,74.0,,,,
