SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,52,細懸浮微粒,普通,1.1,0.19,44,45.0,16,6.0,3.4,3.6,0.2,1.9,83.0,2017-01-15 01:00,,0.3,16.0,28,,,,
汐止,新北市,78,細懸浮微粒,普通,1.8,0.23,40,36.0,18,15.0,8.8,9.7,0.9,1.1,50.0,2017-01-15 01:00,,0.4,26.0,34,,,,
萬里,新北市,65,懸浮微粒,普通,1.6,0.16,50,51.0,57,10.0,2.1,3.2,1.1,7.3,53.0,2017-01-15 01:00,,0.2,20.0,75,,,,
新店,新北市,69,細懸浮微粒,普通,1.5,0.24,39,39.0,18,10.0,8.0,9.2,1.2,2.2,137.0,2017-01-15 01:00,,0.4,23.0,36,,,,
土城,新北市,54,細懸浮微粒,普通,1.5,0.25,40,38.0,17,5.0,7.7,8.8,1.1,1.2,124.0,2017-01-15 01:00,,0.4,17.0,37,,,,
板橋,新北市,65,細懸浮微粒,普通,3.6,0.25,38,29.0,33,8.0,9.6,11.0,1.0,1.7,92.0,2017-01-15 01:00,,0.5,21.0,50,,,,
新莊,新北市,53,細懸浮微粒,普通,3.3,0.28,36,35.0,24,6.0,12.0,13.0,0.8,3.4,88.0,2017-01-15 01:00,,0.4,16.0,42,,,,
菜寮,新北市,54,細懸浮微粒,普通,1.7,0.27,38,36.0,26,7.0,9.2,11.0,2.2,3.3,102.0,2017-01-15 01:00,,0.4,17.0,39,,,,
林口,新北市,47,nan,良好,1.7,0.2,41,39.0,36,nan,6.4,7.7,1.3,2.8,77.0,2017-01-15 01:00,,0.3,nan,51,,,,
淡水,新北市,47,nan,良好,1.8,0.18,42,43.0,26,4.0,2.3,3.1,0.8,nan,nan,2017-01-15 01:00,,0.3,14.0,36,,,,
士林,臺北市,58,細懸浮微粒,普通,1.7,0.17,47,45.0,7,6.0,3.2,3.8,0.6,2.6,119.0,2017-01-15 01:00,,0.3,19.0,29,,,,
