SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,,,設備維護,,,,,,,,,,,,2017-11-15 01:00,,,8.0,13.0,,,,
板橋,新北市,22.0,,良好,2.2,0.33,30,21.0,9.0,3.0,11.0,12.0,1.4,1.4,89.0,2017-11-15 01:00,,0.5,7.0,13.0,4.0,,,
新莊,新北市,21.0,,良好,1.6,0.4,23,23.0,16.0,5.0,17.0,19.0,1.8,1.8,48.0,2017-11-15 01:00,,0.5,6.0,15.0,3.0,,,
菜寮,新北市,25.0,,良好,1.9,0.3,32,27.0,21.0,7.0,11.0,11.0,0.4,2.3,106.0,2017-11-15 01:00,,0.5,7.0,20.0,3.0,,,
林口,新北市,61.0,細懸浮微粒,普通,2.2,0.2,37,26.0,25.0,20.0,9.5,10.0,0.7,3.2,83.0,2017-11-15 01:00,,0.3,20.0,29.0,1.0,,,
汐止,新北市,34.0,,良好,1.9,0.27,28,23.0,11.0,13.0,16.0,17.0,0.8,1.7,48.0,2017-11-15 01:00,,0.3,11.0,13.0,3.0,,,
萬里,新北市,41.0,,良好,3.7,0.19,42,41.0,22.0,15.0,4.9,5.8,1.0,4.6,49.0,2017-11-15 01:00,,0.2,13.0,20.0,2.0,,,
新店,新北市,25.0,,良好,1.0,0.19,40,27.0,14.0,6.0,4.6,5.5,0.9,1.2,140.0,2017-11-15 01:00,,0.4,6.0,17.0,2.0,,,
土城,新北市,34.0,,良好,1.2,0.26,34,26.0,10.0,10.0,9.4,10.0,0.8,1.2,308.0,2017-11-15 01:00,,0.4,11.0,14.0,3.0,,,
淡水,新北市,28.0,,良好,2.2,0.46,9.9,20.0,27.0,15.0,18.0,20.0,2.5,,,2017-11-15 01:00,,0.4,9.0,20.0,2.0,,,
士林,臺北市,34.0,,良好,16.0,0.18,29,30.0,29.0,10.0,19.0,19.0,0.4,3.0,113.0,2017-11-15 01:00,,0.3,10.0,17.0,3.0,,,
