SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
大同,臺北市,41,nan,良好,2.0,0.6,-,nan,45,7,25.0,38.0,13.0,nan,nan,2016-12-08 00:00,,1.12,10,44,,,,
桃園,桃園市,31,nan,良好,4.3,0.21,40,33.0,23,6,6.5,8.2,1.7,2.3,86.0,2016-12-08 00:00,,0.34,6,34,,,,
大園,桃園市,36,nan,良好,3.7,0.19,31,29.0,17,5,18.0,22.0,3.8,5.0,48.0,2016-12-08 00:00,,0.24,11,33,,,,
觀音,桃園市,39,nan,良好,7.4,0.17,38,36.0,47,8,10.0,11.0,0.8,6.1,62.0,2016-12-08 00:00,,0.17,10,42,,,,
平鎮,桃園市,34,nan,良好,2.0,0.23,38,32.0,33,5,8.5,11.0,2.3,4.6,48.0,2016-12-08 00:00,,0.36,8,37,,,,
龍潭,桃園市,31,nan,良好,1.5,0.16,36,34.0,28,2,5.6,6.6,1.0,4.2,50.0,2016-12-08 00:00,,0.25,9,34,,,,
湖口,新竹縣,32,nan,良好,3.6,0.21,37,33.0,28,8,8.9,9.8,0.9,4.1,54.0,2016-12-08 00:00,,0.26,10,29,,,,
竹東,新竹縣,39,nan,良好,1.4,0.19,29,28.0,16,9,5.5,5.5,0.0,0.8,210.0,2016-12-08 00:00,,0.24,12,23,,,,
新竹,新竹市,38,nan,良好,2.2,0.22,33,26.0,32,3,12.0,13.0,0.7,2.4,55.0,2016-12-08 00:00,,0.36,8,41,,,,
頭份,苗栗縣,49,nan,良好,3.5,0.23,33,29.0,22,14,11.0,11.0,0.4,1.8,62.0,2016-12-08 00:00,,0.33,15,33,,,,
苗栗,苗栗縣,42,nan,良好,4.6,0.35,23,21.0,42,11,16.0,19.0,2.3,1.6,40.0,2016-12-08 00:00,,0.51,13,42,,,,
三義,苗栗縣,42,nan,良好,1.7,0.26,16,28.0,24,7,12.0,13.0,1.9,3.1,36.0,2016-12-08 00:00,,0.26,13,31,,,,
