SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
汐止,新北市,26,,良好,1.3,0.18,26,25.0,12,11.0,5.4,8.9,3.5,1.2,21.0,2017-11-07 03:00,,0.2,8.0,12,1.0,,,
萬里,新北市,42,,良好,3.5,0.14,28,20.0,20,13.0,5.0,5.7,0.8,1.7,190.0,2017-11-07 03:00,,0.2,13.0,18,6.0,,,
新店,新北市,23,,良好,1.3,0.13,29,25.0,8,9.0,1.9,2.3,0.5,2.4,131.0,2017-11-07 03:00,,0.3,7.0,10,1.0,,,
土城,新北市,23,,良好,1.3,0.15,26,18.0,10,6.0,4.3,4.4,0.2,1.3,349.0,2017-11-07 03:00,,0.4,7.0,11,1.0,,,
板橋,新北市,21,,良好,1.3,0.18,25,17.0,10,5.0,6.1,6.5,0.4,1.5,320.0,2017-11-07 03:00,,0.4,7.0,15,2.0,,,
新莊,新北市,18,,良好,1.0,0.19,24,19.0,13,4.0,5.8,6.6,0.7,2.9,66.0,2017-11-07 03:00,,0.4,5.0,15,2.0,,,
菜寮,新北市,19,,良好,1.6,0.2,25,21.0,14,6.0,5.2,5.7,0.5,3.0,95.0,2017-11-07 03:00,,0.3,6.0,14,2.0,,,
林口,新北市,49,,良好,1.4,0.15,25,24.0,19,12.0,4.1,4.1,-0.1,2.6,93.0,2017-11-07 03:00,,0.2,15.0,24,2.0,,,
淡水,新北市,23,,良好,0.9,0.12,24,25.0,13,3.0,0.4,1.4,1.0,,,2017-11-07 03:00,,0.2,5.0,12,3.0,,,
基隆,基隆市,26,,良好,1.3,0.15,28,28.0,15,9,4.6,4.8,0.2,1.9,108.0,2017-11-07 02:00,,0.2,7.0,13,2.0,,,
汐止,新北市,23,,良好,1.4,0.19,27,25.0,11,11,4.5,7.6,3.1,2.1,29.0,2017-11-07 02:00,,0.3,7.0,11,1.0,,,
萬里,新北市,42,,良好,6.7,0.14,26,21.0,15,13,6.8,7.7,0.9,2.2,109.0,2017-11-07 02:00,,0.2,13.0,17,6.0,,,
新店,新北市,22,,良好,1.3,0.13,29,24.0,11,8,2.1,2.7,0.5,2.3,102.0,2017-11-07 02:00,,0.3,7.0,11,1.0,,,
基隆,基隆市,25,,良好,1.2,0.14,27,27.0,6,5,1.4,1.4,0.0,2.6,106.0,2017-11-07 04:00,,0.2,7,11,2.0,,,
基隆,基隆市,27,,良好,1.7,0.15,27,29.0,6.0,4,4.4,4.5,0.1,2.5,85.0,2017-11-07 00:00,,0.2,7,13,2.0,,,
基隆,基隆市,25,,良好,1.2,0.17,25,27.0,9,8,2.2,2.3,0.1,1.5,102.0,2017-11-07 06:00,,0.2,6,8,2.0,,,
汐止,新北市,27,,良好,1.4,0.18,24,24.0,10,3,5.3,8.4,3.0,2.3,20.0,2017-11-07 06:00,,0.2,8,11,1.0,,,
萬里,新北市,38,,良好,2.1,0.14,23,21.0,7,8,2.9,3.7,0.8,3.2,201.0,2017-11-07 06:00,,0.2,12,16,6.0,,,
新店,新北市,24,,良好,1.4,0.22,19,26.0,6,ND,6.5,7.7,1.2,1.0,113.0,2017-11-07 06:00,,0.2,5,9,1.0,,,
土城,新北市,33,,良好,3.3,0.35,11,20.0,39,19,19.0,20.0,0.9,0.8,157.0,2017-11-07 06:00,,0.3,10,19,1.0,,,
