SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
松山,臺北市,58,臭氧八小時,普通,0.9,0.39,51,57.0,29.0,16,11.0,14.0,3.0,1.7,279.0,2017-10-22 00:00,,0.3,17.0,34.0,2,,,
大同,臺北市,57,懸浮微粒,普通,5.8,0.8,-,,62.0,19,24.0,30.0,6.2,,,2017-10-22 00:00,,1.0,15.0,63.0,6,,,
桃園,桃園市,58,臭氧八小時,普通,1.9,0.27,53,57.0,44.0,19,6.9,9.4,2.5,0.5,145.0,2017-10-22 00:00,,0.3,16.0,41.0,2,,,
大園,桃園市,80,臭氧八小時,普通,1.1,0.25,61,64.0,48.0,13,5.9,7.4,1.5,7.0,22.0,2017-10-22 00:00,,0.2,14.0,52.0,2,,,
觀音,桃園市,77,臭氧八小時,普通,2.6,0.26,63,63.0,65.0,20,3.0,3.2,0.1,5.0,36.0,2017-10-22 00:00,,0.2,21.0,60.0,3,,,
平鎮,桃園市,54,臭氧八小時,普通,2.7,0.37,51,56.0,51.0,7,15.0,16.0,1.5,2.1,31.0,2017-10-22 00:00,,0.3,10.0,48.0,2,,,
龍潭,桃園市,54,細懸浮微粒,普通,2.3,0.33,45,54.0,46.0,12,12.0,13.0,1.2,1.2,101.0,2017-10-22 00:00,,0.3,17.0,45.0,2,,,
湖口,新竹縣,67,臭氧八小時,普通,0.9,0.26,54,60.0,179.0,16,5.3,6.0,0.7,2.8,61.0,2017-10-22 00:00,,0.3,15.0,,2,,,
竹東,新竹縣,57,細懸浮微粒,普通,2.9,0.25,53,56.0,41.0,12,7.2,8.8,1.7,2.5,55.0,2017-10-22 00:00,,0.2,18.0,44.0,2,,,
新竹,新竹市,57,細懸浮微粒,普通,1.4,0.28,46,55.0,42.0,20,13.0,13.0,0.3,2.8,90.0,2017-10-22 00:00,,0.3,18.0,44.0,2,,,
頭份,苗栗縣,64,臭氧八小時,普通,0.1,0.27,55,59.0,37.0,14,10.0,12.0,1.4,2.8,57.0,2017-10-22 00:00,,0.3,19.0,40.0,1,,,
苗栗,苗栗縣,60,細懸浮微粒,普通,2.1,0.26,,,,18,4.4,6.0,1.6,4.7,47.0,2017-10-22 00:00,,0.3,19.0,44.0,2,,,
三義,苗栗縣,77,臭氧八小時,普通,0.9,0.19,62,63.0,33.0,15,4.4,4.8,0.4,7.6,19.0,2017-10-22 00:00,,0.2,15.0,37.0,1,,,
豐原,臺中市,58,臭氧八小時,普通,0.7,0.17,59,57.0,27.0,13,5.1,6.5,1.4,4.4,44.0,2017-10-22 00:00,,0.2,17.0,36.0,1,,,
沙鹿,臺中市,67,臭氧八小時,普通,1.1,0.25,60,60.0,29.0,10,6.4,7.0,0.6,7.4,11.0,2017-10-22 00:00,,0.3,14.0,40.0,2,,,
大里,臺中市,76,細懸浮微粒,普通,1.4,0.25,56,53.0,50.0,25,5.5,5.7,0.2,4.0,44.0,2017-10-22 00:00,,0.3,26.0,51.0,2,,,
忠明,臺中市,51,臭氧八小時,普通,1.6,0.23,57,55.0,36.0,10,6.6,7.7,1.1,3.0,30.0,2017-10-22 00:00,,0.3,15.0,43.0,2,,,
西屯,臺中市,87,臭氧八小時,普通,2.2,0.22,64,66.0,46.0,10,6.9,7.4,0.5,5.6,20.0,2017-10-22 00:00,,0.2,17.0,52.0,2,,,
彰化,彰化縣,51,臭氧八小時,普通,,0.21,56,55.0,32.0,7,4.5,4.8,0.2,7.6,13.0,2017-10-22 00:00,,0.3,15.0,43.0,1,,,
線西,彰化縣,71,臭氧八小時,普通,1.5,0.23,58,61.0,41.0,16,9.0,9.5,0.5,8.6,33.0,2017-10-22 00:00,,0.2,21.0,51.0,2,,,
二林,彰化縣,64,臭氧八小時,普通,2.7,0.21,56,59.0,30.0,11,7.4,8.3,0.9,4.3,21.0,2017-10-22 00:00,,0.2,16.0,46.0,4,,,
南投,南投縣,56,細懸浮微粒,普通,1.3,0.24,49,46.0,47.0,13,9.1,10.0,1.4,1.7,342.0,2017-10-22 00:00,,0.3,18.0,59.0,1,,,
斗六,雲林縣,72,細懸浮微粒,普通,1.5,0.25,50,52.0,48.0,19,9.0,9.9,0.9,1.5,17.0,2017-10-22 00:00,,0.3,24.0,68.0,2,,,
崙背,雲林縣,128,懸浮微粒,對敏感族群不良,1.6,0.19,56,59.0,73.0,21,6.3,7.4,1.1,3.7,3.3,2017-10-22 00:00,,0.2,30.0,197.0,3,,,
新港,嘉義縣,58,臭氧八小時,普通,1.4,0.2,55,57.0,46.0,15,7.0,8.2,1.2,4.2,350.0,2017-10-22 00:00,,0.2,16.0,65.0,2,,,
朴子,嘉義縣,80,懸浮微粒,普通,2.2,0.22,57,59.0,69.0,16,8.0,9.7,1.7,3.5,3.4,2017-10-22 00:00,,0.2,18.0,97.0,3,,,
