SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,22,,良好,1.4,0.2,2.2,6.0,10,4,10.0,14.0,3.2,1.1,240.0,2017-08-25 02:00,,0.3,7,13,,,,
基隆,基隆市,24,,良好,1.3,0.27,2.3,11.0,18,9,14.0,19.0,4.4,1.0,275.0,2017-08-25 00:00,,0.3,7,14,,,,
汐止,新北市,44,,良好,0.5,0.38,3.3,10.0,25,15,13.0,22.0,8.2,0.9,34.0,2017-08-25 00:00,,0.5,13,26,,,,
萬里,新北市,54,細懸浮微粒,普通,1.8,0.16,14,21.0,17,17,6.5,7.0,0.5,3.5,219.0,2017-08-25 00:00,,0.2,17,21,,,,
新店,新北市,31,,良好,1.2,0.22,7.3,24.0,27,5,10.0,12.0,2.0,1.4,134.0,2017-08-25 00:00,,0.4,10,27,,,,
土城,新北市,58,細懸浮微粒,普通,2.0,0.35,5.5,25.0,31,12,17.0,21.0,4.0,1.0,167.0,2017-08-25 00:00,,0.4,19,38,,,,
板橋,新北市,58,細懸浮微粒,普通,4.2,0.41,7,26.0,31,15,22.0,24.0,2.0,0.6,258.0,2017-08-25 00:00,,0.5,18,36,,,,
新莊,新北市,53,細懸浮微粒,普通,7.9,0.3,18,32.0,31,14,13.0,14.0,1.6,0.4,188.0,2017-08-25 00:00,,0.4,16,34,,,,
菜寮,新北市,63,細懸浮微粒,普通,2.7,0.42,17,25.0,26,13,16.0,19.0,2.9,1.8,180.0,2017-08-25 00:00,,0.6,20,36,,,,
林口,新北市,79,細懸浮微粒,普通,5.7,0.31,20,32.0,42,24,19.0,20.0,1.0,1.4,240.0,2017-08-25 00:00,,0.3,27,42,,,,
淡水,新北市,60,細懸浮微粒,普通,3.7,0.33,17,21.0,29,18,16.0,17.0,0.8,,,2017-08-25 00:00,,0.3,19,34,,,,
基隆,基隆市,22,,良好,1.2,0.23,2.2,8.0,13,6,13.0,17.0,3.4,1.2,253.0,2017-08-25 01:00,,0.3,7,14,,,,
汐止,新北市,42,,良好,,,3.3,8.0,26,9,,,,0.7,187.0,2017-08-25 01:00,,0.5,13,26,,,,
萬里,新北市,50,,良好,2.0,0.14,11,19.0,15,11,6.2,6.4,0.2,3.8,210.0,2017-08-25 01:00,,0.2,15,20,,,,
新店,新北市,25,,良好,2.0,0.19,7.1,19.0,26,3,10.0,12.0,2.0,1.3,160.0,2017-08-25 01:00,,0.4,8,27,,,,
