SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,37,nan,良好,nan,nan,0.3,25.0,nan,nan,nan,nan,nan,nan,nan,2017-01-04 04:00,,0.3,11,19,,,,
基隆,基隆市,36,nan,良好,1.1,0.35,23,28.0,14.0,9,14.0,15.0,1.7,0.5,0.3,2017-01-04 00:00,,0.4,11,18,,,,
汐止,新北市,52,細懸浮微粒,普通,2.1,0.37,21,20.0,24.0,17,20.0,22.0,2.4,1.2,42.0,2017-01-04 00:00,,0.4,16,29,,,,
萬里,新北市,36,nan,良好,1.7,0.18,42,39.0,20.0,8,4.2,5.1,0.9,0.6,238.0,2017-01-04 00:00,,0.2,10,35,,,,
新店,新北市,44,nan,良好,1.5,0.33,28,23.0,16.0,13,14.0,15.0,1.6,1.1,89.0,2017-01-04 00:00,,0.5,14,17,,,,
土城,新北市,42,nan,良好,1.2,0.42,28,27.0,29.0,11,16.0,17.0,1.2,0.8,260.0,2017-01-04 00:00,,0.5,13,28,,,,
板橋,新北市,39,nan,良好,1.8,0.4,26,22.0,31.0,8,18.0,20.0,1.6,3.5,59.0,2017-01-04 00:00,,0.5,12,36,,,,
新莊,新北市,33,nan,良好,2.4,0.32,33,26.0,24.0,6,12.0,13.0,0.9,3.9,61.0,2017-01-04 00:00,,0.5,10,29,,,,
菜寮,新北市,48,nan,良好,3.2,0.35,30,25.0,21.0,14,16.0,18.0,1.8,2.6,86.0,2017-01-04 00:00,,0.5,15,26,,,,
林口,新北市,64,細懸浮微粒,普通,4.4,0.25,33,24.0,36.0,19,13.0,15.0,1.7,3.6,66.0,2017-01-04 00:00,,0.4,21,47,,,,
淡水,新北市,37,nan,良好,0.6,0.59,17,22.0,nan,12,19.0,21.0,2.1,nan,nan,2017-01-04 00:00,,0.5,11,29,,,,
士林,臺北市,40,nan,良好,2.3,0.22,40,40.0,21.0,11,7.0,7.4,0.4,2.1,112.0,2017-01-04 00:00,,0.3,12,20,,,,
線西,彰化縣,76,細懸浮微粒,普通,3.1,0.26,35,33.0,57.0,24,10.0,11.0,0.8,3.2,42.0,2017-01-04 00:00,,0.5,26,63,,,,
中壢,桃園市,52,細懸浮微粒,普通,3.3,0.41,30,21.0,41.0,14,17.0,20.0,3.3,1.3,79.0,2017-01-04 00:00,,0.8,16,41,,,,
竹山,南投縣,152,細懸浮微粒,對所有族群不良,1.6,0.45,6.5,22.0,81.0,59,16.0,18.0,1.8,0.7,255.0,2017-01-04 00:00,,0.5,56,88,,,,
永和,新北市,42,nan,良好,1.4,0.45,27,26.0,16.0,12,17.0,20.0,2.5,2.0,86.0,2017-01-04 00:00,,0.6,13,24,,,,
復興,高雄市,134,細懸浮微粒,對敏感族群不良,3.9,1.34,2,36.0,97.0,50,49.0,58.0,9.4,0.6,276.0,2017-01-04 00:00,,0.9,48,86,,,,
埔里,南投縣,128,細懸浮微粒,對敏感族群不良,1.8,0.56,12,40.0,73.0,50,20.0,21.0,1.3,0.7,284.0,2017-01-04 00:00,,0.5,46,69,,,,
馬祖,連江縣,125,細懸浮微粒,對敏感族群不良,2.2,0.27,49,61.0,63.0,32,6.3,6.7,0.4,2.8,49.0,2017-01-04 00:00,,0.4,45,79,,,,
金門,金門縣,107,細懸浮微粒,對敏感族群不良,6.3,0.35,38,48.0,80.0,47,15.0,16.0,0.9,1.8,56.0,2017-01-04 00:00,,0.4,38,70,,,,
基隆,基隆市,36,nan,良好,1.0,0.35,28,27.0,19,11,12.0,14.0,1.7,0.6,130.0,2017-01-04 01:00,,0.4,11,18,,,,
汐止,新北市,54,細懸浮微粒,普通,3.4,0.37,19,19.0,22,21,19.0,21.0,2.4,1.4,77.0,2017-01-04 01:00,,0.4,17,27,,,,
萬里,新北市,34,nan,良好,1.3,0.2,34,37.0,25,8,5.3,6.1,0.8,0.6,231.0,2017-01-04 01:00,,0.2,9,31,,,,
新店,新北市,42,nan,良好,1.6,0.33,27,24.0,11,11,13.0,14.0,1.5,0.7,154.0,2017-01-04 01:00,,0.5,13,16,,,,
土城,新北市,41,nan,良好,1.5,0.4,27,27.0,25,15,15.0,17.0,1.4,0.9,317.0,2017-01-04 01:00,,0.5,13,27,,,,
板橋,新北市,36,nan,良好,2.2,0.34,28,23.0,28,7,15.0,16.0,1.6,3.1,47.0,2017-01-04 01:00,,0.5,11,35,,,,
新莊,新北市,30,nan,良好,1.7,0.29,34,26.0,19,6,10.0,11.0,0.7,3.1,76.0,2017-01-04 01:00,,0.5,9,27,,,,
菜寮,新北市,47,nan,良好,1.5,0.29,35,25.0,18,14,9.9,11.0,1.6,1.8,111.0,2017-01-04 01:00,,0.5,15,24,,,,
林口,新北市,61,細懸浮微粒,普通,1.7,0.2,37,26.0,32,16,7.9,9.2,1.3,2.1,63.0,2017-01-04 01:00,,0.4,20,43,,,,
淡水,新北市,37,nan,良好,1.0,0.48,18,19.0,25,10,17.0,19.0,2.3,nan,nan,2017-01-04 01:00,,0.6,11,28,,,,
士林,臺北市,40,nan,良好,3.7,0.21,40,41.0,19,13,7.4,8.0,0.6,1.9,114.0,2017-01-04 01:00,,0.3,12,20,,,,
中山,臺北市,40,nan,良好,1.7,0.44,24,15.0,25.0,13,20.0,24.0,3.9,2.2,122.0,2017-01-04 00:00,,0.7,12,27,,,,
萬華,臺北市,44,nan,良好,2.2,0.37,24,17.0,44.0,12,20.0,24.0,3.1,2.1,102.0,2017-01-04 00:00,,0.5,14,27,,,,
古亭,臺北市,58,細懸浮微粒,普通,1.9,0.42,26,22.0,16.0,16,19.0,21.0,1.5,1.8,68.0,2017-01-04 00:00,,0.5,18,28,,,,
松山,臺北市,34,nan,良好,0.9,0.41,24,18.0,35.0,10,20.0,22.0,2.6,1.4,73.0,2017-01-04 00:00,,0.5,11,33,,,,
