SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,25,,良好,1.4,0.24,17,15.0,15.0,7,14.0,15.0,0.9,0.7,252.0,2017-09-04 00:00,,0.3,8,12,,,,
汐止,新北市,30,,良好,0.3,0.29,21,12.0,9.0,5,13.0,14.0,1.0,0.6,250.0,2017-09-04 00:00,,0.4,9,13,,,,
萬里,新北市,32,,良好,1.8,0.14,30,23.0,8.0,9,2.3,3.1,0.8,2.2,210.0,2017-09-04 00:00,,0.2,10,15,,,,
新店,新北市,30,,良好,1.5,0.23,28,27.0,15.0,10,8.9,10.0,1.2,0.8,95.0,2017-09-04 00:00,,0.3,9,16,,,,
土城,新北市,26,,良好,2.1,0.27,31,27.0,8.0,7,9.3,10.0,0.9,0.8,150.0,2017-09-04 00:00,,0.4,8,12,,,,
板橋,新北市,27,,良好,2.9,0.41,18,12.0,11.0,4,19.0,21.0,2.0,0.7,119.0,2017-09-04 00:00,,0.7,8,16,,,,
新莊,新北市,23,,良好,1.7,0.43,21,19.0,13.0,7,17.0,18.0,1.4,0.5,328.0,2017-09-04 00:00,,0.5,7,16,,,,
菜寮,新北市,24,,良好,1.9,0.49,12,9.0,11.0,3,24.0,27.0,2.6,1.6,126.0,2017-09-04 00:00,,0.7,7,17,,,,
基隆,基隆市,21,,良好,1.7,0.23,18,15.0,11.0,5,9.2,9.6,0.4,0.6,237.0,2017-09-04 01:00,,0.3,7,11,,,,
汐止,新北市,30,,良好,0.8,0.36,16,13.0,12.0,11,14.0,15.0,1.3,0.9,41.0,2017-09-04 01:00,,0.4,9,13,,,,
萬里,新北市,27,,良好,3.3,0.14,21,25.0,8,5,2.8,3.3,0.6,4.1,215.0,2017-09-04 02:00,,0.2,8,11,,,,
新店,新北市,29,,良好,1.5,0.26,20,26.0,21,8,9.4,10.0,0.6,0.7,59.0,2017-09-04 02:00,,0.3,9,18,,,,
土城,新北市,26,,良好,0.7,0.24,17,25.0,17,6,11.0,12.0,0.7,0.8,177.0,2017-09-04 02:00,,0.3,8,12,,,,
淡水,新北市,17,,良好,1.3,0.24,15,12.0,11,6,9.0,9.8,0.9,,,2017-09-04 02:00,,0.3,5,13,,,,
士林,臺北市,18,,良好,1.9,0.19,21,18.0,6,ND,6.7,8.4,1.7,0.7,80.0,2017-09-04 02:00,,0.3,6,10,,,,
中山,臺北市,20,,良好,2.2,0.47,11,10.0,8,4,21.0,23.0,1.1,0.4,1.3,2017-09-04 02:00,,0.5,4,12,,,,
萬華,臺北市,19,,良好,1.4,0.54,12,10.0,6,7,19.0,22.0,2.8,0.4,246.0,2017-09-04 02:00,,0.8,6,13,,,,
古亭,臺北市,15,,良好,1.3,0.36,17,16.0,3,ND,14.0,15.0,0.9,0.6,171.0,2017-09-04 02:00,,0.4,5,9,,,,
板橋,新北市,23,,良好,0.6,0.32,19,15.0,15,5,13.0,13.0,0.7,1.2,149.0,2017-09-04 02:00,,0.5,7,17,,,,
新莊,新北市,24,,良好,1.3,0.34,18,19.0,17,5,15.0,17.0,1.8,1.2,15.0,2017-09-04 02:00,,0.5,7,17,,,,
菜寮,新北市,18,,良好,2.1,0.4,16,12.0,13,2,19.0,20.0,1.0,0.7,46.0,2017-09-04 02:00,,0.6,5,16,,,,
林口,新北市,35,,良好,1.1,0.17,34,23.0,17,11,7.0,7.9,0.9,2.5,131.0,2017-09-04 02:00,,0.4,11,17,,,,
松山,臺北市,26,,良好,1.1,0.23,19,17.0,2,7,9.1,9.9,0.8,0.9,80.0,2017-09-04 02:00,,0.4,8,10,,,,
桃園,桃園市,34,,良好,4.8,0.22,24,21.0,13,6,8.3,8.6,0.3,0.8,113.0,2017-09-04 02:00,,0.4,11,21,,,,
仁武,高雄市,42,,良好,2.9,0.22,22,23.0,34.0,9,4.2,4.8,0.6,1.9,122.0,2017-09-04 00:00,,0.3,13,32,,,,
林口,新北市,36,,良好,2.6,0.31,22,19.0,12.0,8,17.0,18.0,1.0,3.2,138.0,2017-09-04 00:00,,0.4,11,19,,,,
淡水,新北市,17,,良好,2.0,0.27,16,11.0,14.0,3,13.0,14.0,0.3,,,2017-09-04 00:00,,0.4,5,16,,,,
士林,臺北市,28,,良好,1.1,0.33,11,16.0,10.0,3,21.0,22.0,0.8,0.6,34.0,2017-09-04 00:00,,0.3,9,11,,,,
中山,臺北市,19,,良好,1.6,0.37,15,7.0,8.0,ND,20.0,21.0,1.1,0.5,229.0,2017-09-04 00:00,,0.6,5,17,,,,
萬華,臺北市,23,,良好,2.6,0.66,13,9.0,9.0,3,24.0,34.0,10.0,0.5,295.0,2017-09-04 00:00,,0.9,6,18,,,,
古亭,臺北市,24,,良好,1.9,0.44,13,17.0,,3,24.0,27.0,2.9,0.7,176.0,2017-09-04 00:00,,0.5,7,14,,,,
松山,臺北市,31,,良好,2.3,0.3,23,15.0,,6,13.0,15.0,1.9,0.7,24.0,2017-09-04 00:00,,0.4,10,15,,,,
大同,臺北市,32,,良好,3.0,1.52,-,,34.0,ND,34.0,87.0,53.0,,,2017-09-04 00:00,,1.6,7,32,,,,
桃園,桃園市,53,細懸浮微粒,普通,3.7,0.27,26,19.0,14.0,3,9.9,11.0,0.6,1.4,105.0,2017-09-04 00:00,,0.5,16,25,,,,
大園,桃園市,32,,良好,2.4,0.3,19,17.0,14.0,4,14.0,15.0,1.1,2.4,129.0,2017-09-04 00:00,,0.4,10,19,,,,
觀音,桃園市,55,細懸浮微粒,普通,2.2,0.26,17,15.0,27.0,13,17.0,18.0,0.8,2.3,113.0,2017-09-04 00:00,,0.4,17,36,,,,
平鎮,桃園市,43,,良好,2.6,0.24,29,25.0,16.0,3,8.8,9.4,0.6,2.0,111.0,2017-09-04 00:00,,0.5,13,29,,,,
龍潭,桃園市,43,,良好,1.5,0.27,19,22.0,23.0,10,9.2,11.0,1.4,1.2,117.0,2017-09-04 00:00,,0.4,13,34,,,,
湖口,新竹縣,47,,良好,1.6,0.21,26,26.0,15.0,11,9.4,11.0,1.4,0.9,125.0,2017-09-04 00:00,,0.4,15,24,,,,
竹東,新竹縣,47,,良好,0.5,0.16,25,31.0,21.0,12,2.6,3.5,1.0,1.1,109.0,2017-09-04 00:00,,0.3,14,19,,,,
新竹,新竹市,31,,良好,1.5,0.17,29,34.0,14.0,4,8.2,9.0,0.8,1.3,91.0,2017-09-04 00:00,,0.3,9,19,,,,
頭份,苗栗縣,54,細懸浮微粒,普通,1.5,0.25,30,41.0,24.0,13,6.6,7.2,0.5,1.4,99.0,2017-09-04 00:00,,0.3,17,24,,,,
苗栗,苗栗縣,62,細懸浮微粒,普通,1.9,0.24,24,33.0,30.0,14,5.1,5.9,0.8,0.6,2.2,2017-09-04 00:00,,0.4,20,34,,,,
三義,苗栗縣,40,,良好,1.6,0.23,27,37.0,25.0,10,7.3,7.6,0.3,1.5,267.0,2017-09-04 00:00,,0.3,12,26,,,,
豐原,臺中市,41,,良好,0.4,0.19,24,39.0,21.0,5,4.1,5.4,1.3,2.4,98.0,2017-09-04 00:00,,0.3,13,21,,,,
沙鹿,臺中市,59,細懸浮微粒,普通,1.6,0.49,19,40.0,33.0,18,19.0,21.0,1.8,1.5,127.0,2017-09-04 00:00,,0.4,19,32,,,,
大里,臺中市,46,,良好,1.3,0.36,17,28.0,26.0,9,5.7,7.2,1.5,0.9,260.0,2017-09-04 00:00,,0.5,14,32,,,,
忠明,臺中市,60,細懸浮微粒,普通,2.4,0.64,15,28.0,43.0,16,20.0,21.0,0.6,1.7,302.0,2017-09-04 00:00,,0.6,19,27,,,,
西屯,臺中市,58,細懸浮微粒,普通,0.8,0.53,10,30.0,32.0,15,22.0,23.0,0.8,0.4,191.0,2017-09-04 00:00,,0.4,19,34,,,,
彰化,彰化縣,56,細懸浮微粒,普通,0.7,0.36,21,31.0,29.0,16,12.0,13.0,1.1,1.8,349.0,2017-09-04 00:00,,0.4,17,28,,,,
線西,彰化縣,59,細懸浮微粒,普通,2.5,0.41,21,44.0,30.0,17,13.0,14.0,1.1,2.2,104.0,2017-09-04 00:00,,0.4,19,33,,,,
二林,彰化縣,37,,良好,3.6,0.29,20,35.0,17.0,9,7.7,8.7,0.9,1.0,169.0,2017-09-04 00:00,,0.2,12,22,,,,
南投,南投縣,52,細懸浮微粒,普通,2.6,0.45,10,23.0,41.0,18,13.0,14.0,0.5,1.6,199.0,2017-09-04 00:00,,0.4,16,31,,,,
斗六,雲林縣,45,,良好,3.5,0.28,20,33.0,28.0,14,10.0,11.0,0.8,1.3,124.0,2017-09-04 00:00,,0.3,14,28,,,,
崙背,雲林縣,53,細懸浮微粒,普通,1.6,0.32,23,30.0,40.0,21,9.8,10.0,0.6,1.2,79.0,2017-09-04 00:00,,0.2,17,32,,,,
新港,嘉義縣,37,,良好,1.7,0.23,17,24.0,24.0,7,6.2,6.6,0.4,1.3,175.0,2017-09-04 00:00,,0.3,11,28,,,,
朴子,嘉義縣,48,,良好,2.5,0.22,14,21.0,44.0,6,7.7,8.4,0.7,1.6,175.0,2017-09-04 00:00,,0.3,15,44,,,,
臺西,雲林縣,63,細懸浮微粒,普通,2.0,0.23,17,24.0,42.0,26,7.8,9.1,1.3,2.1,200.0,2017-09-04 00:00,,0.2,20,40,,,,
嘉義,嘉義市,50,,良好,2.9,0.24,16,24.0,33.0,22,6.1,8.5,2.3,0.7,150.0,2017-09-04 00:00,,0.3,15,37,,,,
新營,臺南市,51,細懸浮微粒,普通,1.3,0.21,16,20.0,35.0,9,3.2,3.5,0.3,1.8,175.0,2017-09-04 00:00,,0.3,16,36,,,,
善化,臺南市,41,,良好,1.2,0.22,15,19.0,31.0,12,5.2,6.4,1.3,3.6,212.0,2017-09-04 00:00,,0.2,13,33,,,,
安南,臺南市,37,,良好,1.6,0.17,30,23.0,29.0,11,4.9,6.3,1.4,2.0,206.0,2017-09-04 00:00,,0.3,11,30,,,,
臺南,臺南市,46,,良好,1.6,0.14,29,20.0,33.0,11,3.0,3.4,0.3,0.9,203.0,2017-09-04 00:00,,0.3,14,27,,,,
美濃,高雄市,49,,良好,1.5,0.17,14,20.0,24.0,13,2.0,2.7,0.7,0.5,127.0,2017-09-04 00:00,,0.2,15,28,,,,
橋頭,高雄市,52,細懸浮微粒,普通,5.8,0.26,16,19.0,36.0,16,12.0,13.0,0.8,2.2,126.0,2017-09-04 00:00,,0.3,16,32,,,,
鳳山,高雄市,43,,良好,0.9,0.21,22,19.0,39.0,8,3.8,4.4,0.5,1.2,114.0,2017-09-04 00:00,,0.4,13,42,,,,
大寮,高雄市,46,,良好,2.0,0.09,21,22.0,24.0,12,2.8,4.4,1.6,1.1,161.0,2017-09-04 00:00,,0.1,14,31,,,,
林園,高雄市,42,,良好,2.5,0.1,28,30.0,24.0,8,2.4,2.7,0.4,2.0,119.0,2017-09-04 00:00,,0.1,13,24,,,,
楠梓,高雄市,49,,良好,5.7,0.21,16,18.0,47.0,10,12.0,13.0,0.3,1.9,160.0,2017-09-04 00:00,,0.3,10,53,,,,
左營,高雄市,42,,良好,3.7,0.34,16,17.0,32.0,12,15.0,15.0,0.6,2.0,103.0,2017-09-04 00:00,,0.3,13,36,,,,
前金,高雄市,46,,良好,6.9,0.13,18,17.0,28.0,13,12.0,13.0,0.9,1.8,161.0,2017-09-04 00:00,,0.2,14,33,,,,
前鎮,高雄市,29,,良好,7.9,0.21,14,16.0,32.0,7,13.0,14.0,0.8,1.7,142.0,2017-09-04 00:00,,0.2,7,31,,,,
小港,高雄市,59,細懸浮微粒,普通,36.0,0.32,14,17.0,67.0,19,17.0,21.0,4.0,1.4,184.0,2017-09-04 00:00,,0.4,19,44,,,,
屏東,屏東縣,36,,良好,1.9,0.23,21,17.0,19.0,6,6.1,7.0,0.9,1.2,134.0,2017-09-04 00:00,,0.5,11,33,,,,
潮州,屏東縣,34,,良好,1.0,0.15,25,23.0,30.0,6,1.7,2.7,1.0,1.3,156.0,2017-09-04 00:00,,0.2,8,37,,,,
恆春,屏東縣,39,,良好,,,,,,,,,,,,2017-09-04 00:00,,,8,42,,,,
臺東,臺東縣,33,,良好,1.1,0.2,20,20.0,30.0,9,1.9,3.7,1.8,1.1,325.0,2017-09-04 00:00,,0.3,9,36,,,,
