SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
菜寮,新北市,20.0,nan,良好,1.4,0.83,18,22.0,12.0,ND,nan,nan,nan,2.4,123.0,2017-01-13 12:00,,0.6,3.0,9.0,,,,
復興,高雄市,158.0,細懸浮微粒,對所有族群不良,4.1,0.97,47,22.0,107.0,74,33.0,38.0,4.9,1.2,274.0,2017-01-13 12:00,,1.0,68.0,100.0,,,,
埔里,南投縣,154.0,細懸浮微粒,對所有族群不良,2.8,0.59,52,17.0,84.0,61,15.0,16.0,1.9,1.2,303.0,2017-01-13 12:00,,0.6,61.0,85.0,,,,
馬祖,連江縣,34.0,nan,良好,3.5,0.41,37,24.0,25.0,16,4.5,6.2,1.6,5.4,55.0,2017-01-13 12:00,,0.5,11.0,17.0,,,,
金門,金門縣,nan,nan,nan,1.6,0.43,22,nan,21.0,15,8.0,11.0,3.2,3.5,63.0,2017-01-13 12:00,,nan,nan,nan,,,,
馬公,澎湖縣,33.0,nan,良好,1.3,0.41,37,34.0,18.0,10,3.8,5.4,1.7,7.7,85.0,2017-01-13 12:00,,0.3,10.0,18.0,,,,
關山,臺東縣,17.0,nan,良好,1.0,nan,30,18.0,13.0,4,4.2,5.7,1.5,2.2,53.0,2017-01-13 12:00,,nan,5.0,15.0,,,,
麥寮,雲林縣,74.0,懸浮微粒,普通,6.6,0.56,26,25.0,143.0,21,16.0,23.0,7.6,6.2,74.0,2017-01-13 12:00,,0.4,20.0,88.0,,,,
基隆,基隆市,37,nan,良好,nan,nan,28,34.0,21.0,22.0,nan,nan,nan,1.3,91.0,2017-01-13 17:00,,0.5,11,18.0,,,,
汐止,新北市,44,nan,良好,2.0,0.6,24,25.0,16.0,18.0,21.0,25.0,3.7,3.0,39.0,2017-01-13 17:00,,0.6,14,13.0,,,,
萬里,新北市,52,細懸浮微粒,普通,1.9,0.51,41,40.0,50.0,27.0,6.7,8.4,1.7,7.9,28.0,2017-01-13 17:00,,0.5,16,45.0,,,,
基隆,基隆市,32.0,nan,良好,0.7,0.53,34,35.0,10.0,5,7.3,9.1,1.8,1.1,90.0,2017-01-13 12:00,,0.4,5.0,10.0,,,,
汐止,新北市,32.0,nan,良好,2.6,0.56,25,31.0,11.0,13,20.0,26.0,5.8,2.4,47.0,2017-01-13 12:00,,0.5,10.0,10.0,,,,
萬里,新北市,37.0,nan,良好,1.6,0.46,41,40.0,35.0,12,6.1,8.1,2.0,2.9,41.0,2017-01-13 12:00,,0.4,11.0,38.0,,,,
新店,新北市,25.0,nan,良好,11.0,0.64,18,27.0,20.0,13,27.0,35.0,8.0,1.6,123.0,2017-01-13 12:00,,0.5,7.0,12.0,,,,
土城,新北市,24.0,nan,良好,2.0,0.68,23,26.0,19.0,7,20.0,25.0,5.1,1.4,131.0,2017-01-13 12:00,,0.5,4.0,11.0,,,,
