SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
汐止,新北市,81,細懸浮微粒,普通,2.6,0.32,55,33.0,53,24,6.2,6.9,0.6,3.2,44.0,2017-12-11 02:00,,0.5,28,46,2.0,,,
萬里,新北市,77,細懸浮微粒,普通,3.2,0.33,56,57.0,117,33,4.7,5.6,0.8,5.8,31.0,2017-12-11 02:00,,0.3,26,88,2.0,,,
新店,新北市,82,細懸浮微粒,普通,3.6,0.32,48,28.0,44,25,9.5,9.6,0.1,0.8,54.0,2017-12-11 02:00,,0.6,28,47,3.0,,,
土城,新北市,68,細懸浮微粒,普通,2.6,0.33,48,24.0,45,21,7.9,8.3,0.5,0.9,242.0,2017-12-11 02:00,,0.8,22,50,3.0,,,
板橋,新北市,72,細懸浮微粒,普通,2.2,0.38,51,26.0,46,21,9.0,9.2,0.2,1.6,83.0,2017-12-11 02:00,,0.8,24,50,4.0,,,
新莊,新北市,46,,良好,2.2,0.35,53,32.0,47,13,6.1,6.2,0.1,3.2,76.0,2017-12-11 02:00,,0.6,14,48,4.0,,,
菜寮,新北市,56,細懸浮微粒,普通,2.4,0.33,52,34.0,26,14,6.6,7.8,1.2,2.9,81.0,2017-12-11 02:00,,0.6,18,24,3.0,,,
林口,新北市,65,細懸浮微粒,普通,1.9,0.3,55,52.0,56,20,3.0,3.7,0.7,3.8,52.0,2017-12-11 02:00,,0.3,21,52,3.0,,,
淡水,新北市,61,細懸浮微粒,普通,1.9,0.32,47,42.0,51,24,3.5,4.7,1.2,,,2017-12-11 02:00,,0.3,20,48,2.0,,,
士林,臺北市,55,細懸浮微粒,普通,2.8,0.31,56,40.0,44,13,4.1,4.5,0.4,3.6,74.0,2017-12-11 02:00,,0.4,17,38,2.0,,,
中山,臺北市,68,細懸浮微粒,普通,1.4,0.38,52,28.0,37,24,6.7,8.9,2.2,1.5,115.0,2017-12-11 02:00,,0.7,23,48,2.0,,,
基隆,基隆市,58,細懸浮微粒,普通,1.5,0.27,48,28.0,22.0,13.0,5.9,7.1,1.2,1.2,67.0,2017-12-11 00:00,,0.4,18,31,4.0,,,
汐止,新北市,85,細懸浮微粒,普通,1.3,0.32,47,27.0,39.0,28.0,11.0,13.0,2.2,2.8,50.0,2017-12-11 00:00,,0.6,29,46,2.0,,,
萬里,新北市,73,細懸浮微粒,普通,2.1,0.26,60,52.0,104.0,27.0,2.8,3.3,0.4,6.8,26.0,2017-12-11 00:00,,0.3,24,70,2.0,,,
新店,新北市,89,細懸浮微粒,普通,4.2,0.3,45,25.0,49.0,26.0,13.0,14.0,0.9,1.3,138.0,2017-12-11 00:00,,0.7,31,47,2.0,,,
土城,新北市,74,細懸浮微粒,普通,2.5,0.39,43,22.0,52.0,18.0,13.0,14.0,1.2,1.1,152.0,2017-12-11 00:00,,0.9,25,52,3.0,,,
富貴角,新北市,79,細懸浮微粒,普通,0.9,0.28,59,56.0,69.0,27.0,2.6,2.6,0.0,9.0,43.0,2017-12-11 00:00,,0.2,27,65,1.0,,,
基隆,基隆市,60,細懸浮微粒,普通,2.9,0.33,50,37.0,47,22,6.0,6.3,0.3,1.8,93.0,2017-12-11 02:00,,0.4,19,35,4.0,,,
板橋,新北市,76,細懸浮微粒,普通,1.9,0.55,35,23.0,48.0,24.0,22.0,23.0,1.2,1.2,121.0,2017-12-11 00:00,,0.9,26,53,4.0,,,
新莊,新北市,49,,良好,2.0,0.42,45,30.0,48.0,13.0,12.0,14.0,2.1,2.6,90.0,2017-12-11 00:00,,0.6,15,51,4.0,,,
菜寮,新北市,65,細懸浮微粒,普通,1.3,0.36,45,31.0,21.0,15.0,12.0,14.0,1.4,2.6,90.0,2017-12-11 00:00,,0.6,21,25,3.0,,,
林口,新北市,67,細懸浮微粒,普通,2.0,0.26,57,51.0,48.0,20.0,4.2,4.5,0.3,3.8,56.0,2017-12-11 00:00,,0.3,22,54,3.0,,,
淡水,新北市,57,細懸浮微粒,普通,1.5,0.25,47,39.0,43.0,16.0,3.8,4.8,1.0,,,2017-12-11 00:00,,0.3,18,49,2.0,,,
士林,臺北市,55,細懸浮微粒,普通,1.1,0.25,56,35.0,32.0,18.0,4.5,5.6,1.0,1.8,65.0,2017-12-11 00:00,,0.5,17,40,2.0,,,
中山,臺北市,72,細懸浮微粒,普通,0.9,0.44,45,22.0,45.0,18.0,13.0,14.0,1.1,1.9,111.0,2017-12-11 00:00,,0.8,24,52,2.0,,,
萬華,臺北市,51,細懸浮微粒,普通,1.3,0.38,40,19.0,37.0,10.0,17.0,20.0,3.6,2.6,104.0,2017-12-11 00:00,,0.8,16,42,3.0,,,
古亭,臺北市,77,細懸浮微粒,普通,1.8,0.4,42,23.0,37.0,22.0,15.0,18.0,2.1,2.0,100.0,2017-12-11 00:00,,0.8,26,42,2.0,,,
松山,臺北市,61,細懸浮微粒,普通,2.3,0.37,43,21.0,28.0,23.0,12.0,14.0,2.2,1.8,44.0,2017-12-11 00:00,,0.7,20,32,3.0,,,
大同,臺北市,73,細懸浮微粒,普通,2.1,0.61,-,,59.0,17.0,22.0,32.0,9.7,,,2017-12-11 00:00,,1.6,25,63,4.0,,,
桃園,桃園市,67,細懸浮微粒,普通,2.7,0.53,32,33.0,40.0,24.0,18.0,18.0,0.8,0.8,58.0,2017-12-11 00:00,,0.5,22,49,4.0,,,
大園,桃園市,57,細懸浮微粒,普通,1.2,0.28,52,53.0,49.0,15.0,11.0,12.0,1.7,6.1,35.0,2017-12-11 00:00,,0.3,18,47,2.0,,,
觀音,桃園市,76,細懸浮微粒,普通,6.9,0.3,47,47.0,79.0,27.0,9.0,9.2,0.2,7.4,50.0,2017-12-11 00:00,,0.3,26,65,4.0,,,
平鎮,桃園市,67,細懸浮微粒,普通,2.2,0.37,43,36.0,43.0,18.0,14.0,16.0,2.2,2.0,62.0,2017-12-11 00:00,,0.5,22,55,3.0,,,
龍潭,桃園市,89,細懸浮微粒,普通,2.7,0.33,44,31.0,22.0,,12.0,12.0,0.8,4.5,71.0,2017-12-11 00:00,,0.5,31,46,3.0,,,
湖口,新竹縣,66,細懸浮微粒,普通,2.4,0.3,54,51.0,50.0,22.0,5.2,6.0,0.8,5.1,46.0,2017-12-11 00:00,,0.3,22,53,3.0,,,
竹東,新竹縣,84,細懸浮微粒,普通,1.0,0.32,47,30.0,41.0,27.0,6.6,8.4,1.8,3.2,35.0,2017-12-11 00:00,,0.4,29,45,1.0,,,
新竹,新竹市,81,細懸浮微粒,普通,2.2,0.3,45,40.0,48.0,19.0,11.0,11.0,0.5,2.6,56.0,2017-12-11 00:00,,0.4,28,51,2.0,,,
頭份,苗栗縣,84,細懸浮微粒,普通,0.7,0.27,49,43.0,57.0,24.0,9.9,12.0,1.7,2.5,50.0,2017-12-11 00:00,,0.3,29,54,1.0,,,
苗栗,苗栗縣,93,細懸浮微粒,普通,4.1,0.35,42,34.0,65.0,27.0,13.0,13.0,0.5,3.3,16.0,2017-12-11 00:00,,0.5,33,66,3.0,,,
三義,苗栗縣,84,細懸浮微粒,普通,1.4,0.3,38,35.0,54.0,29.0,10.0,11.0,0.6,7.1,19.0,2017-12-11 00:00,,0.3,29,53,1.0,,,
豐原,臺中市,55,細懸浮微粒,普通,1.2,0.34,25,28.0,40.0,16.0,7.1,6.6,-0.5,1.6,45.0,2017-12-11 00:00,,0.4,17,42,2.0,,,
沙鹿,臺中市,74,細懸浮微粒,普通,2.2,0.28,49,40.0,47.0,20.0,7.4,7.7,0.3,5.7,5.6,2017-12-11 00:00,,0.4,25,55,2.0,,,
