SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,29.0,,良好,0.7,0.21,40,31.0,12.0,4,3.8,5.7,2.0,0.8,58.0,2017-12-04 00:00,,0.3,6.0,13.0,1.0,,,
汐止,新北市,44.0,,良好,0.6,0.25,39,30.0,24.0,15,7.4,7.3,-0.1,1.9,60.0,2017-12-04 00:00,,0.3,14.0,26.0,2.0,,,
萬里,新北市,52.0,懸浮微粒,普通,2.0,0.17,48,42.0,60.0,13,0.9,1.5,0.6,7.0,18.0,2017-12-04 00:00,,0.2,14.0,57.0,2.0,,,
新店,新北市,50.0,,良好,1.7,0.31,32,29.0,22.0,14,13.0,13.0,0.7,0.5,177.0,2017-12-04 00:00,,0.4,15.0,21.0,2.0,,,
土城,新北市,35.0,,良好,1.9,0.44,25,29.0,28.0,12,19.0,20.0,0.8,0.5,123.0,2017-12-04 00:00,,0.4,11.0,25.0,3.0,,,
板橋,新北市,38.0,,良好,1.7,0.51,27,20.0,30.0,11,18.0,18.0,0.4,1.0,7.9,2017-12-04 00:00,,0.5,12.0,26.0,3.0,,,
新莊,新北市,24.0,,良好,1.6,0.25,40,26.0,22.0,ND,7.0,8.1,1.1,4.7,25.0,2017-12-04 00:00,,0.5,3.0,22.0,2.0,,,
基隆,基隆市,30.0,,良好,2.1,0.18,21,32.0,19.0,10,7.7,8.2,0.5,0.5,351.0,2017-12-04 04:00,,0.2,8.0,17.0,1.0,,,
汐止,新北市,38.0,,良好,1.2,0.31,11,25.0,22.0,9,16.0,17.0,1.6,0.4,125.0,2017-12-04 04:00,,0.3,12.0,24.0,1.0,,,
萬里,新北市,52.0,懸浮微粒,普通,0.8,0.17,45,47.0,35.0,15,1.4,1.4,0.0,3.9,332.0,2017-12-04 04:00,,0.2,15.0,56.0,2.0,,,
新店,新北市,40.0,,良好,1.4,0.2,26,29.0,18.0,8,6.0,6.7,0.7,1.2,176.0,2017-12-04 04:00,,0.3,12.0,20.0,2.0,,,
土城,新北市,39.0,,良好,1.5,0.23,19,25.0,16.0,9,10.0,10.0,0.5,0.9,148.0,2017-12-04 04:00,,0.4,12.0,19.0,3.0,,,
板橋,新北市,31.0,,良好,1.2,0.36,27,23.0,22.0,9,11.0,13.0,1.5,1.1,341.0,2017-12-04 04:00,,0.5,10.0,25.0,3.0,,,
新莊,新北市,31.0,,良好,1.8,0.19,38,33.0,21.0,ND,5.4,6.9,1.5,2.4,41.0,2017-12-04 04:00,,0.3,2.0,22.0,2.0,,,
菜寮,新北市,30.0,,良好,1.2,0.21,37,32.0,27.0,7,4.9,5.5,0.5,1.1,305.0,2017-12-04 04:00,,0.3,8.0,27.0,2.0,,,
林口,新北市,43.0,,良好,0.8,0.16,42,42.0,35.0,19,1.6,2.4,0.8,2.4,48.0,2017-12-04 04:00,,0.2,13.0,32.0,1.0,,,
士林,臺北市,35.0,,良好,0.9,0.27,29,38.0,14.0,3,8.7,9.6,0.9,1.8,266.0,2017-12-04 04:00,,0.2,3.0,23.0,2.0,,,
中山,臺北市,30.0,,良好,1.4,0.26,36,32.0,14.0,4,7.9,8.5,0.6,1.0,57.0,2017-12-04 04:00,,0.4,7.0,16.0,2.0,,,
萬華,臺北市,21.0,,良好,1.3,0.4,20,21.0,25.0,4,16.0,18.0,1.7,1.0,221.0,2017-12-04 04:00,,0.4,6.0,23.0,2.0,,,
古亭,臺北市,31.0,,良好,1.5,0.36,14,23.0,14.0,12,16.0,17.0,1.3,1.3,192.0,2017-12-04 04:00,,0.4,10.0,23.0,3.0,,,
基隆,基隆市,30.0,,良好,1.9,0.2,24,32.0,17.0,8,6.7,7.0,0.3,0.5,304.0,2017-12-04 03:00,,0.2,7.0,16.0,1.0,,,
汐止,新北市,41.0,,良好,1.2,0.38,7.8,26.0,21.0,12,19.0,23.0,4.4,0.6,46.0,2017-12-04 03:00,,0.4,13.0,24.0,2.0,,,
萬里,新北市,55.0,懸浮微粒,普通,0.6,0.17,45,46.0,55.0,15,1.4,1.4,0.0,2.3,319.0,2017-12-04 03:00,,0.2,14.0,61.0,2.0,,,
新店,新北市,43.0,,良好,1.4,0.26,23,30.0,22.0,12,9.4,10.0,0.9,0.9,188.0,2017-12-04 03:00,,0.3,13.0,21.0,2.0,,,
土城,新北市,41.0,,良好,1.4,0.27,20,27.0,19.0,13,13.0,14.0,0.6,0.9,146.0,2017-12-04 03:00,,0.4,13.0,21.0,3.0,,,
板橋,新北市,31.0,,良好,1.2,0.4,25,22.0,22.0,7,14.0,14.0,0.4,0.8,142.0,2017-12-04 03:00,,0.5,10.0,25.0,3.0,,,
新莊,新北市,29.0,,良好,1.8,0.18,40,31.0,24.0,2,4.6,6.4,1.8,3.1,38.0,2017-12-04 03:00,,0.4,2.0,21.0,2.0,,,
冬山,宜蘭縣,29.0,,良好,2.3,0.21,29,31.0,18.0,5,4.9,5.6,0.7,1.1,164.0,2017-12-04 00:00,,0.3,3.0,18.0,2.0,,,
三重,新北市,35.0,,良好,1.9,0.99,-,,32.0,4,36.0,87.0,51.0,,,2017-12-04 00:00,,1.3,4.0,38.0,2.0,,,
中壢,桃園市,35.0,,良好,3.4,0.33,29,19.0,47.0,9,16.0,18.0,2.6,1.7,24.0,2017-12-04 00:00,,0.7,8.0,38.0,3.0,,,
竹山,南投縣,88.0,細懸浮微粒,普通,0.9,0.31,16,26.0,25.0,23,16.0,17.0,0.3,1.7,35.0,2017-12-04 00:00,,0.4,31.0,39.0,2.0,,,
永和,新北市,35.0,,良好,0.9,0.57,27,29.0,23.0,12,18.0,23.0,4.9,0.6,96.0,2017-12-04 00:00,,0.5,11.0,20.0,2.0,,,
復興,高雄市,106.0,細懸浮微粒,對敏感族群不健康,3.0,0.55,11,22.0,72.0,24,22.0,26.0,3.5,1.3,251.0,2017-12-04 00:00,,0.8,37.0,95.0,4.0,,,
埔里,南投縣,76.0,細懸浮微粒,普通,1.4,0.41,9.8,25.0,37.0,25,16.0,17.0,0.9,0.9,320.0,2017-12-04 00:00,,0.4,26.0,38.0,2.0,,,
馬祖,連江縣,57.0,細懸浮微粒,普通,1.8,0.2,38,44.0,39.0,17,5.6,5.7,0.1,4.6,38.0,2017-12-04 00:00,,0.2,18.0,34.0,3.0,,,
