SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,37,,良好,1.4,0.11,13,16.0,1.0,ND,5.1,6.8,1.7,2.2,88.0,2017-09-23 00:00,,0.2,11,14.0,,,,
汐止,新北市,53,細懸浮微粒,普通,2.4,0.21,8.2,16.0,5.0,6,9.6,12.0,2.1,1.5,56.0,2017-09-23 00:00,,0.3,17,18.0,,,,
萬里,新北市,62,細懸浮微粒,普通,3.5,0.1,6.8,28.0,11.0,8,7.2,8.5,1.3,1.9,213.0,2017-09-23 00:00,,0.1,20,25.0,,,,
新店,新北市,62,細懸浮微粒,普通,1.6,0.18,6.6,17.0,14.0,4,9.2,11.0,1.8,2.1,73.0,2017-09-23 00:00,,0.4,20,28.0,,,,
土城,新北市,55,細懸浮微粒,普通,2.0,0.35,3.5,21.0,16.0,3,14.0,18.0,3.6,1.1,130.0,2017-09-23 00:00,,0.4,17,30.0,,,,
板橋,新北市,57,細懸浮微粒,普通,2.9,0.37,2.3,16.0,16.0,3,15.0,22.0,6.9,1.7,62.0,2017-09-23 00:00,,0.6,18,35.0,,,,
新莊,新北市,31,,良好,2.4,0.22,6.5,20.0,14.0,2,11.0,12.0,1.6,3.1,62.0,2017-09-23 00:00,,0.4,10,26.0,,,,
菜寮,新北市,49,,良好,1.5,0.22,8.6,23.0,,5,9.0,12.0,3.0,3.4,93.0,2017-09-23 00:00,,0.4,15,,,,,
林口,新北市,63,細懸浮微粒,普通,0.9,0.18,9.7,26.0,21.0,14,10.0,12.0,1.5,3.0,91.0,2017-09-23 00:00,,0.3,20,32.0,,,,
淡水,新北市,84,細懸浮微粒,普通,3.4,0.35,9.2,34.0,40.0,20,14.0,17.0,2.9,,,2017-09-23 00:00,,0.5,29,50.0,,,,
士林,臺北市,67,細懸浮微粒,普通,0.9,0.11,11,30.0,11.0,9,4.9,5.4,0.6,2.1,92.0,2017-09-23 00:00,,0.2,22,30.0,,,,
中山,臺北市,73,細懸浮微粒,普通,1.7,0.41,3.6,11.0,12.0,,13.0,21.0,8.5,0.9,247.0,2017-09-23 00:00,,0.8,24,34.0,,,,
萬華,臺北市,68,細懸浮微粒,普通,3.3,0.58,2.8,10.0,22.0,12,16.0,31.0,15.0,1.3,193.0,2017-09-23 00:00,,0.9,23,38.0,,,,
古亭,臺北市,65,細懸浮微粒,普通,2.7,0.31,4.9,15.0,14.0,10,13.0,18.0,5.1,2.0,82.0,2017-09-23 00:00,,0.5,21,30.0,,,,
松山,臺北市,68,細懸浮微粒,普通,2.8,0.22,6.2,14.0,13.0,10,12.0,16.0,4.0,1.7,56.0,2017-09-23 00:00,,0.3,23,29.0,,,,
大同,臺北市,73,細懸浮微粒,普通,2.9,0.63,-,,32.0,6,14.0,34.0,20.0,,,2017-09-23 00:00,,1.2,24,49.0,,,,
桃園,桃園市,70,細懸浮微粒,普通,4.4,0.36,4,19.0,18.0,13,16.0,18.0,2.4,0.9,103.0,2017-09-23 00:00,,0.5,23,36.0,,,,
基隆,基隆市,13,,良好,1.8,0.07,7.6,11.0,4.0,ND,4.4,5.9,1.5,2.2,108.0,2017-09-23 03:00,,0.2,4,7.0,,,,
基隆,基隆市,10,,良好,1.9,0.14,8,9.0,7.0,4,4.2,7.6,3.4,2.6,86.0,2017-09-23 08:00,,0.1,3,6.0,,,,
汐止,新北市,18,,良好,5.4,0.27,6.3,7.0,15.0,6,9.6,27.0,17.0,2.1,43.0,2017-09-23 08:00,,0.1,6,9.0,,,,
萬里,新北市,37,,良好,2.2,0.26,4.2,4.0,20.0,18,5.8,17.0,11.0,1.0,116.0,2017-09-23 08:00,,0.1,12,11.0,,,,
新店,新北市,31,,良好,2.3,0.3,7,7.0,29.0,10,7.3,16.0,9.0,1.0,111.0,2017-09-23 08:00,,0.2,10,21.0,,,,
菜寮,新北市,16,,良好,1.7,0.34,8.5,9.0,,5,8.6,18.0,9.0,2.2,120.0,2017-09-23 08:00,,0.2,5,,,,,
花蓮,花蓮縣,21,,良好,1.1,0.11,3.7,7.0,13.0,ND,2.3,3.5,1.2,1.7,231.0,2017-09-23 00:00,,0.2,7,15.0,,,,
陽明,臺北市,55,細懸浮微粒,普通,2.2,0.04,12,34.0,3.0,ND,1.3,0.9,-0.4,,,2017-09-23 00:00,,0.1,17,19.0,,,,
宜蘭,宜蘭縣,24,,良好,2.5,0.19,9.5,14.0,23.0,8,7.3,7.6,0.4,1.4,99.0,2017-09-23 00:00,,0.2,7,24.0,,,,
大園,桃園市,54,細懸浮微粒,普通,5.9,0.21,5.4,28.0,,14,19.0,27.0,7.6,2.5,40.0,2017-09-23 00:00,,0.2,17,46.0,,,,
觀音,桃園市,64,細懸浮微粒,普通,11.0,0.2,5,31.0,51.0,18,20.0,26.0,5.3,1.7,65.0,2017-09-23 00:00,,0.2,21,42.0,,,,
平鎮,桃園市,59,細懸浮微粒,普通,4.6,0.38,6.1,24.0,32.0,6,17.0,20.0,2.6,1.6,103.0,2017-09-23 00:00,,0.4,19,42.0,,,,
龍潭,桃園市,75,細懸浮微粒,普通,1.6,0.22,16,27.0,28.0,17,10.0,11.0,1.1,1.3,123.0,2017-09-23 00:00,,0.4,25,47.0,,,,
湖口,新竹縣,101,細懸浮微粒,對敏感族群不良,4.1,0.5,6.6,33.0,62.0,39,26.0,29.0,2.6,1.3,177.0,2017-09-23 00:00,,0.3,36,54.0,,,,
竹東,新竹縣,88,細懸浮微粒,普通,2.8,0.37,10,23.0,41.0,34,13.0,14.0,1.0,0.9,92.0,2017-09-23 00:00,,0.3,31,45.0,,,,
新竹,新竹市,71,細懸浮微粒,普通,3.2,0.46,5.1,29.0,35.0,17,26.0,28.0,2.1,1.7,93.0,2017-09-23 00:00,,0.4,24,43.0,,,,
頭份,苗栗縣,78,細懸浮微粒,普通,4.5,0.37,16,28.0,54.0,32,22.0,24.0,2.3,1.1,83.0,2017-09-23 00:00,,0.3,26,48.0,,,,
苗栗,苗栗縣,88,細懸浮微粒,普通,4.1,0.35,17,22.0,53.0,36,13.0,15.0,1.7,0.9,46.0,2017-09-23 00:00,,0.4,31,51.0,,,,
三義,苗栗縣,61,細懸浮微粒,普通,1.5,0.22,15,29.0,37.0,17,8.7,10.0,1.4,0.5,58.0,2017-09-23 00:00,,0.2,19,39.0,,,,
豐原,臺中市,67,細懸浮微粒,普通,1.8,0.31,25,33.0,37.0,18,8.4,9.7,1.3,2.0,118.0,2017-09-23 00:00,,0.3,22,42.0,,,,
沙鹿,臺中市,67,細懸浮微粒,普通,3.8,0.36,15,26.0,39.0,25,18.0,19.0,0.7,1.8,2.4,2017-09-23 00:00,,0.3,22,37.0,,,,
大里,臺中市,69,細懸浮微粒,普通,2.4,0.51,16,30.0,53.0,26,20.0,21.0,1.3,1.7,232.0,2017-09-23 00:00,,0.5,23,57.0,,,,
忠明,臺中市,80,細懸浮微粒,普通,3.8,0.65,4.3,26.0,38.0,25,32.0,33.0,1.8,1.4,176.0,2017-09-23 00:00,,0.4,27,38.0,,,,
西屯,臺中市,60,細懸浮微粒,普通,2.6,0.4,10,23.0,50.0,17,23.0,24.0,1.0,0.8,168.0,2017-09-23 00:00,,0.3,19,52.0,,,,
彰化,彰化縣,74,細懸浮微粒,普通,3.6,0.44,6,20.0,36.0,25,22.0,22.0,0.6,2.4,191.0,2017-09-23 00:00,,0.5,25,51.0,,,,
線西,彰化縣,65,細懸浮微粒,普通,6.1,0.25,17,29.0,48.0,27,19.0,19.0,-0.4,0.8,19.0,2017-09-23 00:00,,0.2,21,43.0,,,,
二林,彰化縣,76,細懸浮微粒,普通,6.3,0.44,12,27.0,50.0,24,14.0,14.0,0.6,0.4,265.0,2017-09-23 00:00,,0.3,26,53.0,,,,
南投,南投縣,87,細懸浮微粒,普通,3.4,0.41,12,23.0,53.0,30,17.0,18.0,1.0,2.0,169.0,2017-09-23 00:00,,0.5,30,57.0,,,,
斗六,雲林縣,95,細懸浮微粒,普通,3.7,0.48,5.1,27.0,59.0,36,26.0,28.0,2.6,1.4,180.0,2017-09-23 00:00,,0.4,33,65.0,,,,
崙背,雲林縣,92,細懸浮微粒,普通,4.9,0.29,13,30.0,72.0,35,13.0,13.0,0.7,0.9,250.0,2017-09-23 00:00,,0.3,32,66.0,,,,
新港,嘉義縣,86,細懸浮微粒,普通,3.4,0.25,21,36.0,55.0,31,8.9,9.8,0.9,0.9,288.0,2017-09-23 00:00,,0.3,30,61.0,,,,
朴子,嘉義縣,74,細懸浮微粒,普通,3.6,0.24,29,44.0,54.0,25,5.9,6.4,0.5,1.1,313.0,2017-09-23 00:00,,0.3,25,63.0,,,,
臺西,雲林縣,75,細懸浮微粒,普通,4.3,0.11,33,42.0,40.0,22,4.9,5.2,0.4,2.5,6.4,2017-09-23 00:00,,0.1,25,41.0,,,,
嘉義,嘉義市,104,細懸浮微粒,對敏感族群不良,3.0,0.39,19,36.0,71.0,33,13.0,13.0,0.3,1.1,100.0,2017-09-23 00:00,,0.5,37,72.0,,,,
新營,臺南市,111,細懸浮微粒,對敏感族群不良,4.5,0.3,17,40.0,66.0,38,13.0,14.0,0.6,0.9,108.0,2017-09-23 00:00,,0.3,39,67.0,,,,
善化,臺南市,111,細懸浮微粒,對敏感族群不良,0.7,0.29,29,47.0,55.0,33,6.7,8.6,1.8,1.3,74.0,2017-09-23 00:00,,0.3,39,59.0,,,,
安南,臺南市,100,細懸浮微粒,普通,3.7,0.54,31,46.0,69.0,43,24.0,24.0,0.3,1.4,148.0,2017-09-23 00:00,,0.3,35,56.0,,,,
臺南,臺南市,94,細懸浮微粒,普通,2.3,0.4,44,43.0,46.0,36,14.0,16.0,1.4,0.7,175.0,2017-09-23 00:00,,0.5,33,47.0,,,,
美濃,高雄市,105,細懸浮微粒,對敏感族群不良,1.3,0.29,28,47.0,47.0,39,4.7,5.3,0.7,0.4,86.0,2017-09-23 00:00,,0.3,37,52.0,,,,
橋頭,高雄市,111,細懸浮微粒,對敏感族群不良,2.0,0.48,26,37.0,56.0,44,21.0,22.0,0.7,1.4,93.0,2017-09-23 00:00,,0.4,40,56.0,,,,
仁武,高雄市,104,細懸浮微粒,對敏感族群不良,3.5,0.54,34,39.0,60.0,47,14.0,15.0,1.0,1.4,85.0,2017-09-23 00:00,,0.4,37,48.0,,,,
鳳山,高雄市,104,細懸浮微粒,對敏感族群不良,3.6,0.64,18,35.0,91.0,49,20.0,21.0,1.4,1.1,99.0,2017-09-23 00:00,,0.6,37,73.0,,,,
大寮,高雄市,86,細懸浮微粒,普通,3.8,0.28,16,24.0,52.0,32,12.0,15.0,2.6,1.0,155.0,2017-09-23 00:00,,0.4,30,54.0,,,,
林園,高雄市,71,細懸浮微粒,普通,6.1,0.17,40,42.0,25.0,26,3.9,4.1,0.3,1.8,215.0,2017-09-23 00:00,,0.2,24,27.0,,,,
楠梓,高雄市,103,細懸浮微粒,對敏感族群不良,4.2,0.6,21,33.0,87.0,45,25.0,26.0,1.3,0.7,88.0,2017-09-23 00:00,,0.4,36,73.0,,,,
左營,高雄市,68,細懸浮微粒,普通,1.8,0.2,46,53.0,50.0,22,6.0,7.3,1.3,0.8,287.0,2017-09-23 00:00,,0.2,23,48.0,,,,
前金,高雄市,69,細懸浮微粒,普通,3.1,0.28,36,45.0,29.0,6,6.9,7.6,0.7,1.4,276.0,2017-09-23 00:00,,0.3,23,40.0,,,,
前鎮,高雄市,65,細懸浮微粒,普通,8.1,0.2,31,33.0,32.0,35,15.0,16.0,1.1,0.7,122.0,2017-09-23 00:00,,0.3,21,36.0,,,,
