SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,35.0,,良好,2.2,0.27,5.8,8.0,6.0,5.0,12.0,14.0,1.8,1.1,269.0,2017-08-20 01:00,,0.3,11.0,13.0,,,,
汐止,新北市,60.0,細懸浮微粒,普通,0.3,0.31,6,10.0,20.0,17.0,15.0,20.0,4.7,1.0,22.0,2017-08-20 01:00,,0.3,19.0,21.0,,,,
萬里,新北市,61.0,細懸浮微粒,普通,3.2,0.13,18,20.0,21.0,16.0,5.0,5.5,0.5,3.2,205.0,2017-08-20 01:00,,0.2,20.0,26.0,,,,
基隆,基隆市,41.0,,良好,3.0,0.36,3.2,11.0,12.0,9.0,16.0,21.0,4.1,0.8,280.0,2017-08-20 00:00,,0.3,13.0,15.0,,,,
基隆,基隆市,55.0,細懸浮微粒,普通,3.3,0.33,41,18.0,11.0,10.0,15.0,18.0,2.9,2.2,269.0,2017-08-20 10:00,,0.3,17.0,21.0,,,,
汐止,新北市,66.0,細懸浮微粒,普通,3.6,0.38,34,16.0,23.0,20.0,13.0,18.0,5.1,1.9,183.0,2017-08-20 10:00,,0.3,22.0,25.0,,,,
萬里,新北市,73.0,細懸浮微粒,普通,6.1,0.27,47,22.0,39.0,26.0,11.0,15.0,3.3,4.0,17.0,2017-08-20 10:00,,0.2,25.0,32.0,,,,
新店,新北市,72.0,細懸浮微粒,普通,1.0,0.25,42,22.0,30.0,22.0,8.6,11.0,2.0,2.3,299.0,2017-08-20 10:00,,0.2,24.0,33.0,,,,
土城,新北市,70.0,細懸浮微粒,普通,3.8,0.25,37,18.0,32.0,15.0,9.1,12.0,3.2,1.9,291.0,2017-08-20 10:00,,0.3,23.0,38.0,,,,
基隆,基隆市,30.0,,良好,1.1,0.14,8,7.0,7.0,5.0,7.9,9.0,1.1,0.6,101.0,2017-08-20 02:00,,0.3,9.0,11.0,,,,
汐止,新北市,58.0,細懸浮微粒,普通,1.1,0.23,8.8,7.0,17.0,17.0,12.0,14.0,1.9,1.1,53.0,2017-08-20 02:00,,0.3,19.0,20.0,,,,
萬里,新北市,59.0,細懸浮微粒,普通,2.0,0.12,16,16.0,18.0,16.0,4.7,5.5,0.8,4.2,215.0,2017-08-20 02:00,,0.2,19.0,25.0,,,,
新店,新北市,75.0,細懸浮微粒,普通,0.6,0.18,21,22.0,30.0,21.0,6.0,6.3,0.4,2.7,184.0,2017-08-20 02:00,,0.3,25.0,32.0,,,,
土城,新北市,80.0,細懸浮微粒,普通,2.9,0.38,11,13.0,50.0,31.0,16.0,19.0,2.3,1.3,161.0,2017-08-20 02:00,,0.5,27.0,44.0,,,,
板橋,新北市,74.0,細懸浮微粒,普通,3.3,0.39,17,14.0,51.0,35.0,15.0,16.0,0.9,0.6,128.0,2017-08-20 02:00,,0.5,25.0,40.0,,,,
新莊,新北市,53.0,細懸浮微粒,普通,4.7,0.54,10,16.0,41.0,22.0,20.0,22.0,1.4,1.2,254.0,2017-08-20 02:00,,0.5,16.0,32.0,,,,
菜寮,新北市,53.0,細懸浮微粒,普通,1.7,0.32,17,15.0,31.0,14.0,13.0,14.0,1.0,1.3,141.0,2017-08-20 02:00,,0.4,16.0,28.0,,,,
林口,新北市,58.0,細懸浮微粒,普通,4.1,0.38,18,23.0,42.0,21.0,17.0,18.0,1.5,2.1,134.0,2017-08-20 02:00,,0.4,19.0,34.0,,,,
淡水,新北市,62.0,細懸浮微粒,普通,2.3,0.23,16,26.0,25.0,16.0,9.1,9.6,0.5,,,2017-08-20 02:00,,0.3,20.0,35.0,,,,
士林,臺北市,64.0,細懸浮微粒,普通,1.5,0.19,21,26.0,20.0,,6.1,8.5,2.4,1.2,97.0,2017-08-20 02:00,,0.3,21.0,26.0,,,,
新店,新北市,78.0,細懸浮微粒,普通,,0.28,17,27.0,30.0,24.0,9.9,11.0,1.0,1.7,172.0,2017-08-20 00:00,,0.3,27.0,32.0,,,,
沙鹿,臺中市,15.0,,良好,2.8,0.39,1.5,9.0,16.0,5.0,16.0,27.0,11.0,0.7,290.0,2017-08-20 00:00,,0.3,5.0,13.0,,,,
埔里,南投縣,63.0,細懸浮微粒,普通,2.7,0.36,13,25.0,33.0,21.0,14.0,15.0,1.1,1.2,280.0,2017-08-20 00:00,,0.4,21.0,33.0,,,,
馬祖,連江縣,49.0,,良好,5.2,0.07,11,19.0,16.0,16.0,9.8,9.7,-0.1,1.6,268.0,2017-08-20 00:00,,0.1,15.0,28.0,,,,
金門,金門縣,42.0,,良好,4.0,0.06,10,14.0,13.0,12.0,14.0,14.0,0.5,2.4,203.0,2017-08-20 00:00,,0.1,13.0,23.0,,,,
馬公,澎湖縣,34.0,,良好,1.8,0.09,21,23.0,10.0,11.0,5.4,6.0,0.6,1.0,264.0,2017-08-20 00:00,,0.1,11.0,9.0,,,,
關山,臺東縣,22.0,,良好,1.1,,6.9,11.0,18.0,8.0,2.6,3.5,0.9,0.6,192.0,2017-08-20 00:00,,,7.0,15.0,,,,
麥寮,雲林縣,45.0,,良好,1.9,0.3,7.4,14.0,35.0,9.0,11.0,14.0,2.7,1.2,38.0,2017-08-20 00:00,,0.3,14.0,33.0,,,,
基隆,基隆市,23.0,,良好,1.5,0.18,6.7,5.0,10.0,8,11.0,12.0,1.1,2.1,233.0,2017-08-20 04:00,,0.3,7.0,8.0,,,,
汐止,新北市,55.0,細懸浮微粒,普通,1.0,0.22,6.8,6.0,17.0,13,12.0,15.0,3.7,1.0,253.0,2017-08-20 04:00,,0.3,17.0,18.0,,,,
