SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
恆春,屏東縣,20,,良好,0.9,0.05,16,22.0,16.0,2.0,1.2,2.2,1.1,2.9,167.0,2017-05-05 18:00,,0.1,4,17,,,,
臺東,臺東縣,30,,良好,1.4,0.41,11,16.0,19.0,5.0,5.3,9.3,4.0,1.6,209.0,2017-05-05 18:00,,0.3,9,23,,,,
花蓮,花蓮縣,30,,良好,1.5,0.42,19,28.0,25.0,16.0,12.0,16.0,4.0,1.6,282.0,2017-05-05 18:00,,0.2,9,24,,,,
陽明,臺北市,70,細懸浮微粒,普通,2.5,0.25,26,39.0,28.0,25.0,7.8,8.5,0.7,,,2017-05-05 18:00,,0.2,23,26,,,,
宜蘭,宜蘭縣,45,,良好,1.6,0.36,49,42.0,26.0,11.0,9.5,11.0,1.5,1.1,187.0,2017-05-05 18:00,,0.3,14,35,,,,
冬山,宜蘭縣,59,細懸浮微粒,普通,2.3,0.31,45,35.0,32.0,9.0,10.0,12.0,1.8,2.8,315.0,2017-05-05 18:00,,0.3,19,40,,,,
三重,新北市,75,細懸浮微粒,普通,4.5,1.75,-,,66.0,30.0,40.0,91.0,50.0,,,2017-05-05 18:00,,1.1,25,65,,,,
中壢,桃園市,68,細懸浮微粒,普通,4.4,1.98,7.4,21.0,59.0,28.0,36.0,75.0,40.0,0.9,276.0,2017-05-05 18:00,,0.8,23,60,,,,
竹山,南投縣,79,細懸浮微粒,普通,1.4,0.33,45,54.0,29.0,16.0,9.6,11.0,1.0,1.2,331.0,2017-05-05 18:00,,0.3,27,45,,,,
永和,新北市,105,細懸浮微粒,對敏感族群不良,8.6,0.98,13,37.0,53.0,36.0,33.0,46.0,14.0,1.9,104.0,2017-05-05 18:00,,1.1,37,59,,,,
復興,高雄市,112,細懸浮微粒,對敏感族群不良,7.6,0.53,63,66.0,59.0,39.0,18.0,19.0,0.8,1.0,219.0,2017-05-05 18:00,,0.4,40,58,,,,
埔里,南投縣,90,細懸浮微粒,普通,0.9,0.31,52,59.0,40.0,27.0,11.0,12.0,1.0,1.5,303.0,2017-05-05 18:00,,0.3,32,48,,,,
馬祖,連江縣,68,細懸浮微粒,普通,3.2,0.37,44,40.0,39.0,23.0,9.4,11.0,1.3,3.8,65.0,2017-05-05 18:00,,0.4,22,47,,,,
金門,金門縣,123,細懸浮微粒,對敏感族群不良,1.6,0.17,31,35.0,39.0,32.0,4.4,5.8,1.3,2.7,179.0,2017-05-05 18:00,,0.2,44,58,,,,
