SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
陽明,臺北市,45,nan,良好,1.0,0.13,46,49.0,nan,ND,1.9,3.0,1.1,nan,nan,2017-03-13 18:00,,0.2,2.0,nan,,,,
金門,金門縣,104,細懸浮微粒,對敏感族群不良,2.4,0.32,36,42.0,54.0,29,17.0,18.0,1.3,4.7,101.0,2017-03-13 18:00,,0.4,37.0,58.0,,,,
馬公,澎湖縣,70,細懸浮微粒,普通,1.6,0.28,44,49.0,39.0,21,6.2,7.5,1.3,1.9,300.0,2017-03-13 18:00,,0.2,23.0,38.0,,,,
關山,臺東縣,37,nan,良好,1.0,nan,35,36.0,22.0,12,1.9,2.8,0.9,1.2,198.0,2017-03-13 18:00,,nan,11.0,24.0,,,,
新店,新北市,71,細懸浮微粒,普通,1.3,0.51,32,21.0,15.0,9,24.0,27.0,2.6,1.0,109.0,2017-03-13 18:00,,0.6,24.0,36.0,,,,
土城,新北市,82,細懸浮微粒,普通,1.4,0.51,30,17.0,16.0,14,24.0,25.0,1.1,0.8,220.0,2017-03-13 18:00,,0.7,28.0,47.0,,,,
板橋,新北市,71,細懸浮微粒,普通,2.0,0.58,32,19.0,34.0,12,23.0,25.0,2.2,1.4,349.0,2017-03-13 18:00,,0.7,24.0,54.0,,,,
新莊,新北市,61,細懸浮微粒,普通,1.6,0.44,34,28.0,24.0,10,21.0,24.0,2.7,1.9,28.0,2017-03-13 18:00,,0.4,20.0,37.0,,,,
菜寮,新北市,61,細懸浮微粒,普通,1.4,0.51,27,26.0,18.0,8,25.0,27.0,1.6,1.9,277.0,2017-03-13 18:00,,0.5,20.0,34.0,,,,
林口,新北市,52,細懸浮微粒,普通,0.9,0.23,46,38.0,10.0,8,9.7,12.0,2.1,2.7,47.0,2017-03-13 18:00,,0.2,16.0,26.0,,,,
淡水,新北市,32,nan,良好,nan,nan,nan,35.0,10.0,4,nan,nan,nan,nan,nan,2017-03-13 18:00,,0.3,nan,17.0,,,,
士林,臺北市,60,細懸浮微粒,普通,1.0,0.52,19,19.0,30.0,13,31.0,32.0,1.3,1.3,251.0,2017-03-13 18:00,,0.4,19.0,35.0,,,,
中山,臺北市,59,細懸浮微粒,普通,1.8,0.64,16,13.0,16.0,nan,34.0,43.0,8.2,1.9,139.0,2017-03-13 18:00,,0.7,19.0,35.0,,,,
萬華,臺北市,36,nan,良好,1.3,0.62,14,14.0,20.0,6,34.0,39.0,4.4,0.9,63.0,2017-03-13 18:00,,0.7,nan,39.0,,,,
古亭,臺北市,63,細懸浮微粒,普通,1.6,0.5,26,18.0,15.0,10,29.0,32.0,3.3,1.4,101.0,2017-03-13 18:00,,0.5,20.0,nan,,,,
松山,臺北市,54,細懸浮微粒,普通,1.7,0.51,19,20.0,13.0,7,36.0,43.0,6.4,1.3,65.0,2017-03-13 18:00,,0.4,17.0,29.0,,,,
大同,臺北市,59,懸浮微粒,普通,5.1,4.19,-,nan,40.0,4,54.0,179.0,125.0,nan,nan,2017-03-13 18:00,,1.7,19.0,66.0,,,,
桃園,桃園市,75,細懸浮微粒,普通,2.5,0.35,39,25.0,33.0,15,14.0,16.0,2.1,1.0,39.0,2017-03-13 18:00,,0.4,25.0,42.0,,,,
大園,桃園市,48,nan,良好,2.1,0.22,48,43.0,29.0,7,15.0,17.0,2.1,5.6,39.0,2017-03-13 18:00,,0.2,15.0,35.0,,,,
觀音,桃園市,40,nan,良好,7.2,0.24,38,41.0,30.0,8,18.0,20.0,1.2,3.8,76.0,2017-03-13 18:00,,0.3,12.0,43.0,,,,
平鎮,桃園市,66,細懸浮微粒,普通,1.1,0.34,37,32.0,35.0,22,22.0,23.0,0.8,3.1,42.0,2017-03-13 18:00,,0.3,22.0,47.0,,,,
龍潭,桃園市,98,細懸浮微粒,普通,1.6,0.41,37,24.0,37.0,20,18.0,20.0,1.5,1.9,37.0,2017-03-13 18:00,,0.5,35.0,61.0,,,,
湖口,新竹縣,71,細懸浮微粒,普通,1.8,0.27,48,40.0,24.0,14,9.7,9.2,-0.5,3.8,52.0,2017-03-13 18:00,,0.3,24.0,45.0,,,,
竹東,新竹縣,111,細懸浮微粒,對敏感族群不良,2.4,0.38,21,21.0,50.0,27,24.0,27.0,3.7,1.2,303.0,2017-03-13 18:00,,0.4,39.0,69.0,,,,
新竹,新竹市,79,細懸浮微粒,普通,2.1,0.36,41,30.0,33.0,18,15.0,17.0,1.8,2.5,62.0,2017-03-13 18:00,,0.4,27.0,51.0,,,,
頭份,苗栗縣,94,細懸浮微粒,普通,1.7,0.34,40,nan,55.0,27,20.0,21.0,1.3,2.1,70.0,2017-03-13 18:00,,nan,33.0,64.0,,,,
苗栗,苗栗縣,95,細懸浮微粒,普通,2.5,0.55,25,43.0,72.0,40,26.0,29.0,2.5,2.6,50.0,2017-03-13 18:00,,0.4,33.0,66.0,,,,
三義,苗栗縣,74,細懸浮微粒,普通,2.0,0.33,30,47.0,76.0,35,21.0,25.0,3.8,3.0,44.0,2017-03-13 18:00,,0.3,25.0,49.0,,,,
豐原,臺中市,81,細懸浮微粒,普通,3.4,0.41,41,55.0,66.0,32,17.0,20.0,2.3,2.6,313.0,2017-03-13 18:00,,0.6,28.0,60.0,,,,
沙鹿,臺中市,92,細懸浮微粒,普通,1.6,0.29,43,55.0,62.0,30,12.0,14.0,1.9,3.2,338.0,2017-03-13 18:00,,0.4,32.0,62.0,,,,
大里,臺中市,99,細懸浮微粒,普通,1.2,0.57,50,62.0,75.0,39,19.0,21.0,1.3,1.9,301.0,2017-03-13 18:00,,0.4,35.0,71.0,,,,
忠明,臺中市,91,細懸浮微粒,普通,0.9,0.43,42,54.0,54.0,39,16.0,17.0,1.3,2.5,308.0,2017-03-13 18:00,,0.4,32.0,49.0,,,,
西屯,臺中市,92,細懸浮微粒,普通,1.9,0.32,47,55.0,74.0,40,10.0,11.0,1.2,3.2,317.0,2017-03-13 18:00,,0.3,32.0,66.0,,,,
彰化,彰化縣,90,細懸浮微粒,普通,5.5,0.56,32,53.0,62.0,43,22.0,25.0,2.4,3.4,327.0,2017-03-13 18:00,,0.4,32.0,48.0,,,,
線西,彰化縣,119,細懸浮微粒,對敏感族群不良,4.1,0.33,44,63.0,72.0,41,12.0,12.0,-0.2,4.6,57.0,2017-03-13 18:00,,0.3,43.0,71.0,,,,
二林,彰化縣,80,細懸浮微粒,普通,2.7,0.24,55,60.0,56.0,37,4.7,5.6,0.9,3.3,60.0,2017-03-13 18:00,,0.2,27.0,59.0,,,,
南投,南投縣,105,細懸浮微粒,對敏感族群不良,4.5,0.51,38,57.0,73.0,40,17.0,19.0,2.2,1.7,359.0,2017-03-13 18:00,,0.4,37.0,61.0,,,,
斗六,雲林縣,97,細懸浮微粒,普通,2.3,0.37,55,66.0,63.0,39,10.0,12.0,1.1,3.0,8.8,2017-03-13 18:00,,0.3,34.0,56.0,,,,
崙背,雲林縣,107,細懸浮微粒,對敏感族群不良,1.9,0.29,58,60.0,50.0,48,8.3,9.7,1.4,3.5,313.0,2017-03-13 18:00,,0.3,38.0,47.0,,,,
新港,嘉義縣,90,細懸浮微粒,普通,4.3,0.31,54,58.0,74.0,34,11.0,12.0,1.1,2.7,314.0,2017-03-13 18:00,,0.3,32.0,63.0,,,,
朴子,嘉義縣,81,細懸浮微粒,普通,2.2,0.36,60,56.0,60.0,30,8.0,10.0,2.2,2.5,306.0,2017-03-13 18:00,,0.3,28.0,62.0,,,,
臺西,雲林縣,111,細懸浮微粒,對敏感族群不良,9.8,0.26,40,58.0,50.0,39,21.0,23.0,1.8,5.8,222.0,2017-03-13 18:00,,0.2,39.0,55.0,,,,
嘉義,嘉義市,77,細懸浮微粒,普通,3.7,0.5,48,61.0,60.0,26,14.0,15.0,1.1,2.9,312.0,2017-03-13 18:00,,0.4,26.0,55.0,,,,
新營,臺南市,72,細懸浮微粒,普通,3.5,0.41,54,52.0,56.0,26,13.0,15.0,1.3,2.4,310.0,2017-03-13 18:00,,0.3,24.0,49.0,,,,
善化,臺南市,78,細懸浮微粒,普通,1.5,0.44,47,51.0,47.0,21,8.0,9.4,1.3,2.7,301.0,2017-03-13 18:00,,0.4,27.0,48.0,,,,
安南,臺南市,77,細懸浮微粒,普通,2.9,0.33,52,57.0,48.0,25,8.6,10.0,1.6,3.4,311.0,2017-03-13 18:00,,0.3,26.0,54.0,,,,
臺南,臺南市,86,細懸浮微粒,普通,1.7,0.48,50,58.0,53.0,23,nan,nan,nan,2.6,311.0,2017-03-13 18:00,,0.4,30.0,48.0,,,,
美濃,高雄市,74,細懸浮微粒,普通,1.4,0.33,55,58.0,47.0,27,8.3,9.8,1.5,1.3,296.0,2017-03-13 18:00,,0.3,25.0,41.0,,,,
橋頭,高雄市,88,細懸浮微粒,普通,4.7,0.41,36,46.0,53.0,25,15.0,17.0,1.6,3.5,287.0,2017-03-13 18:00,,0.4,31.0,62.0,,,,
仁武,高雄市,67,細懸浮微粒,普通,1.8,0.4,49,58.0,40.0,17,13.0,15.0,1.9,2.0,298.0,2017-03-13 18:00,,0.4,22.0,55.0,,,,
鳳山,高雄市,75,細懸浮微粒,普通,2.1,0.63,38,49.0,59.0,17,14.0,15.0,1.6,1.7,284.0,2017-03-13 18:00,,0.5,25.0,71.0,,,,
大寮,高雄市,69,細懸浮微粒,普通,1.9,0.44,34,55.0,51.0,20,23.0,26.0,3.6,2.8,307.0,2017-03-13 18:00,,0.3,23.0,57.0,,,,
林園,高雄市,84,臭氧八小時,普通,3.7,0.22,61,65.0,36.0,27,9.2,10.0,1.2,2.9,272.0,2017-03-13 18:00,,0.2,25.0,40.0,,,,
