SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,31.0,,良好,1.3,0.23,34,34.0,19.0,9,5.7,7.8,2.2,1.9,90.0,2018-01-04 00:00,,0.3,8.0,22.0,2.0,,,
汐止,新北市,39.0,,良好,1.7,0.18,39,33.0,19.0,12,7.3,8.3,1.0,2.8,29.0,2018-01-04 00:00,,0.3,12.0,25.0,2.0,,,
萬里,新北市,33.0,,良好,2.1,0.15,38,36.0,20.0,8,5.1,5.5,0.4,2.1,181.0,2018-01-04 00:00,,0.1,10.0,24.0,5.0,,,
新店,新北市,31.0,,良好,1.4,0.24,34,33.0,16.0,9,9.4,10.0,1.1,2.0,91.0,2018-01-04 00:00,,0.3,7.0,19.0,1.0,,,
新莊,新北市,26.0,,良好,1.7,0.29,30,28.0,14.0,6,12.0,13.0,1.0,4.0,57.0,2018-01-04 00:00,,0.4,7.0,23.0,2.0,,,
菜寮,新北市,32.0,,良好,1.3,0.24,32,28.0,20.0,10,8.5,9.4,0.9,3.3,88.0,2018-01-04 00:00,,0.3,10.0,24.0,2.0,,,
林口,新北市,31.0,,良好,1.3,0.18,38,34.0,30.0,6,7.4,8.3,0.9,4.5,99.0,2018-01-04 00:00,,0.2,8.0,33.0,1.0,,,
淡水,新北市,29.0,,良好,0.8,0.14,31,31.0,18.0,3,1.5,2.3,0.8,,,2018-01-04 00:00,,0.2,7.0,22.0,1.0,,,
士林,臺北市,34.0,,良好,0.9,0.15,39,37.0,22.0,9,4.1,4.6,0.5,3.6,91.0,2018-01-04 00:00,,0.2,7.0,28.0,1.0,,,
基隆,基隆市,31.0,,良好,1.2,0.23,34,34.0,19.0,9.0,4.6,6.5,1.9,1.3,71.0,2018-01-04 01:00,,0.3,8.0,21.0,2.0,,,
汐止,新北市,38.0,,良好,2.0,0.15,40,34.0,16.0,11.0,5.8,6.8,1.0,2.1,29.0,2018-01-04 01:00,,0.2,12.0,23.0,2.0,,,
萬里,新北市,33.0,,良好,1.2,0.13,39,36.0,18.0,7.0,3.8,4.3,0.4,2.6,150.0,2018-01-04 01:00,,0.1,9.0,22.0,4.0,,,
新店,新北市,31.0,,良好,1.2,0.2,37,33.0,13.0,5.0,6.1,6.8,0.8,2.2,91.0,2018-01-04 01:00,,0.3,7.0,18.0,1.0,,,
龍潭,桃園市,57.0,細懸浮微粒,普通,1.6,0.26,27,27.0,33.0,9,12.0,14.0,1.2,0.8,90.0,2018-01-04 00:00,,0.4,18.0,37.0,2.0,,,
中山,臺北市,33.0,,良好,2.3,0.34,28,19.0,21.0,9,13.0,15.0,1.7,2.5,134.0,2018-01-04 00:00,,0.6,10.0,31.0,2.0,,,
萬華,臺北市,27.0,,良好,1.9,0.29,21,16.0,23.0,3,15.0,16.0,1.1,2.4,103.0,2018-01-04 00:00,,0.4,7.0,29.0,2.0,,,
古亭,臺北市,26.0,,良好,1.8,0.25,33,28.0,14.0,8,9.7,11.0,1.5,2.4,98.0,2018-01-04 00:00,,0.3,8.0,21.0,2.0,,,
松山,臺北市,33.0,,良好,3.0,0.29,29,23.0,29.0,4,12.0,15.0,2.2,1.6,54.0,2018-01-04 00:00,,0.4,10.0,27.0,2.0,,,
大同,臺北市,43.0,,良好,,0.64,-,,38.0,7,21.0,37.0,16.0,,,2018-01-04 00:00,,0.9,8.0,46.0,1.0,,,
桃園,桃園市,36.0,,良好,7.6,0.31,28,26.0,26.0,8,11.0,12.0,0.7,3.0,92.0,2018-01-04 00:00,,0.4,11.0,32.0,5.0,,,
大園,桃園市,30.0,,良好,1.6,0.21,33,28.0,17.0,ND,9.9,11.0,1.1,3.7,86.0,2018-01-04 00:00,,0.2,9.0,32.0,4.0,,,
觀音,桃園市,56.0,細懸浮微粒,普通,5.0,0.21,25,21.0,30.0,13,12.0,12.0,0.0,4.5,82.0,2018-01-04 00:00,,0.2,18.0,41.0,5.0,,,
平鎮,桃園市,34.0,,良好,3.3,0.26,33,28.0,24.0,8,7.6,9.4,1.8,3.7,89.0,2018-01-04 00:00,,0.4,11.0,33.0,4.0,,,
湖口,新竹縣,57.0,細懸浮微粒,普通,1.9,0.24,29,33.0,25.0,6,11.0,12.0,1.6,0.9,200.0,2018-01-04 00:00,,0.4,18.0,51.0,3.0,,,
竹東,新竹縣,152.0,細懸浮微粒,對所有族群不健康,2.9,0.56,22,31.0,93.0,54,13.0,15.0,1.2,0.6,88.0,2018-01-04 00:00,,0.7,57.0,102.0,3.0,,,
新竹,新竹市,142.0,細懸浮微粒,對敏感族群不健康,2.7,0.93,8.2,25.0,87.0,50,41.0,44.0,2.8,0.9,231.0,2018-01-04 00:00,,1.0,52.0,102.0,3.0,,,
頭份,苗栗縣,153.0,細懸浮微粒,對所有族群不健康,5.1,0.91,2.2,26.0,127.0,67,44.0,61.0,17.0,1.2,224.0,2018-01-04 00:00,,0.7,58.0,112.0,3.0,,,
苗栗,苗栗縣,155.0,細懸浮微粒,對所有族群不健康,3.6,0.68,9.6,30.0,112.0,62,33.0,36.0,3.1,1.4,185.0,2018-01-04 00:00,,0.8,62.0,112.0,4.0,,,
三義,苗栗縣,152.0,細懸浮微粒,對所有族群不健康,1.6,0.43,35,47.0,75.0,43,13.0,13.0,0.2,0.6,16.0,2018-01-04 00:00,,0.5,57.0,88.0,,,,
豐原,臺中市,155.0,細懸浮微粒,對所有族群不健康,1.8,0.55,36,37.0,88.0,63,9.4,10.0,0.6,2.2,124.0,2018-01-04 00:00,,0.7,62.0,105.0,3.0,,,
土城,新北市,28.0,,良好,1.8,0.33,30,30.0,14.0,7,12.0,13.0,0.8,1.6,316.0,2018-01-04 00:00,,0.4,7.0,21.0,3.0,,,
板橋,新北市,42.0,,良好,1.7,0.28,30,23.0,17.0,12,13.0,14.0,1.7,2.8,62.0,2018-01-04 00:00,,0.4,13.0,25.0,2.0,,,
土城,新北市,28.0,,良好,1.8,0.27,33,30.0,16.0,6.0,9.5,10.0,0.5,1.9,5.7,2018-01-04 01:00,,0.4,7.0,19.0,3.0,,,
復興,高雄市,115.0,細懸浮微粒,對敏感族群不健康,2.4,0.59,41,43.0,92.0,47,23.0,25.0,2.2,0.9,156.0,2018-01-04 00:00,,0.7,41.0,90.0,4.0,,,
埔里,南投縣,156.0,細懸浮微粒,對所有族群不健康,3.2,0.66,23,48.0,110.0,65,20.0,20.0,0.3,0.4,276.0,2018-01-04 00:00,,0.7,63.0,107.0,3.0,,,
馬祖,連江縣,,,設備維護,,,,,,,,,,,,2018-01-04 00:00,,,,,,,,
金門,金門縣,55.0,細懸浮微粒,普通,3.6,0.22,32,36.0,44.0,14,9.8,10.0,0.3,3.3,48.0,2018-01-04 00:00,,0.2,17.0,52.0,3.0,,,
馬公,澎湖縣,55.0,細懸浮微粒,普通,2.0,0.18,37,42.0,52.0,10,4.6,4.6,0.0,4.2,18.0,2018-01-04 00:00,,0.2,17.0,53.0,2.0,,,
關山,臺東縣,32.0,,良好,1.1,,14,27.0,29.0,10,7.7,9.7,2.0,1.6,89.0,2018-01-04 00:00,,,10.0,30.0,1.0,,,
麥寮,雲林縣,100.0,細懸浮微粒,普通,1.5,0.19,26,37.0,60.0,18,7.2,7.6,0.5,1.2,357.0,2018-01-04 00:00,,0.3,35.0,79.0,3.0,,,
富貴角,新北市,40.0,,良好,1.2,0.09,40,41.0,18.0,10,2.5,2.6,0.1,6.2,95.0,2018-01-04 00:00,,0.1,12.0,23.0,1.0,,,
基隆,基隆市,31.0,,良好,0.6,0.18,36,34.0,8.0,5,1.9,3.9,2.0,1.5,86.0,2018-01-04 03:00,,0.3,8.0,17.0,2.0,,,
汐止,新北市,38.0,,良好,1.4,0.18,31,34.0,11.0,10,9.8,11.0,1.7,1.3,43.0,2018-01-04 03:00,,0.2,12.0,19.0,2.0,,,
沙鹿,臺中市,110.0,細懸浮微粒,對敏感族群不健康,1.8,0.82,6.6,26.0,64.0,28,36.0,42.0,5.2,1.0,147.0,2018-01-04 00:00,,0.7,39.0,79.0,2.0,,,
大里,臺中市,145.0,細懸浮微粒,對敏感族群不健康,5.7,0.7,6.4,22.0,119.0,49,33.0,36.0,2.8,0.8,189.0,2018-01-04 00:00,,0.9,52.0,130.0,4.0,,,
忠明,臺中市,153.0,細懸浮微粒,對所有族群不健康,4.8,1.07,1.6,28.0,127.0,63,50.0,77.0,27.0,1.1,144.0,2018-01-04 00:00,,1.1,59.0,120.0,4.0,,,
西屯,臺中市,163.0,細懸浮微粒,對所有族群不健康,3.9,1.43,3.9,31.0,123.0,69,48.0,90.0,42.0,0.5,196.0,2018-01-04 00:00,,1.1,78.0,133.0,3.0,,,
彰化,彰化縣,152.0,細懸浮微粒,對所有族群不健康,6.0,0.61,5.8,16.0,89.0,34,27.0,30.0,3.4,2.3,173.0,2018-01-04 00:00,,0.8,56.0,93.0,5.0,,,
線西,彰化縣,93.0,細懸浮微粒,普通,2.5,0.44,4.2,27.0,55.0,24,27.0,30.0,3.2,0.4,341.0,2018-01-04 00:00,,0.3,33.0,68.0,2.0,,,
二林,彰化縣,101.0,細懸浮微粒,對敏感族群不健康,2.6,0.26,7.6,27.0,39.0,20,12.0,14.0,2.2,1.4,172.0,2018-01-04 00:00,,0.3,36.0,73.0,4.0,,,
南投,南投縣,167.0,細懸浮微粒,對所有族群不健康,5.2,0.83,4.1,21.0,164.0,100,30.0,33.0,3.3,2.0,171.0,2018-01-04 00:00,,0.9,87.0,145.0,4.0,,,
斗六,雲林縣,172.0,細懸浮微粒,對所有族群不健康,2.5,0.65,18,37.0,129.0,92,22.0,23.0,1.1,0.5,190.0,2018-01-04 00:00,,0.6,95.0,136.0,3.0,,,
崙背,雲林縣,142.0,細懸浮微粒,對敏感族群不健康,1.5,0.16,20,38.0,45.0,16,6.8,6.9,0.1,0.7,144.0,2018-01-04 00:00,,0.4,51.0,78.0,2.0,,,
新港,嘉義縣,157.0,細懸浮微粒,對所有族群不健康,0.7,0.33,15,41.0,112.0,54,15.0,16.0,1.2,0.8,213.0,2018-01-04 00:00,,0.4,67.0,135.0,2.0,,,
朴子,嘉義縣,151.0,細懸浮微粒,對所有族群不健康,3.3,0.23,26,43.0,114.0,43,11.0,11.0,0.2,0.4,35.0,2018-01-04 00:00,,0.4,55.0,126.0,3.0,,,
臺西,雲林縣,76.0,細懸浮微粒,普通,3.8,0.17,37,42.0,51.0,18,4.9,6.2,1.4,2.9,17.0,2018-01-04 00:00,,0.2,26.0,61.0,,,,
嘉義,嘉義市,167.0,細懸浮微粒,對所有族群不健康,2.8,0.4,27,39.0,134.0,93,14.0,15.0,0.3,0.8,241.0,2018-01-04 00:00,,0.6,86.0,133.0,3.0,,,
新營,臺南市,155.0,細懸浮微粒,對所有族群不健康,2.8,0.34,26,39.0,149.0,68,16.0,16.0,0.5,1.3,352.0,2018-01-04 00:00,,0.5,62.0,136.0,3.0,,,
善化,臺南市,125.0,細懸浮微粒,對敏感族群不健康,2.1,0.54,16,36.0,102.0,55,18.0,19.0,1.3,0.4,332.0,2018-01-04 00:00,,0.4,45.0,89.0,2.0,,,
安南,臺南市,147.0,細懸浮微粒,對敏感族群不健康,2.0,0.55,22,42.0,135.0,76,27.0,27.0,0.5,1.3,325.0,2018-01-04 00:00,,0.5,53.0,103.0,1.0,,,
臺南,臺南市,117.0,細懸浮微粒,對敏感族群不健康,3.0,0.63,31,48.0,116.0,58,22.0,23.0,1.4,1.2,334.0,2018-01-04 00:00,,0.6,42.0,86.0,2.0,,,
美濃,高雄市,99.0,細懸浮微粒,普通,1.6,0.37,22,44.0,79.0,34,11.0,11.0,0.5,0.5,257.0,2018-01-04 00:00,,0.4,35.0,79.0,2.0,,,
橋頭,高雄市,147.0,細懸浮微粒,對敏感族群不健康,2.6,0.52,29,39.0,105.0,65,22.0,23.0,1.2,1.2,48.0,2018-01-04 00:00,,0.5,53.0,95.0,3.0,,,
仁武,高雄市,132.0,細懸浮微粒,對敏感族群不健康,2.8,0.49,45,48.0,116.0,59,20.0,20.0,0.4,1.9,329.0,2018-01-04 00:00,,0.5,47.0,100.0,4.0,,,
鳳山,高雄市,121.0,細懸浮微粒,對敏感族群不健康,6.5,0.45,31,38.0,88.0,50,27.0,28.0,0.5,1.5,11.0,2018-01-04 00:00,,0.6,43.0,91.0,5.0,,,
大寮,高雄市,118.0,細懸浮微粒,對敏感族群不健康,7.7,0.68,,,81.0,42,21.0,21.0,0.2,1.7,348.0,2018-01-04 00:00,,0.5,42.0,78.0,6.0,,,
林園,高雄市,89.0,細懸浮微粒,普通,3.8,0.41,41,55.0,96.0,33,17.0,17.0,0.6,2.2,28.0,2018-01-04 00:00,,0.4,31.0,81.0,5.0,,,
楠梓,高雄市,132.0,細懸浮微粒,對敏感族群不健康,4.2,0.52,40,47.0,125.0,62,20.0,22.0,2.7,1.4,7.9,2018-01-04 00:00,,0.5,47.0,117.0,3.0,,,
左營,高雄市,123.0,細懸浮微粒,對敏感族群不健康,2.4,0.54,44,52.0,131.0,61,21.0,22.0,0.6,1.4,8.2,2018-01-04 00:00,,0.5,44.0,99.0,3.0,,,
前金,高雄市,144.0,細懸浮微粒,對敏感族群不健康,1.7,0.51,42,50.0,110.0,58,21.0,22.0,0.8,1.9,360.0,2018-01-04 00:00,,0.5,52.0,88.0,2.0,,,
前鎮,高雄市,109.0,細懸浮微粒,對敏感族群不健康,2.7,0.59,40,46.0,99.0,42,22.0,23.0,1.2,1.6,0.9,2018-01-04 00:00,,0.5,39.0,85.0,5.0,,,
小港,高雄市,114.0,細懸浮微粒,對敏感族群不健康,3.2,0.58,37,45.0,85.0,44,27.0,28.0,1.3,1.9,9.3,2018-01-04 00:00,,0.5,41.0,84.0,7.0,,,
屏東,屏東縣,123.0,細懸浮微粒,對敏感族群不健康,2.9,0.41,40,44.0,84.0,44,15.0,15.0,0.2,0.9,293.0,2018-01-04 00:00,,0.5,44.0,77.0,4.0,,,
板橋,新北市,40.0,,良好,2.2,0.22,33,24.0,17.0,9.0,8.7,10.0,1.5,2.2,54.0,2018-01-04 01:00,,0.4,12.0,23.0,2.0,,,
潮州,屏東縣,155.0,細懸浮微粒,對所有族群不健康,2.6,0.4,37,51.0,99.0,57,14.0,15.0,0.2,0.8,18.0,2018-01-04 00:00,,0.5,62.0,110.0,3.0,,,
恆春,屏東縣,42.0,,良好,1.9,0.11,45,45.0,33.0,8,1.5,2.3,0.8,5.9,51.0,2018-01-04 00:00,,0.1,9.0,32.0,2.0,,,
臺東,臺東縣,36.0,,良好,1.5,0.2,26,27.0,29.0,9,3.6,4.7,1.0,2.1,312.0,2018-01-04 00:00,,0.3,11.0,34.0,2.0,,,
花蓮,花蓮縣,33.0,,良好,1.5,0.17,25,24.0,28.0,11,4.5,4.8,0.3,2.0,210.0,2018-01-04 00:00,,0.4,10.0,29.0,2.0,,,
陽明,臺北市,33.0,,良好,1.5,0.12,38,36.0,9.0,4,0.8,1.2,0.4,,,2018-01-04 00:00,,0.1,5.0,10.0,2.0,,,
宜蘭,宜蘭縣,33.0,,良好,0.8,0.17,37,33.0,27.0,7,5.6,5.8,0.1,3.3,118.0,2018-01-04 00:00,,0.3,9.0,36.0,1.0,,,
冬山,宜蘭縣,32.0,,良好,3.8,0.26,25,18.0,29.0,6,15.0,18.0,2.5,3.9,102.0,2018-01-04 00:00,,0.3,10.0,35.0,2.0,,,
三重,新北市,45.0,,良好,2.0,0.68,-,,47.0,4,26.0,59.0,33.0,,,2018-01-04 00:00,,1.2,8.0,49.0,3.0,,,
