SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,24.0,,良好,2.0,0.37,10,20.0,11.0,6,15.0,17.0,1.7,0.5,102.0,2017-11-17 02:00,,0.4,7.0,12.0,2.0,,,
汐止,新北市,42.0,,良好,2.9,0.48,4.7,9.0,28.0,14,23.0,27.0,4.0,0.6,220.0,2017-11-17 02:00,,0.6,13.0,19.0,2.0,,,
萬里,新北市,33.0,,良好,1.8,0.19,19,14.0,24.0,8,2.0,2.5,0.5,1.3,236.0,2017-11-17 02:00,,0.2,10.0,22.0,2.0,,,
新店,新北市,17.0,,良好,1.4,0.24,16,16.0,19.0,9,5.5,7.0,1.5,1.6,170.0,2017-11-17 02:00,,0.5,5.0,16.0,2.0,,,
土城,新北市,44.0,,良好,4.2,0.58,2.1,7.0,29.0,17,19.0,33.0,14.0,0.7,174.0,2017-11-17 02:00,,0.7,14.0,20.0,2.0,,,
板橋,新北市,40.0,,良好,3.0,0.46,3.1,6.0,29.0,14,19.0,23.0,4.2,1.1,242.0,2017-11-17 02:00,,0.8,12.0,23.0,2.0,,,
新莊,新北市,28.0,,良好,6.8,0.76,1.8,6.0,29.0,14,21.0,42.0,21.0,0.6,181.0,2017-11-17 02:00,,0.9,9.0,24.0,3.0,,,
菜寮,新北市,31.0,,良好,4.3,0.83,2.9,12.0,27.0,15,25.0,43.0,18.0,0.6,211.0,2017-11-17 02:00,,0.7,10.0,23.0,3.0,,,
林口,新北市,55.0,細懸浮微粒,普通,3.4,0.44,9.4,19.0,31.0,20,25.0,27.0,2.4,2.3,234.0,2017-11-17 02:00,,0.4,17.0,27.0,2.0,,,
淡水,新北市,23.0,,良好,2.3,0.56,7.2,23.0,21.0,7,24.0,26.0,2.7,,,2017-11-17 02:00,,0.3,5.0,17.0,3.0,,,
士林,臺北市,21.0,,良好,1.2,0.49,6.7,23.0,20.0,9,21.0,24.0,2.2,0.7,124.0,2017-11-17 02:00,,0.3,5.0,12.0,3.0,,,
中山,臺北市,28.0,,良好,3.9,0.75,1.5,5.0,11.0,4,27.0,37.0,10.0,1.0,250.0,2017-11-17 02:00,,0.9,9.0,20.0,3.0,,,
萬華,臺北市,,,設備維護,,,,,,,,,,,,2017-11-17 02:00,,,,,,,,
古亭,臺北市,29.0,,良好,1.5,0.33,12,7.0,8.0,8,8.8,11.0,2.7,1.3,184.0,2017-11-17 02:00,,0.8,9.0,16.0,2.0,,,
