SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,61.0,臭氧八小時,普通,1.6,0.2,65,58.0,40.0,27.0,2.3,3.1,0.8,3.2,85.0,2017-11-04 04:00,,0.2,19.0,34.0,2.0,,,
萬里,新北市,90.0,臭氧八小時,普通,2.5,0.22,74,67.0,91.0,27.0,2.1,2.8,0.6,11.0,50.0,2017-11-04 04:00,,0.2,23.0,78.0,2.0,,,
新店,新北市,54.0,細懸浮微粒,普通,1.9,0.21,65,50.0,42.0,18.0,3.8,4.9,1.1,2.6,92.0,2017-11-04 04:00,,0.3,17.0,38.0,2.0,,,
土城,新北市,60.0,細懸浮微粒,普通,2.0,0.26,64,47.0,47.0,23.0,4.1,4.5,0.4,1.8,147.0,2017-11-04 04:00,,0.4,19.0,43.0,2.0,,,
板橋,新北市,64.0,細懸浮微粒,普通,,0.27,,,46.0,20.0,,,,1.8,97.0,2017-11-04 04:00,,0.7,21.0,43.0,2.0,,,
新莊,新北市,51.0,細懸浮微粒,普通,1.9,0.21,68,39.0,53.0,16.0,4.2,6.8,2.6,4.1,99.0,2017-11-04 04:00,,0.6,16.0,41.0,2.0,,,
菜寮,新北市,64.0,細懸浮微粒,普通,1.5,0.25,69,39.0,56.0,24.0,4.6,5.6,1.0,3.6,96.0,2017-11-04 04:00,,0.6,21.0,42.0,2.0,,,
林口,新北市,87.0,臭氧八小時,普通,2.1,0.24,78,66.0,63.0,34.0,2.2,2.6,0.3,5.4,64.0,2017-11-04 04:00,,0.2,28.0,50.0,1.0,,,
淡水,新北市,64.0,臭氧八小時,普通,2.7,0.26,70,59.0,62.0,26.0,2.4,2.3,0.0,,,2017-11-04 04:00,,0.2,20.0,50.0,2.0,,,
士林,臺北市,59.0,細懸浮微粒,普通,21.0,0.25,75,52.0,53.0,23.0,2.3,3.0,0.7,3.5,97.0,2017-11-04 04:00,,0.4,19.0,42.0,3.0,,,
中山,臺北市,53.0,細懸浮微粒,普通,1.2,0.25,65,47.0,48.0,19.0,5.8,7.6,1.8,3.0,124.0,2017-11-04 04:00,,0.5,17.0,42.0,2.0,,,
板橋,新北市,69.0,細懸浮微粒,普通,,,,16.0,38.0,22.0,,,,2.6,66.0,2017-11-04 01:00,,1.0,23.0,46.0,2.0,,,
永和,新北市,69.0,細懸浮微粒,普通,0.9,0.93,22,32.0,38.0,23,31.0,41.0,9.4,2.5,85.0,2017-11-04 00:00,,0.8,23.0,38.0,1.0,,,
