SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,26,,良好,1.4,0.28,6.6,14.0,13,6.0,12.0,15.0,2.6,0.7,305.0,2017-05-11 02:00,,0.4,8,16,,,,
基隆,基隆市,26,,良好,1.4,0.51,3.5,20.0,18,9,19.0,26.0,6.7,0.5,137.0,2017-05-11 00:00,,0.3,8,16,,,,
汐止,新北市,41,,良好,1.5,0.53,1.7,18.0,22,13,21.0,33.0,12.0,0.7,21.0,2017-05-11 00:00,,0.4,13,20,,,,
萬里,新北市,48,,良好,1.9,0.16,18,20.0,24,15,3.5,4.4,0.9,3.3,195.0,2017-05-11 00:00,,0.2,15,26,,,,
新店,新北市,44,,良好,1.3,0.27,22,27.0,19,13,12.0,13.0,1.5,0.7,141.0,2017-05-11 00:00,,0.4,13,20,,,,
土城,新北市,42,,良好,2.6,0.47,5.8,20.0,32,15,23.0,31.0,8.1,0.6,69.0,2017-05-11 00:00,,0.5,13,27,,,,
埔里,南投縣,85,細懸浮微粒,普通,3.7,0.48,22,65.0,48,34,18.0,19.0,0.9,0.5,243.0,2017-05-11 00:00,,0.4,29,48,,,,
馬祖,連江縣,70,細懸浮微粒,普通,3.0,0.25,54,57.0,42,27,6.0,6.5,0.5,1.3,51.0,2017-05-11 00:00,,0.3,23,45,,,,
金門,金門縣,87,細懸浮微粒,普通,4.3,0.25,36,46.0,47,35,7.5,8.3,0.8,0.4,22.0,2017-05-11 00:00,,0.3,30,41,,,,
馬公,澎湖縣,65,細懸浮微粒,普通,1.8,0.23,52,54.0,42,20,1.9,3.0,1.1,1.9,56.0,2017-05-11 00:00,,0.3,21,42,,,,
關山,臺東縣,31,,良好,1.8,,16,19.0,17,8,3.1,5.0,1.9,0.7,294.0,2017-05-11 00:00,,,10,21,,,,
麥寮,雲林縣,81,細懸浮微粒,普通,1.8,0.21,38,49.0,61,27,4.3,5.1,0.8,0.6,69.0,2017-05-11 00:00,,0.2,28,59,,,,
基隆,基隆市,25,,良好,0.9,0.19,10,12.0,12,6.0,7.2,9.1,1.9,1.0,279.0,2017-05-11 03:00,,0.4,8.0,15,,,,
