SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,43.0,,良好,2.0,0.33,7,11.0,24.0,17,19.0,19.0,0.3,1.9,240.0,2017-09-26 02:00,,0.3,13.0,19.0,,,,
汐止,新北市,52.0,細懸浮微粒,普通,2.8,0.28,10,9.0,32.0,16,14.0,17.0,2.4,1.2,248.0,2017-09-26 02:00,,0.4,16.0,28.0,,,,
萬里,新北市,66.0,細懸浮微粒,普通,1.6,0.34,11,18.0,32.0,24,15.0,16.0,1.5,1.2,196.0,2017-09-26 02:00,,0.3,22.0,29.0,,,,
新店,新北市,49.0,,良好,1.5,0.18,16,11.0,38.0,14,5.6,6.7,1.2,1.7,194.0,2017-09-26 02:00,,0.4,15.0,36.0,,,,
土城,新北市,51.0,細懸浮微粒,普通,3.3,0.31,4.4,9.0,31.0,18,17.0,21.0,4.5,0.8,148.0,2017-09-26 02:00,,0.4,16.0,32.0,,,,
板橋,新北市,48.0,,良好,5.2,0.32,3.3,8.0,42.0,20,20.0,24.0,3.8,0.9,261.0,2017-09-26 02:00,,0.5,15.0,39.0,,,,
新莊,新北市,41.0,,良好,9.2,0.34,7.4,10.0,41.0,17,17.0,19.0,1.1,0.4,76.0,2017-09-26 02:00,,0.4,13.0,39.0,,,,
菜寮,新北市,51.0,細懸浮微粒,普通,5.0,0.57,3.3,8.0,43.0,20,27.0,39.0,12.0,0.9,285.0,2017-09-26 02:00,,0.5,16.0,37.0,,,,
林口,新北市,66.0,細懸浮微粒,普通,3.5,0.22,23,16.0,49.0,26,13.0,14.0,0.8,2.2,233.0,2017-09-26 02:00,,0.3,22.0,43.0,,,,
淡水,新北市,,,設備維護,,0.51,,,,,,,,,,2017-09-26 02:00,,0.4,,,,,,
士林,臺北市,36.0,,良好,3.7,0.71,1.5,8.0,32.0,19,23.0,36.0,13.0,0.8,267.0,2017-09-26 02:00,,0.5,11.0,38.0,,,,
中山,臺北市,50.0,,良好,2.7,0.44,4.6,4.0,28.0,13,18.0,22.0,3.7,0.7,209.0,2017-09-26 02:00,,0.8,15.0,39.0,,,,
萬華,臺北市,43.0,,良好,1.9,0.42,7.4,4.0,30.0,7,13.0,16.0,2.5,0.6,135.0,2017-09-26 02:00,,1.0,13.0,36.0,,,,
古亭,臺北市,52.0,細懸浮微粒,普通,1.6,0.26,12,7.0,17.0,14,7.9,10.0,2.3,1.5,173.0,2017-09-26 02:00,,0.5,16.0,25.0,,,,
松山,臺北市,55.0,細懸浮微粒,普通,2.5,0.3,9.4,8.0,23.0,13,13.0,16.0,3.0,1.5,215.0,2017-09-26 02:00,,0.4,17.0,26.0,,,,
大同,臺北市,52.0,細懸浮微粒,普通,2.6,0.97,-,,53.0,9,23.0,33.0,9.8,,,2017-09-26 02:00,,1.6,16.0,51.0,,,,
桃園,桃園市,59.0,細懸浮微粒,普通,4.6,0.22,19,16.0,38.0,16,10.0,10.0,0.1,1.0,206.0,2017-09-26 02:00,,0.3,19.0,34.0,,,,
基隆,基隆市,41,,良好,3.3,0.36,7.3,12.0,23.0,17,21.0,22.0,1.0,1.8,253.0,2017-09-26 01:00,,0.3,13,19,,,,
汐止,新北市,52,細懸浮微粒,普通,2.5,0.36,8,11.0,28.0,13,17.0,22.0,4.8,1.0,205.0,2017-09-26 01:00,,0.4,16,28,,,,
萬里,新北市,65,細懸浮微粒,普通,4.6,0.38,13,22.0,32.0,24,16.0,18.0,1.2,0.7,218.0,2017-09-26 01:00,,0.2,21,27,,,,
新店,新北市,51,細懸浮微粒,普通,1.3,0.23,14,14.0,35.0,11,6.5,7.0,0.5,2.0,171.0,2017-09-26 01:00,,0.5,16,35,,,,
土城,新北市,49,,良好,2.7,0.47,4.7,10.0,32.0,17,20.0,28.0,7.7,1.5,165.0,2017-09-26 01:00,,0.5,15,31,,,,
板橋,新北市,46,,良好,3.4,0.39,6.3,10.0,40.0,17,21.0,23.0,2.4,1.5,261.0,2017-09-26 01:00,,0.5,14,40,,,,
新莊,新北市,38,,良好,6.4,0.38,6.6,11.0,37.0,16,19.0,22.0,2.7,0.7,39.0,2017-09-26 01:00,,0.4,12,38,,,,
菜寮,新北市,47,,良好,3.5,0.45,6.7,9.0,40.0,19,22.0,24.0,1.3,0.7,313.0,2017-09-26 01:00,,0.5,14,36,,,,
基隆,基隆市,40,,良好,3.8,0.33,7.7,15.0,19.0,11,20.0,21.0,1.5,1.5,218.0,2017-09-26 00:00,,0.3,12,18,,,,
汐止,新北市,55,細懸浮微粒,普通,2.8,0.48,6.3,15.0,27.0,13,20.0,27.0,6.7,1.6,257.0,2017-09-26 00:00,,0.4,17,29,,,,
萬里,新北市,65,細懸浮微粒,普通,3.1,0.34,12,27.0,28.0,21,13.0,14.0,1.3,2.4,220.0,2017-09-26 00:00,,0.2,21,27,,,,
新店,新北市,54,細懸浮微粒,普通,2.0,0.29,12,19.0,31.0,13,10.0,12.0,1.1,2.5,185.0,2017-09-26 00:00,,0.5,17,35,,,,
竹山,南投縣,80,細懸浮微粒,普通,2.2,0.14,6.9,22.0,37.0,22,10.0,12.0,1.4,1.3,200.0,2017-09-26 00:00,,0.2,27,43,,,,
永和,新北市,55,細懸浮微粒,普通,2.9,0.67,5.8,6.0,29.0,17,21.0,30.0,8.9,1.1,204.0,2017-09-26 00:00,,1.2,17,33,,,,
復興,高雄市,22,,良好,4.1,0.36,11,7.0,5.0,4,8.6,9.9,1.3,0.9,186.0,2017-09-26 00:00,,0.6,7,14,,,,
埔里,南投縣,89,細懸浮微粒,普通,3.7,0.32,10,35.0,47.0,30,11.0,12.0,0.9,0.8,63.0,2017-09-26 00:00,,0.4,31,44,,,,
馬祖,連江縣,59,細懸浮微粒,普通,3.3,0.03,20,25.0,32.0,21,5.4,5.6,0.2,4.6,207.0,2017-09-26 00:00,,0.1,19,34,,,,
金門,金門縣,24,,良好,2.3,0.05,24,26.0,15.0,5,3.5,3.5,0.0,4.1,229.0,2017-09-26 00:00,,0.1,7,17,,,,
馬公,澎湖縣,16,,良好,1.5,0.09,17,17.0,6.0,5,2.9,3.6,0.7,1.9,164.0,2017-09-26 00:00,,0.1,4,6,,,,
關山,臺東縣,21,,良好,1.3,,3.6,7.0,16.0,6,2.6,3.5,0.9,0.4,254.0,2017-09-26 00:00,,,6,16,,,,
麥寮,雲林縣,53,細懸浮微粒,普通,1.7,0.21,8.8,14.0,51.0,15,8.2,12.0,3.6,1.6,180.0,2017-09-26 00:00,,0.2,16,40,,,,
土城,新北市,48,,良好,2.9,0.41,5.7,13.0,33.0,15,19.0,24.0,4.8,0.7,190.0,2017-09-26 00:00,,0.4,15,31,,,,
板橋,新北市,45,,良好,3.9,0.5,3.6,11.0,38.0,13,25.0,28.0,3.7,1.0,262.0,2017-09-26 00:00,,0.5,14,40,,,,
新莊,新北市,37,,良好,9.0,0.37,9.3,13.0,39.0,11,18.0,20.0,2.3,0.7,251.0,2017-09-26 00:00,,0.4,11,38,,,,
菜寮,新北市,44,,良好,4.8,0.47,7.8,11.0,39.0,15,23.0,25.0,2.1,0.9,213.0,2017-09-26 00:00,,0.4,13,35,,,,
林口,新北市,63,細懸浮微粒,普通,4.1,0.34,9.7,17.0,49.0,23,22.0,24.0,1.9,1.5,153.0,2017-09-26 00:00,,0.3,20,40,,,,
淡水,新北市,27,,良好,,0.41,,14.0,,,,,,,,2017-09-26 00:00,,0.3,8,25,,,,
士林,臺北市,38,,良好,3.2,0.65,1.5,12.0,32.0,7,22.0,30.0,8.1,0.8,91.0,2017-09-26 00:00,,0.4,12,39,,,,
中山,臺北市,50,,良好,3.6,0.75,2.7,6.0,43.0,14,27.0,34.0,7.3,0.7,223.0,2017-09-26 00:00,,0.8,15,43,,,,
萬華,臺北市,53,細懸浮微粒,普通,5.1,0.68,4.3,4.0,36.0,10,23.0,27.0,4.0,0.9,170.0,2017-09-26 00:00,,1.2,16,40,,,,
古亭,臺北市,54,細懸浮微粒,普通,2.5,0.45,8.3,10.0,26.0,16,15.0,20.0,5.6,1.8,169.0,2017-09-26 00:00,,0.5,17,30,,,,
松山,臺北市,64,細懸浮微粒,普通,3.2,0.54,4.5,15.0,21.0,17,23.0,33.0,9.9,1.7,208.0,2017-09-26 00:00,,0.4,21,29,,,,
大同,臺北市,53,細懸浮微粒,普通,4.3,2.4,-,,52.0,20,30.0,87.0,57.0,,,2017-09-26 00:00,,1.5,16,50,,,,
桃園,桃園市,59,細懸浮微粒,普通,5.2,0.3,12,18.0,31.0,21,17.0,18.0,0.2,0.6,171.0,2017-09-26 00:00,,0.3,19,31,,,,
大園,桃園市,40,,良好,2.0,0.27,11,18.0,35.0,14,15.0,15.0,0.4,2.7,183.0,2017-09-26 00:00,,0.2,12,32,,,,
觀音,桃園市,41,,良好,2.0,0.2,9.1,18.0,36.0,17,14.0,14.0,0.0,2.2,212.0,2017-09-26 00:00,,0.2,13,35,,,,
平鎮,桃園市,49,,良好,2.6,0.24,13,15.0,37.0,17,19.0,20.0,0.9,2.0,189.0,2017-09-26 00:00,,0.3,15,35,,,,
龍潭,桃園市,60,細懸浮微粒,普通,2.7,0.21,12,19.0,40.0,20,12.0,13.0,1.5,2.1,184.0,2017-09-26 00:00,,0.3,19,38,,,,
湖口,新竹縣,35,,良好,2.2,0.23,9.7,15.0,35.0,9,12.0,13.0,1.0,2.7,189.0,2017-09-26 00:00,,0.2,11,33,,,,
竹東,新竹縣,53,細懸浮微粒,普通,7.6,0.2,6,16.0,30.0,18,9.5,10.0,0.8,1.8,131.0,2017-09-26 00:00,,0.2,16,27,,,,
新竹,新竹市,29,,良好,2.0,0.19,13,16.0,20.0,9,12.0,13.0,1.2,1.2,178.0,2017-09-26 00:00,,0.3,9,20,,,,
頭份,苗栗縣,45,,良好,3.3,0.22,9.1,17.0,28.0,19,15.0,16.0,0.8,1.5,209.0,2017-09-26 00:00,,0.2,14,27,,,,
苗栗,苗栗縣,53,細懸浮微粒,普通,4.8,0.31,15,17.0,44.0,18,15.0,16.0,0.6,2.6,188.0,2017-09-26 00:00,,0.3,16,34,,,,
三義,苗栗縣,47,,良好,1.3,0.2,15,16.0,31.0,13,7.4,8.4,1.0,1.9,229.0,2017-09-26 00:00,,0.2,15,30,,,,
豐原,臺中市,61,細懸浮微粒,普通,3.5,0.36,9.4,14.0,35.0,18,13.0,15.0,1.8,1.4,149.0,2017-09-26 00:00,,0.3,20,31,,,,
沙鹿,臺中市,25,,良好,2.9,0.38,7.6,10.0,24.0,4,19.0,22.0,2.9,2.0,185.0,2017-09-26 00:00,,0.3,8,24,,,,
大里,臺中市,41,,良好,2.9,0.33,4.1,11.0,23.0,8,16.0,19.0,3.5,1.6,243.0,2017-09-26 00:00,,0.4,13,39,,,,
忠明,臺中市,64,細懸浮微粒,普通,3.5,0.29,8.2,6.0,21.0,15,13.0,14.0,1.1,1.4,157.0,2017-09-26 00:00,,0.5,21,30,,,,
西屯,臺中市,56,細懸浮微粒,普通,3.3,0.31,4.4,6.0,36.0,9,17.0,20.0,2.7,1.8,176.0,2017-09-26 00:00,,0.4,17,43,,,,
彰化,彰化縣,42,,良好,7.2,0.26,3.4,13.0,23.0,6,14.0,15.0,0.5,3.6,181.0,2017-09-26 00:00,,0.3,13,34,,,,
線西,彰化縣,36,,良好,2.4,0.17,10,19.0,27.0,14,12.0,12.0,0.0,2.0,204.0,2017-09-26 00:00,,0.2,11,26,,,,
二林,彰化縣,26,,良好,2.0,0.12,4.9,15.0,18.0,6,11.0,13.0,1.7,1.0,166.0,2017-09-26 00:00,,0.1,8,21,,,,
南投,南投縣,48,,良好,3.5,0.27,3.5,13.0,39.0,12,16.0,18.0,1.6,1.1,171.0,2017-09-26 00:00,,0.3,15,42,,,,
斗六,雲林縣,63,細懸浮微粒,普通,2.2,0.22,8.2,20.0,33.0,21,13.0,14.0,1.6,0.7,140.0,2017-09-26 00:00,,0.2,20,37,,,,
崙背,雲林縣,53,細懸浮微粒,普通,1.5,0.14,11,18.0,29.0,11,5.6,7.1,1.6,1.4,159.0,2017-09-26 00:00,,0.2,17,33,,,,
新港,嘉義縣,47,,良好,3.1,0.33,6.6,19.0,35.0,18,15.0,16.0,1.5,1.4,206.0,2017-09-26 00:00,,0.2,15,32,,,,
朴子,嘉義縣,33,,良好,1.9,0.31,8.1,21.0,42.0,ND,21.0,22.0,1.8,0.5,163.0,2017-09-26 00:00,,0.2,10,36,,,,
臺西,雲林縣,36,,良好,2.0,0.1,11,19.0,30.0,14,6.7,7.1,0.5,1.7,166.0,2017-09-26 00:00,,0.1,11,24,,,,
嘉義,嘉義市,66,細懸浮微粒,普通,2.0,0.28,8.6,18.0,45.0,17,11.0,12.0,0.6,0.6,104.0,2017-09-26 00:00,,0.4,22,47,,,,
新營,臺南市,34,,良好,2.7,0.24,17,23.0,34.0,8,7.8,8.3,0.5,0.8,98.0,2017-09-26 00:00,,0.3,11,34,,,,
善化,臺南市,53,細懸浮微粒,普通,3.2,0.18,19,23.0,32.0,12,7.4,9.0,1.7,0.5,88.0,2017-09-26 00:00,,0.2,17,37,,,,
