SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
竹山,南投縣,106,細懸浮微粒,對敏感族群不良,2.2,0.44,12,35.0,50.0,36,18.0,20.0,2.1,1.4,151.0,2017-10-26 00:00,,0.4,37,58.0,2,,,
永和,新北市,42,,良好,1.3,0.39,25,29.0,,12,16.0,19.0,2.7,1.2,116.0,2017-10-26 00:00,,0.5,13,,2,,,
復興,高雄市,98,細懸浮微粒,普通,4.4,0.8,27,48.0,117.0,38,30.0,32.0,1.7,0.5,196.0,2017-10-26 00:00,,0.9,35,114.0,6,,,
埔里,南投縣,84,細懸浮微粒,普通,3.4,0.41,19,42.0,47.0,29,18.0,18.0,0.4,0.4,302.0,2017-10-26 00:00,,0.5,29,50.0,2,,,
馬祖,連江縣,93,臭氧八小時,普通,2.7,0.14,64,68.0,37.0,18,5.2,5.4,0.2,5.3,34.0,2017-10-26 00:00,,0.2,20,40.0,2,,,
金門,金門縣,71,臭氧八小時,普通,2.6,0.21,55,61.0,59.0,24,7.9,8.0,0.1,2.4,15.0,2017-10-26 00:00,,0.2,24,56.0,4,,,
馬公,澎湖縣,53,細懸浮微粒,普通,1.9,0.13,52,54.0,37.0,15,1.4,2.6,1.2,4.9,16.0,2017-10-26 00:00,,0.2,16,34.0,2,,,
關山,臺東縣,51,細懸浮微粒,普通,1.3,,37,45.0,27.0,13,2.2,2.2,0.0,0.9,84.0,2017-10-26 00:00,,,16,32.0,1,,,
麥寮,雲林縣,69,細懸浮微粒,普通,8.6,0.36,26,40.0,50.0,20,19.0,20.0,0.9,2.8,7.5,2017-10-26 00:00,,0.3,23,78.0,5,,,
富貴角,新北市,64,臭氧八小時,普通,0.1,0.12,59,59.0,43.0,18,0.7,0.7,0.0,6.6,75.0,2017-10-26 00:00,,0.1,17,47.0,1,,,
基隆,基隆市,45,,良好,0.8,0.1,52,49.0,20.0,9,3.6,4.5,0.9,2.7,81.0,2017-10-26 00:00,,0.2,11,26.0,1,,,
汐止,新北市,50,,良好,2.9,0.43,17,19.0,34.0,12,34.0,37.0,2.4,0.8,43.0,2017-10-26 00:00,,0.6,15,37.0,3,,,
