SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
桃園,桃園市,31.0,,良好,2.2,0.15,39,33.0,33.0,3,4.5,5.3,0.8,1.7,234.0,2017-10-19 06:00,,0.2,6.0,31.0,2.0,,,
大園,桃園市,42.0,,良好,2.2,0.13,43,39.0,47.0,11,8.3,8.5,0.2,9.9,22.0,2017-10-19 06:00,,0.2,9.0,45.0,2.0,,,
觀音,桃園市,60.0,細懸浮微粒,普通,1.8,0.14,43,39.0,62.0,17,3.1,3.2,0.1,8.6,46.0,2017-10-19 06:00,,0.1,19.0,53.0,3.0,,,
平鎮,桃園市,37.0,,良好,2.8,0.19,36,37.0,46.0,9,9.7,11.0,1.5,4.1,40.0,2017-10-19 06:00,,0.2,8.0,40.0,2.0,,,
龍潭,桃園市,40.0,,良好,2.1,0.2,37,38.0,31.0,8,8.3,9.2,0.9,4.2,58.0,2017-10-19 06:00,,0.2,12.0,27.0,2.0,,,
湖口,新竹縣,39.0,,良好,2.0,0.14,42,42.0,42.0,14,2.2,3.2,1.0,5.3,49.0,2017-10-19 06:00,,0.1,12.0,40.0,3.0,,,
竹東,新竹縣,36.0,,良好,1.2,0.15,37,39.0,21.0,6,,,,4.2,17.0,2017-10-19 06:00,,0.1,10.0,23.0,2.0,,,
新竹,新竹市,43.0,,良好,1.7,0.19,39,40.0,34.0,12,5.0,5.6,0.6,3.7,68.0,2017-10-19 06:00,,0.2,13.0,34.0,2.0,,,
頭份,苗栗縣,53.0,細懸浮微粒,普通,2.3,0.15,41,39.0,35.0,17,6.9,7.6,0.7,4.2,50.0,2017-10-19 06:00,,0.2,17.0,32.0,2.0,,,
苗栗,苗栗縣,56.0,細懸浮微粒,普通,2.1,0.16,39,37.0,39.0,21,,,,4.0,23.0,2017-10-19 06:00,,0.2,18.0,38.0,2.0,,,
三義,苗栗縣,32.0,,良好,0.7,0.14,38,35.0,17.0,6,5.4,5.7,0.3,6.0,15.0,2017-10-19 06:00,,0.2,7.0,19.0,2.0,,,
豐原,臺中市,28.0,,良好,0.8,0.13,33,29.0,15.0,13,4.9,7.1,2.2,2.1,16.0,2017-10-19 06:00,,0.2,9.0,15.0,2.0,,,
沙鹿,臺中市,31.0,,良好,1.4,0.14,38,34.0,24.0,4,5.5,6.0,0.5,7.0,3.1,2017-10-19 06:00,,0.2,8.0,24.0,2.0,,,
大里,臺中市,53.0,細懸浮微粒,普通,1.6,0.18,28,25.0,27.0,14,4.6,5.4,0.8,2.2,36.0,2017-10-19 06:00,,0.3,16.0,21.0,2.0,,,
忠明,臺中市,28.0,,良好,1.8,0.15,32,27.0,15.0,6,7.5,8.6,1.1,1.8,13.0,2017-10-19 06:00,,0.2,9.0,16.0,2.0,,,
西屯,臺中市,34.0,,良好,1.5,0.13,41,37.0,32.0,6,4.5,5.1,0.6,5.0,13.0,2017-10-19 06:00,,0.2,8.0,28.0,2.0,,,
彰化,彰化縣,34.0,,良好,-0.1,0.21,32,28.0,16.0,6,6.1,6.5,0.4,6.7,11.0,2017-10-19 06:00,,0.2,11.0,22.0,3.0,,,
線西,彰化縣,46.0,,良好,3.0,0.16,36,32.0,26.0,13,11.0,11.0,0.5,8.2,33.0,2017-10-19 06:00,,0.2,14.0,30.0,3.0,,,
二林,彰化縣,45.0,,良好,1.7,0.15,35,31.0,19.0,11,5.0,6.7,1.7,5.4,28.0,2017-10-19 06:00,,0.2,14.0,27.0,4.0,,,
南投,南投縣,35.0,,良好,0.7,0.21,16,14.0,30.0,7,12.0,12.0,0.8,1.4,11.0,2017-10-19 06:00,,0.3,11.0,34.0,2.0,,,
斗六,雲林縣,48.0,,良好,2.0,0.16,13,14.0,34.0,11,24.0,26.0,2.2,1.1,25.0,2017-10-19 06:00,,0.2,15.0,35.0,2.0,,,
