SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,51,細懸浮微粒,普通,7.2,0.14,46,45.0,42,12,7.3,7.8,0.5,1.5,310.0,2017-09-14 00:00,,0.2,16,42,,,,
汐止,新北市,41,,良好,1.9,0.33,38,41.0,33,8,12.0,13.0,1.2,1.6,269.0,2017-09-14 00:00,,0.4,13,35,,,,
萬里,新北市,75,懸浮微粒,普通,2.2,0.13,55,57.0,79,21,1.9,2.4,0.5,3.4,321.0,2017-09-14 00:00,,0.2,25,89,,,,
新店,新北市,66,細懸浮微粒,普通,2.1,0.22,44,39.0,45,18,8.0,9.1,1.0,2.2,130.0,2017-09-14 00:00,,0.4,22,49,,,,
土城,新北市,46,,良好,2.3,0.26,37,41.0,37,12,10.0,12.0,1.9,2.3,210.0,2017-09-14 00:00,,0.4,14,47,,,,
板橋,新北市,47,,良好,,0.25,43,41.0,47,9,7.9,10.0,2.2,1.1,282.0,2017-09-14 00:00,,0.4,8,51,,,,
新莊,新北市,47,,良好,1.5,0.18,50,51.0,45,9,3.6,5.0,1.5,1.6,14.0,2017-09-14 00:00,,0.2,9,48,,,,
菜寮,新北市,49,,良好,1.5,0.19,50,48.0,55,8,4.9,6.3,1.4,2.9,294.0,2017-09-14 00:00,,0.3,12,53,,,,
林口,新北市,64,細懸浮微粒,普通,-0.4,0.13,54,54.0,52,19,2.1,2.6,0.5,3.3,340.0,2017-09-14 00:00,,0.2,21,57,,,,
淡水,新北市,52,懸浮微粒,普通,1.3,0.18,48,48.0,54,6,2.6,3.3,0.7,,,2017-09-14 00:00,,0.2,10,57,,,,
士林,臺北市,46,,良好,2.0,0.17,51,50.0,38,8,1.7,2.2,0.5,2.5,313.0,2017-09-14 00:00,,0.2,12,37,,,,
中山,臺北市,59,細懸浮微粒,普通,0.6,0.34,42,28.0,51,24,11.0,14.0,2.6,1.0,45.0,2017-09-14 00:00,,0.7,19,53,,,,
萬華,臺北市,53,細懸浮微粒,普通,3.0,0.5,36,22.0,54,11,16.0,20.0,4.5,1.0,125.0,2017-09-14 00:00,,1.0,17,53,,,,
馬祖,連江縣,118,臭氧八小時,對敏感族群不良,2.1,0.23,62,76.0,60,19,3.7,4.0,0.3,2.2,45.0,2017-09-14 00:00,,0.2,23,60,,,,
金門,金門縣,97,臭氧八小時,普通,2.0,0.25,71,69.0,53,26,3.4,3.7,0.3,0.9,59.0,2017-09-14 00:00,,0.3,24,56,,,,
馬公,澎湖縣,58,細懸浮微粒,普通,1.7,0.16,52,55.0,36,15,0.7,1.7,1.0,6.2,19.0,2017-09-14 00:00,,0.2,19,44,,,,
關山,臺東縣,32,,良好,0.8,,26,32.0,30,9,2.5,3.6,1.1,1.3,195.0,2017-09-14 00:00,,,10,31,,,,
麥寮,雲林縣,83,懸浮微粒,普通,2.3,0.18,42,43.0,56,21,3.8,5.3,1.4,3.3,16.0,2017-09-14 00:00,,0.3,27,101,,,,
古亭,臺北市,42,,良好,1.4,0.35,44,40.0,40,14,10.0,11.0,1.0,2.0,270.0,2017-09-14 00:00,,0.5,13,38,,,,
松山,臺北市,51,細懸浮微粒,普通,1.9,0.34,40,33.0,33,10,13.0,18.0,4.5,2.8,289.0,2017-09-14 00:00,,0.5,16,28,,,,
