SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
馬公,澎湖縣,123,細懸浮微粒,對敏感族群不良,1.2,0.45,49,52.0,128,47,1.6,2.5,0.9,7.2,78.0,2017-02-07 05:00,,0.4,44,125,,,,
關山,臺東縣,73,細懸浮微粒,普通,1.4,nan,42,44.0,48,23,2.2,3.3,1.0,2.3,53.0,2017-02-07 05:00,,nan,25,57,,,,
麥寮,雲林縣,132,細懸浮微粒,對敏感族群不良,4.5,0.48,35,34.0,87,52,10.0,12.0,1.4,2.6,45.0,2017-02-07 05:00,,0.4,47,104,,,,
萬里,新北市,102,細懸浮微粒,對敏感族群不良,1.7,0.13,53,58.0,57,20,1.5,2.8,1.3,7.7,55.0,2017-02-07 06:00,,0.4,36,75,,,,
新店,新北市,131,細懸浮微粒,對敏感族群不良,1.3,0.31,51,54.0,56,35,3.6,4.3,0.7,3.2,134.0,2017-02-07 06:00,,0.4,47,72,,,,
土城,新北市,110,細懸浮微粒,對敏感族群不良,1.3,0.36,48,52.0,57,33,5.1,5.2,0.2,1.9,235.0,2017-02-07 06:00,,0.5,39,67,,,,
板橋,新北市,99,細懸浮微粒,普通,0.7,0.29,46,51.0,54,24,7.7,8.2,0.5,2.9,69.0,2017-02-07 06:00,,0.4,35,70,,,,
新莊,新北市,83,細懸浮微粒,普通,2.8,0.27,47,51.0,40,16,7.0,7.7,0.6,6.2,75.0,2017-02-07 06:00,,0.4,29,61,,,,
菜寮,新北市,93,細懸浮微粒,普通,4.2,0.25,45,49.0,45,17,8.5,9.1,0.6,4.3,75.0,2017-02-07 06:00,,0.4,33,62,,,,
林口,新北市,115,細懸浮微粒,對敏感族群不良,2.3,0.23,49,53.0,52,27,3.8,4.7,0.9,4.6,77.0,2017-02-07 06:00,,0.4,41,72,,,,
淡水,新北市,95,細懸浮微粒,普通,1.9,0.22,46,49.0,50,21,1.7,2.6,0.9,nan,nan,2017-02-07 06:00,,0.4,34,66,,,,
士林,臺北市,91,細懸浮微粒,普通,1.2,0.2,50,53.0,42,18,2.4,3.3,0.9,3.4,107.0,2017-02-07 06:00,,0.4,32,62,,,,
中山,臺北市,105,細懸浮微粒,對敏感族群不良,2.3,0.31,44,46.0,54,26,9.2,11.0,1.4,2.3,107.0,2017-02-07 06:00,,0.5,37,68,,,,
萬華,臺北市,130,細懸浮微粒,對敏感族群不良,0.9,0.23,47,50.0,60,33,7.5,8.3,0.9,3.5,95.0,2017-02-07 06:00,,0.4,47,75,,,,
古亭,臺北市,110,細懸浮微粒,對敏感族群不良,1.0,0.26,49,54.0,61,24,4.9,5.7,0.7,3.5,95.0,2017-02-07 06:00,,0.4,39,67,,,,
松山,臺北市,121,細懸浮微粒,對敏感族群不良,1.4,0.24,47,51.0,57,27,5.5,6.8,1.3,2.4,69.0,2017-02-07 06:00,,0.4,43,63,,,,
大同,臺北市,98,細懸浮微粒,普通,2.2,0.32,-,nan,96,22,8.9,12.0,3.2,nan,nan,2017-02-07 06:00,,0.6,35,94,,,,
松山,臺北市,130,細懸浮微粒,對敏感族群不良,1.4,0.27,50,51.0,61,36,4.3,5.7,1.4,2.3,79.0,2017-02-07 05:00,,0.4,47,65,,,,
大同,臺北市,108,細懸浮微粒,對敏感族群不良,4.2,0.35,-,nan,96,25,7.0,9.2,2.1,nan,nan,2017-02-07 05:00,,0.7,38,93,,,,
桃園,桃園市,125,細懸浮微粒,對敏感族群不良,2.2,0.33,50,52.0,67,49,2.7,4.0,1.3,2.9,91.0,2017-02-07 05:00,,0.4,45,67,,,,
大園,桃園市,115,細懸浮微粒,對敏感族群不良,7.3,0.32,45,50.0,76,43,11.0,13.0,2.0,6.1,50.0,2017-02-07 05:00,,0.4,41,80,,,,
觀音,桃園市,128,細懸浮微粒,對敏感族群不良,7.1,0.26,44,48.0,81,44,8.8,8.9,0.1,6.0,73.0,2017-02-07 05:00,,0.4,46,89,,,,
平鎮,桃園市,127,細懸浮微粒,對敏感族群不良,1.6,0.42,48,52.0,69,45,6.8,8.3,1.5,4.3,57.0,2017-02-07 05:00,,0.5,45,69,,,,
龍潭,桃園市,134,細懸浮微粒,對敏感族群不良,1.8,0.43,48,49.0,80,58,4.2,5.4,1.2,6.0,58.0,2017-02-07 05:00,,0.4,48,68,,,,
湖口,新竹縣,129,細懸浮微粒,對敏感族群不良,2.6,0.35,51,53.0,51,42,4.7,4.4,-0.3,6.5,51.0,2017-02-07 05:00,,0.4,46,65,,,,
竹東,新竹縣,92,細懸浮微粒,普通,1.6,0.42,42,42.0,53,34,3.7,4.1,0.5,1.1,162.0,2017-02-07 05:00,,0.4,32,55,,,,
新竹,新竹市,123,細懸浮微粒,對敏感族群不良,2.2,0.39,45,49.0,74,48,8.8,9.5,0.7,3.6,73.0,2017-02-07 05:00,,0.5,44,73,,,,
頭份,苗栗縣,112,細懸浮微粒,對敏感族群不良,1.7,0.49,48,49.0,76,50,18.0,18.0,0.6,2.4,77.0,2017-02-07 05:00,,0.4,40,69,,,,
