SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
線西,彰化縣,65.0,細懸浮微粒,普通,2.1,0.29,52,50.0,50.0,28.0,14.0,14.0,0.6,6.7,31.0,2017-11-03 20:00,,0.2,21.0,37.0,3.0,,,
二林,彰化縣,56.0,細懸浮微粒,普通,4.0,0.32,43,45.0,47.0,20.0,12.0,13.0,0.9,4.7,22.0,2017-11-03 20:00,,0.3,18.0,39.0,2.0,,,
南投,南投縣,57.0,細懸浮微粒,普通,3.4,0.53,15,27.0,50.0,23.0,28.0,31.0,3.4,2.4,336.0,2017-11-03 20:00,,0.4,18.0,44.0,2.0,,,
沙鹿,臺中市,44.0,,良好,2.0,0.26,47,47.0,33.0,6.0,14.0,15.0,0.8,7.0,5.4,2017-11-03 20:00,,0.2,8.0,34.0,1.0,,,
大里,臺中市,31.0,,良好,1.7,0.5,24,32.0,27.0,12.0,25.0,27.0,2.2,2.4,42.0,2017-11-03 20:00,,0.4,10.0,28.0,2.0,,,
忠明,臺中市,48.0,,良好,1.8,0.35,37,36.0,25.0,20.0,18.0,19.0,1.6,3.4,29.0,2017-11-03 20:00,,0.4,15.0,21.0,1.0,,,
西屯,臺中市,43.0,,良好,2.3,0.29,49,46.0,39.0,11.0,12.0,13.0,0.8,5.3,20.0,2017-11-03 20:00,,0.3,11.0,43.0,2.0,,,
彰化,彰化縣,43.0,,良好,2.7,0.47,33,37.0,27.0,17.0,18.0,19.0,0.9,5.9,14.0,2017-11-03 20:00,,0.4,13.0,31.0,3.0,,,
斗六,雲林縣,57.0,細懸浮微粒,普通,1.9,0.37,22,38.0,52.0,22.0,23.0,24.0,0.6,2.3,16.0,2017-11-03 20:00,,0.3,18.0,48.0,3.0,,,
崙背,雲林縣,73.0,懸浮微粒,普通,2.3,0.28,42,47.0,47.0,21.0,13.0,14.0,0.3,4.8,11.0,2017-11-03 20:00,,0.3,20.0,87.0,2.0,,,
