SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,46,,良好,1.4,0.17,53,50.0,28,13,1.7,1.8,0.1,2.5,73.0,2017-09-01 04:00,,0.2,12,27,,,,
汐止,新北市,46,,良好,0.5,0.18,49,46.0,30,17,3.5,3.4,-0.1,2.1,33.0,2017-09-01 04:00,,0.2,14,31,,,,
基隆,基隆市,44,,良好,1.6,0.15,52,48.0,31.0,13,1.9,2.1,0.3,2.5,82.0,2017-09-01 02:00,,0.2,11,26,,,,
汐止,新北市,43,,良好,0.4,0.18,49,42.0,29.0,14,3.3,3.4,0.2,2.4,69.0,2017-09-01 02:00,,0.3,13,32,,,,
萬里,新北市,52,細懸浮微粒,普通,3.3,0.16,55,54.0,,16,1.0,1.7,0.8,6.3,50.0,2017-09-01 02:00,,0.2,16,55,,,,
基隆,基隆市,43,,良好,1.2,0.16,51,46.0,28.0,11.0,1.4,2.6,1.2,2.6,76.0,2017-09-01 00:00,,0.2,10,24.0,,,,
汐止,新北市,40,,良好,0.8,0.22,48,39.0,34.0,16.0,,,,2.5,33.0,2017-09-01 00:00,,0.3,12,33.0,,,,
萬里,新北市,51,懸浮微粒,普通,1.9,,56,52.0,55.0,17.0,1.2,1.9,0.7,5.1,55.0,2017-09-01 00:00,,0.2,15,55.0,,,,
新店,新北市,52,細懸浮微粒,普通,2.8,0.22,38,35.0,36.0,17.0,7.1,7.4,0.4,2.2,133.0,2017-09-01 00:00,,0.3,16,35.0,,,,
土城,新北市,32,,良好,1.1,0.29,34,34.0,25.0,7.0,8.9,10.0,1.1,1.2,144.0,2017-09-01 00:00,,0.3,10,30.0,,,,
板橋,新北市,44,,良好,31.0,0.28,40,32.0,31.0,6.0,9.8,12.0,2.3,2.3,94.0,2017-09-01 00:00,,0.4,12,38.0,,,,
新莊,新北市,34,,良好,2.7,0.26,45,37.0,27.0,7.0,7.0,8.4,1.4,4.5,67.0,2017-09-01 00:00,,0.3,8,32.0,,,,
菜寮,新北市,33,,良好,4.7,0.27,40,36.0,32.0,10.0,10.0,11.0,1.0,3.3,69.0,2017-09-01 00:00,,0.4,10,32.0,,,,
林口,新北市,42,,良好,2.5,0.19,43,37.0,36.0,7.0,6.8,7.6,0.8,3.8,68.0,2017-09-01 00:00,,0.2,13,38.0,,,,
淡水,新北市,30,,良好,1.9,0.27,24,32.0,28.0,7.0,9.0,9.9,0.9,,,2017-09-01 00:00,,0.2,8,28.0,,,,
士林,臺北市,42,,良好,2.0,0.17,49,42.0,24.0,6.0,4.4,5.0,0.6,2.0,94.0,2017-09-01 00:00,,0.2,13,28.0,,,,
中山,臺北市,60,懸浮微粒,普通,1.9,0.41,33,21.0,49.0,17.0,16.0,18.0,1.8,0.8,239.0,2017-09-01 00:00,,0.6,16,68.0,,,,
萬華,臺北市,36,,良好,2.5,0.45,35,26.0,40.0,9.0,16.0,22.0,5.5,1.7,212.0,2017-09-01 00:00,,0.7,11,37.0,,,,
古亭,臺北市,38,,良好,1.4,0.25,46,38.0,23.0,10.0,6.6,8.2,1.6,2.9,85.0,2017-09-01 00:00,,0.4,12,26.0,,,,
松山,臺北市,48,,良好,1.5,0.28,43,34.0,22.0,10.0,,,,2.4,49.0,2017-09-01 00:00,,0.4,15,30.0,,,,
大同,臺北市,42,,良好,2.4,0.41,-,,39.0,4.0,15.0,17.0,2.7,,,2017-09-01 00:00,,0.8,9,45.0,,,,
桃園,桃園市,49,,良好,4.8,0.3,35,32.0,35.0,17.0,9.8,11.0,1.7,2.1,68.0,2017-09-01 00:00,,0.4,15,33.0,,,,
大園,桃園市,40,,良好,1.8,0.23,33,33.0,31.0,10.0,12.0,13.0,0.7,4.3,46.0,2017-09-01 00:00,,0.2,10,43.0,,,,
觀音,桃園市,52,細懸浮微粒,普通,7.4,0.25,22,30.0,53.0,18.0,21.0,21.0,0.1,4.8,74.0,2017-09-01 00:00,,0.2,16,54.0,,,,
平鎮,桃園市,35,,良好,3.0,0.25,41,34.0,35.0,11.0,7.0,8.3,1.3,4.0,58.0,2017-09-01 00:00,,0.3,10,38.0,,,,
龍潭,桃園市,42,,良好,1.9,0.18,35,34.0,23.0,10.0,5.9,6.5,0.6,5.1,56.0,2017-09-01 00:00,,0.2,13,32.0,,,,
湖口,新竹縣,45,,良好,0.5,0.2,41,34.0,26.0,14.0,6.0,7.0,1.0,6.8,58.0,2017-09-01 00:00,,0.3,14,32.0,,,,
竹東,新竹縣,39,,良好,,0.11,30,29.0,17.0,12.0,3.2,2.8,-0.4,4.0,43.0,2017-09-01 00:00,,0.1,12,27.0,,,,
新竹,新竹市,31,,良好,1.5,0.27,39,33.0,27.0,11.0,6.6,6.8,0.2,4.1,44.0,2017-09-01 00:00,,0.3,9,30.0,,,,
頭份,苗栗縣,49,,良好,1.1,0.19,35,32.0,27.0,12.0,4.6,6.3,1.7,3.2,87.0,2017-09-01 00:00,,0.2,15,29.0,,,,
苗栗,苗栗縣,59,細懸浮微粒,普通,2.5,0.21,28,25.0,27.0,15.0,4.5,5.6,1.1,2.0,5.1,2017-09-01 00:00,,0.3,19,37.0,,,,
三義,苗栗縣,64,細懸浮微粒,普通,1.1,0.17,15,29.0,21.0,9.0,10.0,11.0,0.9,2.2,28.0,2017-09-01 00:00,,0.2,21,37.0,,,,
豐原,臺中市,111,細懸浮微粒,對敏感族群不良,2.9,0.42,19,38.0,69.0,26.0,11.0,12.0,1.0,0.6,107.0,2017-09-01 00:00,,0.5,39,76.0,,,,
沙鹿,臺中市,55,細懸浮微粒,普通,2.1,0.19,18,25.0,26.0,10.0,10.0,11.0,0.9,2.5,9.8,2017-09-01 00:00,,0.3,17,40.0,,,,
大里,臺中市,128,細懸浮微粒,對敏感族群不良,2.7,0.43,9.3,37.0,84.0,34.0,18.0,19.0,1.1,1.7,219.0,2017-09-01 00:00,,0.6,46,111.0,,,,
忠明,臺中市,91,細懸浮微粒,普通,3.5,0.49,4.4,29.0,28.0,21.0,23.0,26.0,2.3,1.5,294.0,2017-09-01 00:00,,0.5,32,50.0,,,,
西屯,臺中市,83,細懸浮微粒,普通,6.9,0.28,16,34.0,37.0,18.0,11.0,14.0,3.4,0.9,62.0,2017-09-01 00:00,,0.3,28,56.0,,,,
彰化,彰化縣,93,細懸浮微粒,普通,2.8,0.42,10,28.0,40.0,25.0,16.0,17.0,1.2,1.5,4.4,2017-09-01 00:00,,0.4,33,49.0,,,,
線西,彰化縣,63,細懸浮微粒,普通,6.4,0.18,19,26.0,27.0,17.0,11.0,11.0,0.4,2.7,34.0,2017-09-01 00:00,,0.2,21,39.0,,,,
二林,彰化縣,95,細懸浮微粒,普通,6.8,0.23,12,32.0,22.0,,13.0,13.0,0.0,1.5,125.0,2017-09-01 00:00,,0.3,34,54.0,,,,
南投,南投縣,81,細懸浮微粒,普通,1.4,0.19,6.5,24.0,31.0,9.0,9.7,11.0,1.1,1.8,189.0,2017-09-01 00:00,,0.4,28,52.0,,,,
斗六,雲林縣,119,細懸浮微粒,對敏感族群不良,2.9,0.37,28,44.0,52.0,44.0,11.0,12.0,0.6,1.8,196.0,2017-09-01 00:00,,0.4,42,71.0,,,,
崙背,雲林縣,113,細懸浮微粒,對敏感族群不良,3.6,0.41,12,35.0,55.0,22.0,14.0,14.0,0.5,0.4,316.0,2017-09-01 00:00,,0.4,40,77.0,,,,
新港,嘉義縣,103,細懸浮微粒,對敏感族群不良,1.8,0.32,15,34.0,60.0,35.0,,,,1.9,178.0,2017-09-01 00:00,,0.4,36,68.0,,,,
朴子,嘉義縣,80,細懸浮微粒,普通,2.5,0.22,22,29.0,66.0,29.0,6.9,7.9,1.0,1.6,155.0,2017-09-01 00:00,,0.4,27,64.0,,,,
臺西,雲林縣,76,細懸浮微粒,普通,3.2,0.2,23,39.0,65.0,21.0,7.8,8.8,0.9,3.5,32.0,2017-09-01 00:00,,0.2,26,73.0,,,,
嘉義,嘉義市,92,細懸浮微粒,普通,4.3,0.37,19,35.0,41.0,30.0,,,,1.7,214.0,2017-09-01 00:00,,0.4,32,51.0,,,,
新營,臺南市,82,細懸浮微粒,普通,2.6,0.38,12,28.0,48.0,18.0,12.0,13.0,0.8,1.6,189.0,2017-09-01 00:00,,0.4,28,59.0,,,,
善化,臺南市,57,細懸浮微粒,普通,2.8,0.19,11,17.0,43.0,13.0,8.3,10.0,2.0,2.0,155.0,2017-09-01 00:00,,0.3,18,39.0,,,,
安南,臺南市,55,細懸浮微粒,普通,4.8,0.41,9.8,24.0,65.0,24.0,22.0,25.0,2.3,2.0,130.0,2017-09-01 00:00,,0.4,17,49.0,,,,
臺南,臺南市,48,,良好,5.3,0.32,15,23.0,35.0,18.0,13.0,13.0,0.0,1.6,151.0,2017-09-01 00:00,,0.3,15,27.0,,,,
美濃,高雄市,56,細懸浮微粒,普通,1.6,0.1,12,17.0,19.0,18.0,2.7,3.2,0.5,1.1,75.0,2017-09-01 00:00,,0.2,18,25.0,,,,
橋頭,高雄市,49,,良好,6.8,0.59,3.3,19.0,40.0,19.0,27.0,29.0,2.2,1.2,81.0,2017-09-01 00:00,,0.3,15,28.0,,,,
仁武,高雄市,59,細懸浮微粒,普通,5.9,0.55,9.1,17.0,70.0,27.0,20.0,21.0,0.7,2.1,97.0,2017-09-01 00:00,,0.4,19,51.0,,,,
鳳山,高雄市,72,細懸浮微粒,普通,4.0,0.43,8,12.0,60.0,27.0,18.0,20.0,1.8,1.5,104.0,2017-09-01 00:00,,0.7,24,55.0,,,,
大寮,高雄市,83,細懸浮微粒,普通,1.1,0.2,9.5,19.0,39.0,16.0,5.7,7.8,2.2,1.6,130.0,2017-09-01 00:00,,0.3,28,45.0,,,,
林園,高雄市,54,細懸浮微粒,普通,5.4,0.19,23,23.0,16.0,8.0,7.6,8.3,0.7,1.8,131.0,2017-09-01 00:00,,0.2,17,18.0,,,,
楠梓,高雄市,50,,良好,11.0,0.55,3.2,16.0,71.0,20.0,26.0,35.0,8.6,1.0,83.0,2017-09-01 00:00,,0.4,11,54.0,,,,
左營,高雄市,35,,良好,7.4,0.19,12,20.0,31.0,7.0,19.0,21.0,1.8,0.7,325.0,2017-09-01 00:00,,0.2,11,30.0,,,,
前金,高雄市,37,,良好,7.4,0.16,19,20.0,24.0,13.0,13.0,14.0,0.4,1.3,196.0,2017-09-01 00:00,,0.3,11,26.0,,,,
前鎮,高雄市,29,,良好,7.0,0.16,16,11.0,22.0,6.0,13.0,14.0,1.2,1.4,154.0,2017-09-01 00:00,,0.3,9,25.0,,,,
小港,高雄市,53,細懸浮微粒,普通,17.0,0.11,9.1,6.0,33.0,15.0,20.0,26.0,5.6,0.8,144.0,2017-09-01 00:00,,0.3,17,38.0,,,,
屏東,屏東縣,80,細懸浮微粒,普通,2.2,0.3,13,15.0,47.0,21.0,8.8,11.0,1.7,1.6,129.0,2017-09-01 00:00,,0.6,27,46.0,,,,
潮州,屏東縣,47,,良好,2.1,0.18,18,19.0,40.0,19.0,4.8,6.2,1.3,0.9,122.0,2017-09-01 00:00,,0.2,15,42.0,,,,
恆春,屏東縣,23,,良好,1.7,0.07,22,22.0,26.0,5.0,2.0,2.5,0.5,8.0,26.0,2017-09-01 00:00,,0.1,5,25.0,,,,
臺東,臺東縣,21,,良好,1.0,0.15,16,12.0,23.0,6.0,1.9,1.9,-0.1,2.3,312.0,2017-09-01 00:00,,0.3,6,23.0,,,,
花蓮,花蓮縣,31,,良好,1.9,0.18,24,30.0,29.0,9.0,9.3,10.0,1.0,2.9,13.0,2017-09-01 00:00,,0.2,10,30.0,,,,
陽明,臺北市,39,,良好,2.1,0.14,48,42.0,,8.0,0.3,0.8,0.5,,,2017-09-01 00:00,,0.1,9,,,,,
宜蘭,宜蘭縣,41,,良好,1.8,0.23,50,44.0,38.0,6.0,1.4,1.5,0.1,1.7,45.0,2017-09-01 00:00,,0.3,9,36.0,,,,
冬山,宜蘭縣,46,,良好,0.0,0.18,44,40.0,41.0,10.0,4.2,6.5,2.4,1.2,61.0,2017-09-01 00:00,,0.2,14,39.0,,,,
三重,新北市,44,,良好,3.9,0.78,-,,43.0,7.0,32.0,70.0,38.0,,,2017-09-01 00:00,,1.3,9,47.0,,,,
中壢,桃園市,40,,良好,2.8,0.48,32,23.0,40.0,2.0,12.0,17.0,5.0,1.4,353.0,2017-09-01 00:00,,0.9,11,43.0,,,,
竹山,南投縣,100,細懸浮微粒,普通,1.8,0.22,17,28.0,44.0,28.0,5.6,6.6,1.0,0.5,107.0,2017-09-01 00:00,,0.3,35,52.0,,,,
永和,新北市,44,,良好,2.7,0.27,43,37.0,31.0,16.0,5.7,7.3,1.6,2.7,95.0,2017-09-01 00:00,,0.4,13,32.0,,,,
復興,高雄市,41,,良好,7.9,0.16,13,12.0,12.0,8.0,14.0,15.0,1.0,0.6,188.0,2017-09-01 00:00,,0.5,13,16.0,,,,
埔里,南投縣,75,細懸浮微粒,普通,2.8,0.25,7.4,22.0,29.0,16.0,9.8,11.0,1.0,0.9,226.0,2017-09-01 00:00,,0.4,25,40.0,,,,
馬祖,連江縣,74,臭氧八小時,普通,2.7,0.15,65,62.0,43.0,14.0,3.4,4.6,1.2,4.5,44.0,2017-09-01 00:00,,0.2,18,47.0,,,,
金門,金門縣,56,細懸浮微粒,普通,1.6,0.2,55,50.0,43.0,18.0,2.5,2.3,-0.2,4.0,41.0,2017-09-01 00:00,,0.2,18,48.0,,,,
馬公,澎湖縣,46,,良好,1.2,0.19,45,41.0,36.0,15.0,1.3,2.4,1.2,5.7,17.0,2017-09-01 00:00,,0.2,14,36.0,,,,
關山,臺東縣,20,,良好,1.3,,8,11.0,19.0,3.0,2.3,2.9,0.6,0.8,60.0,2017-09-01 00:00,,,6,20.0,,,,
麥寮,雲林縣,78,細懸浮微粒,普通,2.7,0.26,19,33.0,59.0,15.0,9.0,10.0,1.0,0.9,66.0,2017-09-01 00:00,,0.4,26,68.0,,,,
基隆,基隆市,43,,良好,1.2,0.15,52,46.0,26,11,1.1,2.5,1.4,2.8,81.0,2017-09-01 01:00,,0.2,10,24.0,,,,
汐止,新北市,41,,良好,1.0,0.22,46,40.0,32,14,,,,1.9,70.0,2017-09-01 01:00,,0.3,13,33.0,,,,
萬里,新北市,51,細懸浮微粒,普通,1.9,0.15,56,53.0,50,18,1.4,2.1,0.7,5.7,56.0,2017-09-01 01:00,,0.2,16,54.0,,,,
新店,新北市,51,細懸浮微粒,普通,1.5,0.18,42,36.0,34,15,3.7,4.0,0.3,1.6,126.0,2017-09-01 01:00,,0.3,16,35.0,,,,
