SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,27,nan,良好,0.7,0.38,31,22.0,14,7,10.0,12.0,1.9,0.7,113.0,2017-02-04 01:00,,0.5,8,17,,,,
萬里,新北市,41,nan,良好,2.3,0.18,22,22.0,9,13,3.6,4.8,1.3,4.1,211.0,2017-02-04 01:00,,0.2,13,19,,,,
基隆,基隆市,30.0,nan,良好,1.3,0.4,8,16.0,13.0,7.0,13.0,14.0,1.2,0.8,87.0,2017-02-04 05:00,,0.5,9.0,18.0,,,,
汐止,新北市,44.0,nan,良好,1.0,0.52,2.5,4.0,16.0,12.0,19.0,35.0,16.0,0.5,77.0,2017-02-04 05:00,,0.8,13.0,19.0,,,,
萬里,新北市,33.0,nan,良好,2.1,0.17,23,21.0,14.0,10.0,1.3,2.3,1.0,3.6,210.0,2017-02-04 05:00,,0.2,10.0,16.0,,,,
新店,新北市,38.0,nan,良好,1.4,0.28,12,13.0,13.0,12.0,9.5,12.0,2.0,0.6,161.0,2017-02-04 05:00,,0.4,12.0,17.0,,,,
土城,新北市,55.0,細懸浮微粒,普通,2.1,0.36,3.6,6.0,37.0,19.0,16.0,23.0,7.4,0.6,185.0,2017-02-04 05:00,,0.5,17.0,36.0,,,,
板橋,新北市,60.0,細懸浮微粒,普通,3.5,0.42,4.3,5.0,52.0,24.0,17.0,19.0,2.2,0.9,261.0,2017-02-04 05:00,,0.6,19.0,53.0,,,,
新莊,新北市,56.0,細懸浮微粒,普通,2.7,0.58,0.7,4.0,50.0,22.0,23.0,33.0,9.6,0.8,208.0,2017-02-04 05:00,,0.7,17.0,43.0,,,,
菜寮,新北市,60.0,細懸浮微粒,普通,3.8,0.57,1.3,6.0,52.0,22.0,27.0,37.0,11.0,0.7,124.0,2017-02-04 05:00,,0.7,19.0,44.0,,,,
林口,新北市,85.0,細懸浮微粒,普通,4.9,0.36,13,9.0,68.0,35.0,21.0,24.0,2.2,0.9,209.0,2017-02-04 05:00,,0.5,29.0,58.0,,,,
