SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,88,細懸浮微粒,普通,2.4,0.33,48,49.0,31,24,3.5,4.0,0.5,2.1,86.0,2017-01-14 07:00,,0.4,31,39,,,,
汐止,新北市,107,細懸浮微粒,對敏感族群不良,5.1,0.4,43,47.0,43,33,11.0,11.0,0.8,3.1,45.0,2017-01-14 07:00,,0.5,38,46,,,,
萬里,新北市,108,細懸浮微粒,對敏感族群不良,3.4,0.29,53,54.0,69,34,3.8,4.8,1.0,6.9,45.0,2017-01-14 07:00,,0.4,38,82,,,,
新店,新北市,91,細懸浮微粒,普通,5.0,0.47,37,44.0,38,35,11.0,12.0,1.2,1.3,140.0,2017-01-14 07:00,,0.5,32,39,,,,
基隆,基隆市,83,細懸浮微粒,普通,1.3,0.45,49,38.0,35,29.0,4.3,5.3,1.0,2.3,85.0,2017-01-14 00:00,,0.5,28.0,33,,,,
汐止,新北市,93,細懸浮微粒,普通,2.9,0.51,48,32.0,40,40.0,9.4,11.0,1.8,3.4,45.0,2017-01-14 00:00,,0.6,32.0,32,,,,
萬里,新北市,91,細懸浮微粒,普通,2.2,0.43,55,46.0,75,34.0,2.9,4.1,1.3,6.0,49.0,2017-01-14 00:00,,0.5,32.0,69,,,,
新店,新北市,51,細懸浮微粒,普通,2.0,0.57,36,24.0,23,19.0,14.0,16.0,1.6,1.5,61.0,2017-01-14 00:00,,0.7,16.0,18,,,,
土城,新北市,59,細懸浮微粒,普通,4.4,0.64,34,24.0,34,24.0,16.0,18.0,1.3,1.9,118.0,2017-01-14 00:00,,0.8,19.0,24,,,,
板橋,新北市,64,細懸浮微粒,普通,3.6,0.62,33,18.0,47,28.0,17.0,18.0,1.8,3.3,82.0,2017-01-14 00:00,,0.8,21.0,36,,,,
新莊,新北市,52,細懸浮微粒,普通,2.3,0.64,34,18.0,33,20.0,16.0,18.0,1.6,3.2,93.0,2017-01-14 00:00,,0.8,16.0,27,,,,
菜寮,新北市,51,細懸浮微粒,普通,1.8,0.6,35,22.0,31,19.0,14.0,15.0,0.4,2.7,90.0,2017-01-14 00:00,,0.8,16.0,25,,,,
林口,新北市,60,細懸浮微粒,普通,1.5,0.47,42,31.0,35,21.0,5.7,6.9,1.1,3.2,56.0,2017-01-14 00:00,,0.6,19.0,34,,,,
淡水,新北市,50,nan,良好,2.7,0.45,45,33.0,32,20.0,3.6,5.3,1.8,nan,nan,2017-01-14 00:00,,0.5,15.0,22,,,,
士林,臺北市,28,nan,良好,1.9,0.49,46,26.0,4,7.0,8.0,8.6,0.7,2.3,102.0,2017-01-14 00:00,,0.7,9.0,12,,,,
中山,臺北市,64,細懸浮微粒,普通,1.0,0.72,30,15.0,42,26.0,21.0,25.0,4.0,2.3,126.0,2017-01-14 00:00,,1.0,21.0,34,,,,
萬華,臺北市,56,細懸浮微粒,普通,2.7,0.59,34,17.0,35,23.0,18.0,20.0,2.2,3.5,101.0,2017-01-14 00:00,,0.8,18.0,27,,,,
基隆,基隆市,83,細懸浮微粒,普通,1.4,0.42,54,41.0,35,29.0,3.5,4.6,1.1,1.3,86.0,2017-01-14 01:00,,0.5,28.0,34,,,,
汐止,新北市,94,細懸浮微粒,普通,4.6,0.48,48,35.0,43,37.0,11.0,13.0,1.5,3.4,35.0,2017-01-14 01:00,,0.6,33.0,35,,,,
萬里,新北市,93,細懸浮微粒,普通,2.5,0.39,61,48.0,81,37.0,2.5,3.8,1.3,7.8,53.0,2017-01-14 01:00,,0.5,33.0,71,,,,
新店,新北市,54,細懸浮微粒,普通,7.9,0.5,41,27.0,29,22.0,14.0,15.0,1.5,1.4,99.0,2017-01-14 01:00,,0.7,17.0,20,,,,
土城,新北市,63,細懸浮微粒,普通,2.4,0.54,44,27.0,35,25.0,10.0,12.0,1.2,1.3,264.0,2017-01-14 01:00,,0.7,20.0,26,,,,
板橋,新北市,67,細懸浮微粒,普通,2.4,0.52,43,22.0,42,28.0,11.0,12.0,1.7,2.8,73.0,2017-01-14 01:00,,0.8,22.0,38,,,,
新莊,新北市,53,細懸浮微粒,普通,2.8,0.54,43,22.0,29,16.0,11.0,12.0,1.4,2.9,93.0,2017-01-14 01:00,,0.8,16.0,28,,,,
菜寮,新北市,53,細懸浮微粒,普通,2.0,0.52,44,25.0,29,17.0,9.4,10.0,0.6,3.3,91.0,2017-01-14 01:00,,0.8,16.0,27,,,,
林口,新北市,62,細懸浮微粒,普通,0.8,0.44,46,33.0,31,21.0,4.9,5.7,0.8,2.6,55.0,2017-01-14 01:00,,0.5,20.0,34,,,,
淡水,新北市,53,細懸浮微粒,普通,2.3,0.41,49,35.0,38,20.0,2.7,4.1,1.5,nan,nan,2017-01-14 01:00,,0.5,17.0,25,,,,
古亭,臺北市,78,細懸浮微粒,普通,2.4,0.57,36,21.0,40,30.0,16.0,19.0,2.2,3.0,66.0,2017-01-14 00:00,,0.7,27.0,32,,,,
松山,臺北市,50,nan,良好,2.6,0.54,37,21.0,33,17.0,15.0,17.0,2.3,2.2,58.0,2017-01-14 00:00,,0.7,15.0,28,,,,
