SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
恆春,屏東縣,47.0,,良好,1.1,0.16,48,50.0,28,13,2.5,3.0,0.5,8.8,36.0,2017-12-06 22:00,,0.2,15.0,32,1,,,
金門,金門縣,122.0,細懸浮微粒,對敏感族群不健康,3.2,0.35,46,51.0,73,38,11.0,12.0,0.5,3.5,37.0,2017-12-06 22:00,,0.4,44.0,87,4,,,
馬公,澎湖縣,38.0,,良好,1.8,0.21,39,41.0,21,10,3.8,4.7,0.9,5.1,25.0,2017-12-06 22:00,,0.2,11.0,26,2,,,
關山,臺東縣,46.0,,良好,1.5,,25,31.0,29,17,6.8,7.7,0.9,1.6,44.0,2017-12-06 22:00,,,14.0,28,1,,,
麥寮,雲林縣,90.0,細懸浮微粒,普通,2.8,0.41,9.5,21.0,55,35,21.0,23.0,2.4,2.3,360.0,2017-12-06 22:00,,0.4,32.0,61,4,,,
富貴角,新北市,39.0,,良好,0.1,0.09,46,42.0,28,5,0.9,0.8,0.0,4.5,106.0,2017-12-06 22:00,,0.1,9.0,36,1,,,
基隆,基隆市,37.0,,良好,2.3,0.46,16,8.0,17,9,21.0,29.0,7.3,0.9,265.0,2017-12-06 22:00,,0.5,12.0,18,2,,,
汐止,新北市,63.0,細懸浮微粒,普通,5.7,0.67,3.3,8.0,27,19,31.0,60.0,28.0,1.9,30.0,2017-12-06 22:00,,0.5,21.0,26,4,,,
萬里,新北市,35.0,,良好,2.2,0.14,46,25.0,15,13,4.0,4.4,0.4,2.9,52.0,2017-12-06 22:00,,0.2,11.0,17,2,,,
新店,新北市,41.0,,良好,1.1,0.55,8.6,16.0,24,11,29.0,37.0,8.2,0.7,73.0,2017-12-06 22:00,,0.5,13.0,23,2,,,
土城,新北市,32.0,,良好,1.9,0.64,7.7,18.0,19,13,30.0,34.0,3.9,1.1,349.0,2017-12-06 22:00,,0.6,10.0,23,2,,,
板橋,新北市,42.0,,良好,2.2,0.61,12,14.0,17,11,30.0,38.0,7.2,2.3,90.0,2017-12-06 22:00,,0.6,13.0,21,2,,,
新莊,新北市,29.0,,良好,2.7,0.67,12,13.0,24,7,31.0,35.0,4.8,2.1,78.0,2017-12-06 22:00,,0.7,9.0,29,4,,,
菜寮,新北市,39.0,,良好,2.8,0.63,12,15.0,30,13,33.0,36.0,3.1,2.3,108.0,2017-12-06 22:00,,0.6,12.0,31,4,,,
林口,新北市,50.0,,良好,4.0,0.53,9.1,13.0,32,16,36.0,39.0,3.5,1.3,92.0,2017-12-06 22:00,,0.5,15.0,38,5,,,
淡水,新北市,45.0,,良好,2.4,0.59,5.8,10.0,24,10,22.0,28.0,6.0,,,2017-12-06 22:00,,0.5,14.0,29,2,,,
士林,臺北市,31.0,,良好,1.9,0.23,34,32.0,2,13,11.0,12.0,0.9,2.8,107.0,2017-12-06 22:00,,0.3,10.0,22,2,,,
中山,臺北市,42.0,,良好,4.5,0.71,4.2,7.0,18,9,37.0,53.0,16.0,2.3,128.0,2017-12-06 22:00,,0.8,13.0,28,5,,,
萬華,臺北市,43.0,,良好,5.7,0.58,4.4,6.0,19,12,36.0,50.0,13.0,2.7,117.0,2017-12-06 22:00,,0.6,13.0,25,4,,,
古亭,臺北市,32.0,,良好,2.8,0.48,17,18.0,5,7,25.0,30.0,4.5,2.4,94.0,2017-12-06 22:00,,0.5,10.0,17,2,,,
松山,臺北市,,,設備維護,4.5,0.61,2.9,5.0,4,,34.0,52.0,18.0,1.7,62.0,2017-12-06 22:00,,0.6,,19,4,,,
大同,臺北市,43.0,,良好,5.2,2.05,-,,43,14,43.0,128.0,85.0,,,2017-12-06 22:00,,1.7,13.0,46,5,,,
桃園,桃園市,48.0,,良好,5.4,0.63,11,16.0,29,16,29.0,32.0,2.7,0.8,46.0,2017-12-06 22:00,,0.5,15.0,29,5,,,
大園,桃園市,46.0,,良好,4.9,0.38,14,16.0,36,16,31.0,36.0,5.3,2.8,57.0,2017-12-06 22:00,,0.4,14.0,37,3,,,
觀音,桃園市,55.0,細懸浮微粒,普通,4.7,0.22,26,24.0,40,14,17.0,18.0,0.4,5.0,70.0,2017-12-06 22:00,,0.3,17.0,44,6,,,
平鎮,桃園市,52.0,細懸浮微粒,普通,2.4,0.59,15,15.0,35,26,29.0,34.0,5.1,2.1,49.0,2017-12-06 22:00,,0.6,16.0,36,4,,,
龍潭,桃園市,40.0,,良好,2.4,0.63,10,20.0,16,21,28.0,33.0,4.7,1.6,36.0,2017-12-06 22:00,,0.5,12.0,20,2,,,
湖口,新竹縣,41.0,,良好,4.9,0.48,12,22.0,35,14,29.0,30.0,1.6,3.2,44.0,2017-12-06 22:00,,0.4,13.0,37,4,,,
竹東,新竹縣,,,設備維護,2.2,0.27,17,20.0,15,,10.0,12.0,1.7,0.9,51.0,2017-12-06 22:00,,0.3,,21,2,,,
新竹,新竹市,56.0,細懸浮微粒,普通,4.1,0.61,4.4,13.0,32,20,32.0,36.0,4.7,2.4,59.0,2017-12-06 22:00,,0.5,18.0,32,3,,,
頭份,苗栗縣,60.0,細懸浮微粒,普通,3.6,0.43,10,20.0,25,19,32.0,34.0,1.8,1.8,57.0,2017-12-06 22:00,,0.4,19.0,30,3,,,
苗栗,苗栗縣,63.0,細懸浮微粒,普通,2.2,0.48,7.5,15.0,38,19,21.0,26.0,5.1,1.5,4.6,2017-12-06 22:00,,0.5,20.0,38,2,,,
三義,苗栗縣,63.0,細懸浮微粒,普通,1.5,0.26,12,20.0,24,17,13.0,13.0,0.3,2.6,27.0,2017-12-06 22:00,,0.3,20.0,35,2,,,
豐原,臺中市,70.0,細懸浮微粒,普通,1.9,0.25,30,19.0,19,20,5.3,6.1,0.8,0.9,111.0,2017-12-06 22:00,,0.4,23.0,38,3,,,
沙鹿,臺中市,68.0,細懸浮微粒,普通,2.3,0.42,5.7,15.0,33,23,23.0,26.0,2.6,3.2,355.0,2017-12-06 22:00,,0.4,23.0,39,2,,,
大里,臺中市,77.0,細懸浮微粒,普通,3.2,0.99,0.7,7.0,60,35,33.0,56.0,22.0,1.3,262.0,2017-12-06 22:00,,0.8,26.0,60,3,,,
忠明,臺中市,65.0,細懸浮微粒,普通,2.6,0.92,1.7,9.0,38,29,30.0,64.0,34.0,1.3,355.0,2017-12-06 22:00,,0.6,21.0,38,3,,,
西屯,臺中市,56.0,細懸浮微粒,普通,1.6,0.62,3.7,16.0,42,18,28.0,34.0,6.5,1.2,33.0,2017-12-06 22:00,,0.5,18.0,52,2,,,
彰化,彰化縣,71.0,細懸浮微粒,普通,3.5,0.72,1.5,9.0,35,15,28.0,45.0,17.0,3.1,346.0,2017-12-06 22:00,,0.6,24.0,44,3,,,
線西,彰化縣,74.0,細懸浮微粒,普通,2.9,0.33,7.2,15.0,29,21,24.0,26.0,1.9,0.4,128.0,2017-12-06 22:00,,0.4,25.0,42,4,,,
二林,彰化縣,77.0,細懸浮微粒,普通,4.8,0.41,7.3,15.0,47,23,22.0,23.0,0.9,1.4,345.0,2017-12-06 22:00,,0.4,26.0,60,6,,,
南投,南投縣,97.0,細懸浮微粒,普通,3.4,0.76,1.1,8.0,55,34,38.0,53.0,15.0,1.3,190.0,2017-12-06 22:00,,0.7,34.0,67,2,,,
斗六,雲林縣,114.0,細懸浮微粒,對敏感族群不健康,3.6,0.54,6.9,13.0,58,38,33.0,36.0,2.8,1.4,12.0,2017-12-06 22:00,,0.5,41.0,71,4,,,
崙背,雲林縣,92.0,細懸浮微粒,普通,1.9,0.45,5.2,14.0,47,31,26.0,27.0,0.9,2.3,17.0,2017-12-06 22:00,,0.5,32.0,61,4,,,
新港,嘉義縣,100.0,細懸浮微粒,普通,2.4,0.48,3.4,15.0,68,29,30.0,33.0,2.7,1.4,7.6,2017-12-06 22:00,,0.5,35.0,73,3,,,
朴子,嘉義縣,90.0,細懸浮微粒,普通,2.8,0.42,12,21.0,58,29,22.0,23.0,1.1,1.5,355.0,2017-12-06 22:00,,0.5,32.0,76,4,,,
臺西,雲林縣,73.0,細懸浮微粒,普通,2.5,0.33,14,27.0,44,32,20.0,20.0,0.4,3.4,20.0,2017-12-06 22:00,,0.3,24.0,42,4,,,
嘉義,嘉義市,131.0,細懸浮微粒,對敏感族群不健康,6.7,0.8,1.5,11.0,68,39,40.0,55.0,16.0,2.0,49.0,2017-12-06 22:00,,0.7,47.0,78,6,,,
新營,臺南市,119.0,細懸浮微粒,對敏感族群不健康,3.2,0.53,2,15.0,89,35,36.0,40.0,3.8,2.3,9.5,2017-12-06 22:00,,0.5,42.0,88,4,,,
善化,臺南市,110.0,細懸浮微粒,對敏感族群不健康,3.5,0.48,2.9,18.0,84,36,35.0,37.0,2.1,3.2,359.0,2017-12-06 22:00,,0.5,39.0,83,4,,,
安南,臺南市,103.0,細懸浮微粒,對敏感族群不健康,3.1,0.46,9.9,24.0,91,34,28.0,29.0,1.0,2.2,349.0,2017-12-06 22:00,,0.5,36.0,87,3,,,
臺南,臺南市,119.0,細懸浮微粒,對敏感族群不健康,3.0,0.61,6.2,21.0,77,51,32.0,36.0,3.5,2.2,27.0,2017-12-06 22:00,,0.6,43.0,88,3,,,
美濃,高雄市,106.0,細懸浮微粒,對敏感族群不健康,1.6,0.46,23,34.0,73,39,15.0,16.0,0.6,1.1,11.0,2017-12-06 22:00,,0.5,38.0,80,2,,,
橋頭,高雄市,152.0,細懸浮微粒,對所有族群不健康,4.3,0.61,6.7,25.0,93,56,34.0,35.0,1.8,2.9,18.0,2017-12-06 22:00,,0.6,56.0,100,4,,,
仁武,高雄市,118.0,細懸浮微粒,對敏感族群不健康,10.0,0.59,9.3,26.0,89,47,38.0,44.0,6.1,1.9,322.0,2017-12-06 22:00,,0.6,42.0,99,6,,,
鳳山,高雄市,153.0,細懸浮微粒,對所有族群不健康,3.4,0.55,20,25.0,116,71,25.0,26.0,1.8,2.0,12.0,2017-12-06 22:00,,0.6,58.0,128,6,,,
大寮,高雄市,109.0,細懸浮微粒,對敏感族群不健康,4.1,0.59,18,29.0,61,40,27.0,30.0,3.4,1.8,307.0,2017-12-06 22:00,,0.6,39.0,72,5,,,
林園,高雄市,108.0,細懸浮微粒,對敏感族群不健康,5.9,0.48,22,32.0,75,27,23.0,25.0,1.7,2.6,31.0,2017-12-06 22:00,,0.5,38.0,86,9,,,
楠梓,高雄市,155.0,細懸浮微粒,對所有族群不健康,3.5,0.58,8.4,26.0,110,69,44.0,46.0,2.0,2.0,335.0,2017-12-06 22:00,,0.6,63.0,115,4,,,
左營,高雄市,124.0,細懸浮微粒,對敏感族群不健康,3.8,0.55,15,30.0,90,45,31.0,32.0,0.8,3.0,5.5,2017-12-06 22:00,,0.6,44.0,96,4,,,
前金,高雄市,133.0,細懸浮微粒,對敏感族群不健康,2.2,0.64,18,31.0,75,40,29.0,31.0,1.7,2.4,8.5,2017-12-06 22:00,,0.6,48.0,94,3,,,
前鎮,高雄市,135.0,細懸浮微粒,對敏感族群不健康,2.8,0.56,25,29.0,61,33,23.0,26.0,2.4,3.0,23.0,2017-12-06 22:00,,0.7,49.0,93,4,,,
小港,高雄市,111.0,細懸浮微粒,對敏感族群不健康,3.6,0.52,23,28.0,56,35,29.0,30.0,0.9,2.3,31.0,2017-12-06 22:00,,0.6,39.0,86,6,,,
屏東,屏東縣,113.0,細懸浮微粒,對敏感族群不健康,2.7,0.59,21,32.0,65,46,24.0,25.0,0.8,1.3,318.0,2017-12-06 22:00,,0.6,40.0,77,3,,,
潮州,屏東縣,127.0,細懸浮微粒,對敏感族群不健康,2.4,0.59,17,37.0,101,64,23.0,25.0,1.7,1.1,7.7,2017-12-06 22:00,,0.5,46.0,95,2,,,
臺東,臺東縣,46.0,,良好,1.9,0.32,29,32.0,27,19,6.1,7.2,1.1,2.5,315.0,2017-12-06 22:00,,0.4,14.0,29,2,,,
花蓮,花蓮縣,54.0,細懸浮微粒,普通,4.0,0.39,17,20.0,31,17,24.0,25.0,0.9,1.6,340.0,2017-12-06 22:00,,0.5,17.0,35,2,,,
陽明,臺北市,39.0,,良好,0.7,0.13,42,42.0,3,ND,-0.2,1.2,1.4,,,2017-12-06 22:00,,0.1,3.0,5,2,,,
宜蘭,宜蘭縣,45.0,,良好,2.2,0.26,30,28.0,25,10,4.2,4.9,0.7,1.0,211.0,2017-12-06 22:00,,0.3,14.0,32,2,,,
冬山,宜蘭縣,25.0,,良好,1.1,0.2,39,27.0,19,ND,1.1,1.9,0.8,1.3,249.0,2017-12-06 22:00,,0.3,7.0,27,2,,,
三重,新北市,43.0,,良好,4.5,1.39,-,,46,7,40.0,85.0,46.0,,,2017-12-06 22:00,,1.6,7.0,46,5,,,
中壢,桃園市,44.0,,良好,3.6,0.92,7.1,9.0,41,13,41.0,61.0,21.0,1.2,16.0,2017-12-06 22:00,,1.0,10.0,47,4,,,
竹山,南投縣,126.0,細懸浮微粒,對敏感族群不健康,0.8,0.47,7.6,16.0,62,38,24.0,25.0,1.1,1.1,103.0,2017-12-06 22:00,,0.5,45.0,73,2,,,
永和,新北市,38.0,,良好,2.7,0.61,17,19.0,18,12,25.0,33.0,7.9,2.1,90.0,2017-12-06 22:00,,0.6,12.0,21,3,,,
復興,高雄市,117.0,細懸浮微粒,對敏感族群不健康,3.7,0.81,18,25.0,75,36,32.0,40.0,8.0,1.4,105.0,2017-12-06 22:00,,0.9,42.0,96,5,,,
埔里,南投縣,83.0,細懸浮微粒,普通,2.6,0.36,25,28.0,34,22,12.0,13.0,0.6,1.8,291.0,2017-12-06 22:00,,0.5,29.0,45,3,,,
馬祖,連江縣,114.0,細懸浮微粒,對敏感族群不健康,2.6,0.31,61,61.0,63,38,5.3,5.7,0.4,3.6,28.0,2017-12-06 22:00,,0.4,41.0,64,3,,,
基隆,基隆市,34.0,,良好,1.8,0.3,24,9.0,11,7,14.0,16.0,1.9,0.7,279.0,2017-12-06 23:00,,0.5,11.0,16,2,,,
汐止,新北市,61.0,細懸浮微粒,普通,5.9,0.51,9.5,8.0,24,18,29.0,41.0,12.0,2.0,38.0,2017-12-06 23:00,,0.6,20.0,25,4,,,
