SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
萬里,新北市,42.0,,良好,3.3,0.13,43,45.0,37.0,12.0,6.2,8.4,2.2,2.9,349.0,2017-11-02 00:00,,0.1,12.0,42.0,4.0,,,
新店,新北市,30.0,,良好,1.7,0.66,6.2,17.0,27.0,14.0,27.0,38.0,11.0,0.6,203.0,2017-11-02 00:00,,0.6,9.0,25.0,2.0,,,
土城,新北市,46.0,,良好,1.6,0.49,11,19.0,33.0,15.0,23.0,26.0,3.0,0.9,148.0,2017-11-02 00:00,,0.6,14.0,37.0,1.0,,,
板橋,新北市,32.0,,良好,1.6,0.49,22,16.0,28.0,7.0,19.0,21.0,1.4,1.0,159.0,2017-11-02 00:00,,0.6,10.0,30.0,2.0,,,
新莊,新北市,31.0,,良好,3.2,0.5,19,21.0,29.0,7.0,23.0,25.0,2.3,1.3,83.0,2017-11-02 00:00,,0.5,9.0,34.0,3.0,,,
菜寮,新北市,32.0,,良好,5.4,0.65,11,19.0,30.0,9.0,31.0,36.0,5.0,1.9,131.0,2017-11-02 00:00,,0.6,10.0,31.0,4.0,,,
林口,新北市,60.0,細懸浮微粒,普通,2.3,0.43,19,28.0,40.0,20.0,23.0,25.0,2.1,1.4,118.0,2017-11-02 00:00,,0.3,19.0,41.0,3.0,,,
淡水,新北市,29.0,,良好,1.7,0.51,11,24.0,24.0,12.0,14.0,16.0,2.0,,,2017-11-02 00:00,,0.4,9.0,26.0,2.0,,,
士林,臺北市,35.0,,良好,2.8,0.72,8.9,31.0,22.0,11.0,26.0,28.0,1.9,0.8,293.0,2017-11-02 00:00,,0.3,11.0,22.0,2.0,,,
中山,臺北市,44.0,,良好,2.7,0.57,9.5,10.0,36.0,15.0,28.0,32.0,3.9,1.9,152.0,2017-11-02 00:00,,0.8,13.0,36.0,3.0,,,
萬華,臺北市,40.0,,良好,4.5,0.9,12,9.0,30.0,11.0,26.0,44.0,18.0,0.5,98.0,2017-11-02 00:00,,1.1,12.0,38.0,4.0,,,
