SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,47,nan,良好,0.8,0.2,49,46.0,12,6,3.7,5.1,1.4,1.6,79.0,2017-01-26 01:00,,0.3,15,24,,,,
汐止,新北市,60,細懸浮微粒,普通,1.4,0.25,30,36.0,24,20,7.5,8.6,1.1,2.5,50.0,2017-01-26 01:00,,0.3,19,26,,,,
萬里,新北市,61,細懸浮微粒,普通,0.9,0.2,54,53.0,74,15,1.7,3.0,1.3,6.1,55.0,2017-01-26 01:00,,0.2,20,66,,,,
新店,新北市,58,細懸浮微粒,普通,3.0,0.27,44,36.0,27,16,8.4,9.2,0.8,1.7,100.0,2017-01-26 01:00,,0.4,19,33,,,,
土城,新北市,49,nan,良好,1.3,0.3,43,33.0,31,15,8.1,8.3,0.2,1.5,132.0,2017-01-26 01:00,,0.4,15,36,,,,
板橋,新北市,56,細懸浮微粒,普通,1.9,0.38,35,23.0,31,14,15.0,16.0,1.8,1.4,81.0,2017-01-26 01:00,,0.6,18,35,,,,
新莊,新北市,36,nan,良好,1.4,0.43,35,34.0,24,12,15.0,16.0,1.2,1.2,103.0,2017-01-26 01:00,,0.5,11,29,,,,
菜寮,新北市,43,nan,良好,1.9,0.36,39,34.0,24,12,12.0,14.0,2.1,2.3,92.0,2017-01-26 01:00,,0.5,13,27,,,,
林口,新北市,59,細懸浮微粒,普通,0.9,0.22,48,43.0,37,21,3.0,3.9,1.0,3.8,52.0,2017-01-26 01:00,,0.3,19,40,,,,
基隆,基隆市,53,細懸浮微粒,普通,0.8,0.23,48,45.0,21,13,4.1,5.7,1.6,2.0,91.0,2017-01-26 00:00,,0.3,16,27,,,,
汐止,新北市,58,細懸浮微粒,普通,1.1,0.33,34,37.0,26,21,12.0,13.0,1.3,2.4,53.0,2017-01-26 00:00,,0.3,18,27,,,,
萬里,新北市,65,細懸浮微粒,普通,0.7,0.21,54,52.0,67,18,1.8,3.1,1.3,8.8,28.0,2017-01-26 00:00,,0.2,21,64,,,,
新店,新北市,61,細懸浮微粒,普通,1.6,0.31,43,35.0,29,18,10.0,11.0,0.9,1.8,110.0,2017-01-26 00:00,,0.4,19,34,,,,
