SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
崙背,雲林縣,35.0,,良好,2.0,0.2,33,38.0,27.0,4,7.5,8.3,0.8,2.2,49.0,2017-05-17 06:00,,0.2,7.0,17.0,,,,
新港,嘉義縣,33.0,,良好,2.2,0.19,36,36.0,20.0,8,6.2,7.7,1.5,2.7,8.9,2017-05-17 06:00,,0.2,7.0,23.0,,,,
朴子,嘉義縣,38.0,,良好,5.7,0.28,36,41.0,19.0,11,12.0,13.0,1.1,2.5,219.0,2017-05-17 06:00,,0.2,6.0,24.0,,,,
臺西,雲林縣,47.0,,良好,6.3,0.3,41,42.0,24.0,18,10.0,11.0,0.1,5.4,30.0,2017-05-17 06:00,,0.2,14.0,24.0,,,,
嘉義,嘉義市,32.0,,良好,1.3,0.32,22,27.0,24.0,7,10.0,11.0,0.5,0.7,228.0,2017-05-17 06:00,,0.3,10.0,21.0,,,,
新營,臺南市,27.0,,良好,2.1,0.24,28,29.0,27.0,8,11.0,12.0,1.1,2.0,26.0,2017-05-17 06:00,,0.2,7.0,21.0,,,,
善化,臺南市,32.0,,良好,2.8,0.23,22,25.0,30.0,12,11.0,12.0,0.6,2.9,307.0,2017-05-17 06:00,,0.2,10.0,27.0,,,,
安南,臺南市,31.0,,良好,2.5,0.25,30,33.0,16.0,5,12.0,13.0,1.4,1.7,320.0,2017-05-17 06:00,,0.2,7.0,22.0,,,,
臺南,臺南市,33.0,,良好,3.7,0.27,34,36.0,19.0,8,11.0,11.0,-0.3,2.8,39.0,2017-05-17 06:00,,0.3,10.0,18.0,,,,
美濃,高雄市,56.0,細懸浮微粒,普通,1.3,0.24,12,14.0,24.0,25,4.9,5.8,0.9,0.9,248.0,2017-05-17 06:00,,0.2,18.0,17.0,,,,
橋頭,高雄市,58.0,細懸浮微粒,普通,1.8,0.28,14,21.0,37.0,24,15.0,16.0,0.9,1.6,32.0,2017-05-17 06:00,,0.3,19.0,29.0,,,,
仁武,高雄市,43.0,,良好,2.5,0.32,18,22.0,36.0,9,19.0,20.0,1.1,1.8,325.0,2017-05-17 06:00,,0.3,13.0,34.0,,,,
鳳山,高雄市,52.0,細懸浮微粒,普通,3.3,0.37,12,11.0,47.0,17,19.0,20.0,1.2,1.0,290.0,2017-05-17 06:00,,0.3,16.0,39.0,,,,
大寮,高雄市,37.0,,良好,2.6,0.32,5.9,8.0,41.0,15,18.0,20.0,2.1,1.8,314.0,2017-05-17 06:00,,0.3,12.0,34.0,,,,
林園,高雄市,35.0,,良好,3.1,0.31,3.7,24.0,27.0,15,21.0,23.0,1.9,1.5,169.0,2017-05-17 06:00,,0.1,11.0,17.0,,,,
楠梓,高雄市,50.0,,良好,1.9,0.26,18,22.0,48.0,14,14.0,15.0,0.5,2.0,327.0,2017-05-17 06:00,,0.3,15.0,50.0,,,,
左營,高雄市,45.0,,良好,3.4,0.3,24,24.0,35.0,13,17.0,18.0,0.7,2.0,343.0,2017-05-17 06:00,,0.3,14.0,35.0,,,,
前金,高雄市,42.0,,良好,3.8,0.29,26,23.0,32.0,19,14.0,15.0,0.5,2.1,325.0,2017-05-17 06:00,,0.3,13.0,33.0,,,,
前鎮,高雄市,46.0,,良好,2.2,0.32,24,17.0,35.0,16,14.0,14.0,0.8,1.6,43.0,2017-05-17 06:00,,0.4,14.0,30.0,,,,
小港,高雄市,47.0,,良好,2.7,0.32,18,14.0,11.0,,19.0,20.0,1.4,1.4,316.0,2017-05-17 06:00,,0.4,15.0,30.0,,,,
