SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
菜寮,新北市,75,細懸浮微粒,普通,6.6,2.11,2,11.0,60,30,54.0,151.0,97.0,0.5,236.0,2017-03-02 00:00,,1.4,25,53,,,,
林口,新北市,97,細懸浮微粒,普通,7.6,0.7,28,19.0,82,41,33.0,36.0,2.3,1.6,145.0,2017-03-02 00:00,,0.9,34,68,,,,
淡水,新北市,70,細懸浮微粒,普通,2.1,0.62,31,22.0,61,35,18.0,20.0,1.7,nan,nan,2017-03-02 00:00,,0.7,23,49,,,,
士林,臺北市,69,細懸浮微粒,普通,2.8,0.86,21,21.0,60,32,43.0,44.0,1.0,1.0,112.0,2017-03-02 00:00,,0.7,23,52,,,,
中山,臺北市,74,細懸浮微粒,普通,3.5,1.5,1.2,5.0,61,29,49.0,105.0,56.0,0.5,289.0,2017-03-02 00:00,,1.5,25,54,,,,
美濃,高雄市,85,細懸浮微粒,普通,1.9,0.4,25,44.0,49,35,10.0,11.0,0.7,0.9,285.0,2017-03-02 00:00,,0.4,29,48,,,,
陽明,臺北市,97,細懸浮微粒,普通,1.5,0.3,65,63.0,38,34,2.4,3.2,0.7,nan,nan,2017-03-02 00:00,,0.3,34,39,,,,
宜蘭,宜蘭縣,84,細懸浮微粒,普通,1.8,0.45,40,33.0,55,39,6.9,8.2,1.3,0.9,305.0,2017-03-02 00:00,,0.6,29,50,,,,
冬山,宜蘭縣,47,nan,良好,0.4,0.35,24,29.0,39,14,6.9,8.2,1.3,0.9,226.0,2017-03-02 00:00,,0.4,15,35,,,,
三重,新北市,72,細懸浮微粒,普通,3.8,1.75,-,nan,74,26,56.0,132.0,77.0,nan,nan,2017-03-02 00:00,,2.1,24,74,,,,
中壢,桃園市,85,細懸浮微粒,普通,8.2,2.41,2.8,5.0,72,32,56.0,122.0,66.0,1.0,198.0,2017-03-02 00:00,,2.5,29,66,,,,
竹山,南投縣,126,細懸浮微粒,對敏感族群不良,3.6,0.44,9.1,31.0,68,45,23.0,24.0,1.5,1.1,244.0,2017-03-02 00:00,,0.4,45,70,,,,
永和,新北市,87,細懸浮微粒,普通,2.0,1.11,2.6,4.0,38,30,39.0,56.0,16.0,0.8,102.0,2017-03-02 00:00,,1.8,30,47,,,,
復興,高雄市,91,細懸浮微粒,普通,3.3,0.61,28,36.0,70,40,24.0,25.0,1.7,1.3,276.0,2017-03-02 00:00,,0.8,32,65,,,,
基隆,基隆市,61,細懸浮微粒,普通,2.5,0.62,4.1,15.0,33,25,27.0,31.0,4.1,0.5,303.0,2017-03-02 00:00,,0.6,20,29,,,,
汐止,新北市,75,細懸浮微粒,普通,4.0,0.68,5.5,7.0,41,32,31.0,38.0,7.5,0.7,30.0,2017-03-02 00:00,,0.7,25,42,,,,
萬里,新北市,89,細懸浮微粒,普通,3.6,0.39,59,46.0,62,44,4.8,5.3,0.5,4.2,201.0,2017-03-02 00:00,,0.3,31,47,,,,
新店,新北市,81,細懸浮微粒,普通,1.4,0.45,24,18.0,46,30,14.0,16.0,1.4,1.2,159.0,2017-03-02 00:00,,0.8,28,50,,,,
土城,新北市,82,細懸浮微粒,普通,1.6,0.98,2,7.0,45,24,39.0,53.0,14.0,0.7,151.0,2017-03-02 00:00,,1.3,28,56,,,,
板橋,新北市,84,細懸浮微粒,普通,2.7,0.94,5.2,9.0,58,29,40.0,47.0,7.4,1.3,139.0,2017-03-02 00:00,,1.5,29,62,,,,
新莊,新北市,74,細懸浮微粒,普通,3.4,1.55,1.2,6.0,57,28,45.0,80.0,35.0,0.9,247.0,2017-03-02 00:00,,1.4,25,61,,,,
