SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,33.0,nan,良好,1.5,0.31,29,36.0,11,4,11.0,13.0,1.6,1.3,112.0,2016-12-19 18:00,,0.21,4.0,18.0,,,,
汐止,新北市,nan,nan,nan,0.0,0.35,25,nan,20,7,16.0,19.0,2.2,1.9,34.0,2016-12-19 18:00,,nan,nan,nan,,,,
萬里,新北市,35.0,nan,良好,3.8,0.19,31,38.0,19,7,12.0,14.0,2.2,1.7,109.0,2016-12-19 18:00,,0.16,6.0,18.0,,,,
新店,新北市,35.0,nan,良好,1.4,0.61,26,38.0,9,9,19.0,24.0,4.6,1.9,93.0,2016-12-19 18:00,,0.32,10.0,12.0,,,,
土城,新北市,30.0,nan,良好,0.6,0.58,18,32.0,15,ND,23.0,25.0,1.7,1.8,328.0,2016-12-19 18:00,,0.55,9.0,30.0,,,,
板橋,新北市,30.0,nan,良好,1.9,0.77,12,27.0,23,6,32.0,39.0,6.5,2.3,56.0,2016-12-19 18:00,,0.53,8.0,27.0,,,,
新莊,新北市,30.0,nan,良好,1.6,0.64,14,32.0,21,5,27.0,30.0,3.7,3.2,55.0,2016-12-19 18:00,,0.41,nan,28.0,,,,
菜寮,新北市,31.0,nan,良好,0.6,0.65,14,33.0,16,3,27.0,30.0,2.4,2.3,82.0,2016-12-19 18:00,,0.41,6.0,20.0,,,,
林口,新北市,43.0,nan,良好,2.5,0.41,20,33.0,36,15,25.0,30.0,5.7,3.9,109.0,2016-12-19 18:00,,0.34,13.0,46.0,,,,
淡水,新北市,58.0,細懸浮微粒,普通,2.5,0.19,32,45.0,17,11,6.7,7.8,1.0,nan,nan,2016-12-19 18:00,,0.25,18.0,48.0,,,,
士林,臺北市,34.0,nan,良好,0.8,0.29,29,37.0,11,10,13.0,15.0,1.8,2.0,108.0,2016-12-19 18:00,,0.27,9.0,23.0,,,,
中山,臺北市,35.0,nan,良好,1.9,0.95,5.5,24.0,15,6,37.0,61.0,24.0,2.1,108.0,2016-12-19 18:00,,0.55,6.0,20.0,,,,
萬華,臺北市,33.0,nan,良好,1.6,0.61,nan,28.0,35,2,35.0,49.0,14.0,2.1,91.0,2016-12-19 18:00,,0.43,6.0,26.0,,,,
古亭,臺北市,31.0,nan,良好,0.7,0.46,24,33.0,17,8,19.0,24.0,4.4,2.0,97.0,2016-12-19 18:00,,0.31,9.0,22.0,,,,
松山,臺北市,31.0,nan,良好,1.0,0.45,21,33.0,19,16,22.0,27.0,5.6,1.8,67.0,2016-12-19 18:00,,0.3,9.0,14.0,,,,
大同,臺北市,39.0,nan,良好,3.0,1.44,-,nan,29,6,41.0,100.0,59.0,nan,nan,2016-12-19 18:00,,1.05,7.0,32.0,,,,
桃園,桃園市,61.0,細懸浮微粒,普通,2.5,0.8,12,37.0,32,9,33.0,39.0,5.6,1.3,309.0,2016-12-19 18:00,,0.58,20.0,39.0,,,,
大園,桃園市,79.0,細懸浮微粒,普通,7.0,0.45,44,50.0,53,29,28.0,29.0,1.1,1.1,252.0,2016-12-19 18:00,,0.37,27.0,49.0,,,,
觀音,桃園市,82.0,細懸浮微粒,普通,2.7,0.39,50,62.0,46,23,17.0,18.0,0.9,1.2,211.0,2016-12-19 18:00,,0.32,28.0,52.0,,,,
平鎮,桃園市,90.0,細懸浮微粒,普通,5.1,0.74,40,56.0,80,40,42.0,43.0,1.5,1.2,280.0,2016-12-19 18:00,,0.53,31.0,63.0,,,,
龍潭,桃園市,83.0,細懸浮微粒,普通,5.0,1.08,29,52.0,92,53,42.0,45.0,2.3,1.4,313.0,2016-12-19 18:00,,0.63,29.0,64.0,,,,
湖口,新竹縣,93.0,細懸浮微粒,普通,4.4,0.38,72,68.0,54,39,10.0,12.0,2.1,0.5,55.0,2016-12-19 18:00,,0.33,33.0,53.0,,,,
竹東,新竹縣,95.0,細懸浮微粒,普通,3.1,0.9,32,54.0,77,42,38.0,39.0,1.0,0.9,303.0,2016-12-19 18:00,,0.48,33.0,57.0,,,,
新竹,新竹市,66.0,細懸浮微粒,普通,3.2,0.83,53,59.0,58,27,27.0,28.0,0.8,0.6,354.0,2016-12-19 18:00,,0.52,22.0,54.0,,,,
頭份,苗栗縣,87.0,細懸浮微粒,普通,3.7,0.7,41,60.0,63,32,32.0,34.0,1.9,0.5,302.0,2016-12-19 18:00,,0.46,30.0,53.0,,,,
苗栗,苗栗縣,97.0,細懸浮微粒,普通,5.1,0.85,48,57.0,82,45,34.0,35.0,1.3,0.7,332.0,2016-12-19 18:00,,0.46,34.0,67.0,,,,
三義,苗栗縣,68.0,細懸浮微粒,普通,3.2,0.45,55,60.0,67,37,22.0,23.0,0.6,2.2,29.0,2016-12-19 18:00,,0.34,22.0,49.0,,,,
豐原,臺中市,104.0,細懸浮微粒,對敏感族群不良,3.7,0.59,42,53.0,81,63,33.0,34.0,1.5,1.0,108.0,2016-12-19 18:00,,0.39,37.0,59.0,,,,
沙鹿,臺中市,77.0,細懸浮微粒,普通,2.1,0.37,59,63.0,63,16,14.0,14.0,0.7,2.3,7.1,2016-12-19 18:00,,0.33,26.0,54.0,,,,
大里,臺中市,75.0,細懸浮微粒,普通,2.9,0.87,45,57.0,77,32,40.0,43.0,2.4,1.5,305.0,2016-12-19 18:00,,0.55,25.0,60.0,,,,
忠明,臺中市,82.0,細懸浮微粒,普通,2.6,0.57,41,48.0,61,35,33.0,34.0,1.8,1.9,355.0,2016-12-19 18:00,,0.37,28.0,54.0,,,,
西屯,臺中市,nan,nan,nan,2.3,0.43,59,nan,77,40,nan,nan,nan,1.8,312.0,2016-12-19 18:00,,nan,nan,nan,,,,
彰化,彰化縣,96.0,細懸浮微粒,普通,4.1,0.58,56,52.0,55,34,23.0,25.0,2.1,2.2,41.0,2016-12-19 18:00,,0.43,34.0,53.0,,,,
線西,彰化縣,115.0,細懸浮微粒,對敏感族群不良,3.6,0.29,56,58.0,64,42,12.0,14.0,2.2,2.7,44.0,2016-12-19 18:00,,0.32,41.0,62.0,,,,
二林,彰化縣,nan,nan,nan,6.7,1.66,61,nan,204,106,32.0,37.0,5.5,2.0,127.0,2016-12-19 18:00,,nan,nan,nan,,,,
南投,南投縣,106.0,細懸浮微粒,對敏感族群不良,9.6,1.18,5.3,49.0,86,42,65.0,80.0,14.0,1.3,53.0,2016-12-19 18:00,,0.63,37.0,75.0,,,,
斗六,雲林縣,104.0,細懸浮微粒,對敏感族群不良,3.8,0.53,42,58.0,68,42,22.0,24.0,2.1,1.7,43.0,2016-12-19 18:00,,0.41,37.0,64.0,,,,
崙背,雲林縣,125.0,細懸浮微粒,對敏感族群不良,2.7,0.36,59,51.0,69,44,14.0,17.0,2.2,2.4,271.0,2016-12-19 18:00,,0.29,45.0,66.0,,,,
新港,嘉義縣,116.0,細懸浮微粒,對敏感族群不良,2.6,0.31,41,51.0,87,39,14.0,15.0,1.5,2.3,306.0,2016-12-19 18:00,,0.34,41.0,84.0,,,,
朴子,嘉義縣,104.0,細懸浮微粒,對敏感族群不良,2.8,0.31,43,50.0,85,30,14.0,14.0,0.3,2.5,308.0,2016-12-19 18:00,,0.31,37.0,78.0,,,,
臺西,雲林縣,93.0,細懸浮微粒,普通,3.0,0.29,66,54.0,53,36,9.6,11.0,1.4,4.4,29.0,2016-12-19 18:00,,0.22,33.0,51.0,,,,
嘉義,嘉義市,131.0,細懸浮微粒,對敏感族群不良,5.1,0.65,35,51.0,74,48,25.0,28.0,2.6,3.5,322.0,2016-12-19 18:00,,0.5,47.0,76.0,,,,
新營,臺南市,124.0,細懸浮微粒,對敏感族群不良,3.3,0.4,36,46.0,77,35,22.0,24.0,1.5,2.3,337.0,2016-12-19 18:00,,0.41,44.0,91.0,,,,
善化,臺南市,108.0,細懸浮微粒,對敏感族群不良,3.6,0.35,36,47.0,69,35,22.0,23.0,1.0,1.5,299.0,2016-12-19 18:00,,0.39,38.0,68.0,,,,
安南,臺南市,119.0,細懸浮微粒,對敏感族群不良,3.4,0.37,42,50.0,72,32,19.0,20.0,1.5,1.5,311.0,2016-12-19 18:00,,0.39,43.0,81.0,,,,
臺南,臺南市,122.0,細懸浮微粒,對敏感族群不良,3.8,0.77,39,52.0,52,31,27.0,27.0,0.6,1.6,326.0,2016-12-19 18:00,,0.53,44.0,64.0,,,,
美濃,高雄市,69.0,細懸浮微粒,普通,2.7,0.59,52,49.0,50,42,19.0,21.0,1.6,0.5,66.0,2016-12-19 18:00,,0.29,23.0,28.0,,,,
