SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,48.0,nan,良好,1.3,0.58,3.5,16.0,18.0,12.0,20.0,26.0,6.0,0.5,273.0,2017-01-03 00:00,,0.5,15.0,25.0,,,,
汐止,新北市,67.0,細懸浮微粒,普通,5.7,0.55,2.6,15.0,37.0,18.0,27.0,42.0,14.0,1.4,52.0,2017-01-03 00:00,,0.5,22.0,39.0,,,,
萬里,新北市,47.0,nan,良好,1.2,0.17,24,23.0,17.0,12.0,3.5,4.9,1.3,3.4,204.0,2017-01-03 00:00,,0.2,15.0,28.0,,,,
新店,新北市,63.0,細懸浮微粒,普通,1.6,0.31,35,29.0,21.0,18.0,12.0,13.0,1.7,1.5,93.0,2017-01-03 00:00,,0.5,20.0,29.0,,,,
土城,新北市,60.0,細懸浮微粒,普通,2.3,0.41,30,29.0,37.0,17.0,17.0,19.0,1.1,0.9,293.0,2017-01-03 00:00,,0.6,19.0,38.0,,,,
板橋,新北市,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2017-01-03 00:00,,nan,nan,nan,,,,
新莊,新北市,52.0,細懸浮微粒,普通,2.7,0.33,35,23.0,28.0,9.0,13.0,14.0,1.7,3.5,58.0,2017-01-03 00:00,,0.6,16.0,41.0,,,,
菜寮,新北市,59.0,細懸浮微粒,普通,2.2,0.39,28,22.0,25.0,15.0,20.0,21.0,1.4,2.0,82.0,2017-01-03 00:00,,0.5,19.0,33.0,,,,
林口,新北市,72.0,細懸浮微粒,普通,6.3,0.19,33,29.0,39.0,19.0,12.0,14.0,1.3,4.0,69.0,2017-01-03 00:00,,0.3,24.0,52.0,,,,
淡水,新北市,55.0,細懸浮微粒,普通,2.0,0.6,11,16.0,29.0,16.0,20.0,24.0,4.2,nan,nan,2017-01-03 00:00,,0.6,17.0,37.0,,,,
士林,臺北市,49.0,nan,良好,4.9,0.17,38,31.0,11.0,7.0,7.6,8.8,1.2,2.4,111.0,2017-01-03 00:00,,0.3,15.0,26.0,,,,
中山,臺北市,52.0,細懸浮微粒,普通,1.7,0.53,23,18.0,25.0,16.0,25.0,27.0,2.5,2.1,116.0,2017-01-03 00:00,,0.7,16.0,32.0,,,,
萬華,臺北市,58.0,細懸浮微粒,普通,1.7,0.39,21,18.0,30.0,17.0,26.0,29.0,3.2,2.9,102.0,2017-01-03 00:00,,0.5,18.0,40.0,,,,
古亭,臺北市,71.0,細懸浮微粒,普通,1.1,0.38,27,26.0,32.0,17.0,18.0,21.0,2.2,2.3,84.0,2017-01-03 00:00,,0.5,24.0,36.0,,,,
松山,臺北市,63.0,細懸浮微粒,普通,1.5,0.5,14,18.0,24.0,16.0,26.0,29.0,3.6,1.3,77.0,2017-01-03 00:00,,0.5,20.0,36.0,,,,
板橋,新北市,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2017-01-03 05:00,,nan,nan,nan,,,,
基隆,基隆市,45.0,nan,良好,1.1,0.61,2.4,13.0,17.0,11.0,20.0,26.0,6.8,0.5,263.0,2017-01-03 01:00,,0.5,14.0,24.0,,,,
