SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
關山,臺東縣,37.0,,良好,1.2,,36,40.0,39,13,7.6,9.9,2.3,2.3,10.0,2018-01-01 20:00,,,10.0,27.0,1,,,
麥寮,雲林縣,90.0,細懸浮微粒,普通,1.5,0.35,41,51.0,70,28,6.2,6.8,0.6,5.7,6.5,2018-01-01 20:00,,0.3,31.0,108.0,4,,,
富貴角,新北市,112.0,細懸浮微粒,對敏感族群不健康,0.4,0.3,52,51.0,66,36,2.5,2.5,0.1,10.0,79.0,2018-01-01 20:00,,0.3,40.0,70.0,1,,,
萬里,新北市,87.0,細懸浮微粒,普通,9.0,0.33,38,48.0,57,27,13.0,14.0,1.2,2.1,101.0,2018-01-01 21:00,,0.4,30.0,65.0,3,,,
新店,新北市,84.0,細懸浮微粒,普通,1.2,0.56,29,37.0,52,34,18.0,20.0,1.7,1.4,127.0,2018-01-01 21:00,,0.5,29.0,54.0,1,,,
土城,新北市,75.0,細懸浮微粒,普通,1.2,0.68,30,36.0,54,29,18.0,19.0,0.7,1.7,337.0,2018-01-01 21:00,,0.6,25.0,52.0,1,,,
板橋,新北市,,,設備維護,2.0,0.66,27,,56,34,24.0,25.0,1.6,2.8,60.0,2018-01-01 21:00,,,,,2,,,
新莊,新北市,69.0,細懸浮微粒,普通,3.0,0.51,35,39.0,60,24,15.0,16.0,0.7,4.3,58.0,2018-01-01 21:00,,0.5,23.0,57.0,2,,,
菜寮,新北市,77.0,細懸浮微粒,普通,3.2,0.57,31,34.0,59,28,18.0,21.0,2.6,3.1,93.0,2018-01-01 21:00,,0.5,26.0,60.0,3,,,
林口,新北市,75.0,細懸浮微粒,普通,4.0,0.45,41,43.0,63,25,13.0,14.0,1.4,2.5,75.0,2018-01-01 21:00,,0.4,25.0,66.0,2,,,
淡水,新北市,60.0,細懸浮微粒,普通,1.6,0.41,34,35.0,35,18,7.6,8.6,1.1,,,2018-01-01 21:00,,0.4,19.0,39.0,2,,,
士林,臺北市,80.0,細懸浮微粒,普通,1.6,0.36,44,41.0,49,28,6.9,8.7,1.8,3.4,360.0,2018-01-01 21:00,,0.4,27.0,54.0,3,,,
中山,臺北市,73.0,細懸浮微粒,普通,3.1,0.62,25,30.0,72,26,24.0,28.0,3.9,2.8,129.0,2018-01-01 21:00,,0.6,24.0,69.0,2,,,
萬華,臺北市,81.0,細懸浮微粒,普通,2.1,0.59,14,20.0,50,36,26.0,29.0,2.6,2.5,105.0,2018-01-01 21:00,,0.5,28.0,48.0,2,,,
古亭,臺北市,71.0,細懸浮微粒,普通,1.6,0.55,30,37.0,54,31,20.0,22.0,1.9,2.6,88.0,2018-01-01 21:00,,0.5,24.0,50.0,1,,,
松山,臺北市,82.0,細懸浮微粒,普通,2.0,0.62,23,31.0,61,33,25.0,27.0,2.9,1.3,50.0,2018-01-01 21:00,,0.5,28.0,61.0,2,,,
冬山,宜蘭縣,34,,良好,2.1,0.27,33,37.0,29,7,7.9,9.8,1.9,2.2,242.0,2018-01-01 10:00,,0.3,5,25,2,,,
三重,新北市,68,懸浮微粒,普通,2.1,0.83,-,,83,21,27.0,56.0,29.0,,,2018-01-01 10:00,,0.7,16,80,3,,,
中壢,桃園市,57,細懸浮微粒,普通,1.6,0.57,31,35.0,50,24,21.0,34.0,13.0,2.1,12.0,2018-01-01 10:00,,0.4,18,64,2,,,
基隆,基隆市,71.0,細懸浮微粒,普通,2.0,0.47,40,41.0,56.0,30.0,9.0,10.0,1.2,1.3,91.0,2018-01-01 13:00,,0.4,24,51,2.0,,,
汐止,新北市,73.0,細懸浮微粒,普通,2.0,0.44,46,38.0,59.0,23.0,7.6,9.2,1.6,3.2,28.0,2018-01-01 13:00,,0.4,24,59,3.0,,,
萬里,新北市,71.0,細懸浮微粒,普通,2.7,0.35,50,51.0,64.0,28.0,4.7,6.2,1.6,5.7,57.0,2018-01-01 13:00,,0.3,24,77,3.0,,,
新店,新北市,64.0,細懸浮微粒,普通,1.6,0.4,44,45.0,58.0,23.0,8.0,9.9,1.9,3.0,105.0,2018-01-01 13:00,,0.3,21,56,2.0,,,
土城,新北市,59.0,細懸浮微粒,普通,1.5,0.45,44,43.0,59.0,20.0,7.9,9.7,1.8,2.6,339.0,2018-01-01 13:00,,0.4,19,56,2.0,,,
