SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,42,nan,良好,1.1,0.6,8.1,20.0,15,10,25.0,33.0,8.0,0.7,257.0,2017-02-15 01:00,,0.5,13,19,,,,
汐止,新北市,56,細懸浮微粒,普通,1.7,0.39,7.6,13.0,22,15,30.0,39.0,8.6,2.1,50.0,2017-02-15 01:00,,0.5,18,25,,,,
萬里,新北市,44,nan,良好,2.4,0.13,32,40.0,7,9,3.2,4.0,0.8,3.1,192.0,2017-02-15 01:00,,0.2,14,19,,,,
新店,新北市,46,nan,良好,1.3,0.24,40,38.0,17,14,10.0,11.0,0.8,2.4,114.0,2017-02-15 01:00,,0.4,14,24,,,,
土城,新北市,43,nan,良好,0.9,0.28,41,37.0,21,14,12.0,13.0,0.8,1.4,276.0,2017-02-15 01:00,,0.4,13,25,,,,
板橋,新北市,42,nan,良好,0.3,0.24,46,35.0,29,11,10.0,11.0,0.9,2.8,59.0,2017-02-15 01:00,,0.5,13,31,,,,
基隆,基隆市,45,nan,良好,1.7,0.66,6.1,26.0,18,12,29.0,38.0,8.6,0.5,278.0,2017-02-15 00:00,,0.5,14,21,,,,
汐止,新北市,57,細懸浮微粒,普通,2.5,0.52,4.7,18.0,25,18,35.0,49.0,15.0,2.5,49.0,2017-02-15 00:00,,0.5,18,26,,,,
萬里,新北市,48,nan,良好,2.6,0.15,32,43.0,20,12,4.9,5.8,1.0,2.7,182.0,2017-02-15 00:00,,0.2,15,22,,,,
新店,新北市,45,nan,良好,1.4,0.33,36,39.0,23,16,17.0,18.0,1.3,2.7,136.0,2017-02-15 00:00,,0.4,14,26,,,,
土城,新北市,44,nan,良好,0.7,0.34,38,39.0,22,10,15.0,16.0,1.0,1.9,281.0,2017-02-15 00:00,,0.4,14,26,,,,
板橋,新北市,44,nan,良好,1.1,0.37,37,35.0,29,9,19.0,20.0,0.9,2.3,54.0,2017-02-15 00:00,,0.5,14,32,,,,
新莊,新北市,44,nan,良好,2.0,0.41,23,32.0,57,7,32.0,47.0,15.0,3.7,73.0,2017-02-15 00:00,,0.4,8,47,,,,
臺東,臺東縣,57,細懸浮微粒,普通,1.5,0.26,41,41.0,37,18,3.9,5.0,1.1,2.2,288.0,2017-02-15 00:00,,0.3,18,38,,,,
陽明,臺北市,47,nan,良好,4.0,0.11,48,51.0,10,8,2.4,2.7,0.3,nan,nan,2017-02-15 00:00,,0.1,9,13,,,,
菜寮,新北市,35,nan,良好,1.4,0.31,37,37.0,24,6,16.0,17.0,0.9,3.1,92.0,2017-02-15 00:00,,0.4,11,25,,,,
林口,新北市,51,細懸浮微粒,普通,1.9,0.22,46,46.0,26,12,9.4,11.0,1.4,5.4,110.0,2017-02-15 00:00,,0.3,16,32,,,,
淡水,新北市,42,nan,良好,1.5,0.15,47,45.0,19,6,2.9,3.6,0.7,nan,nan,2017-02-15 00:00,,0.2,9,21,,,,
士林,臺北市,44,nan,良好,1.0,0.15,48,47.0,21,11,3.8,5.1,1.3,3.3,111.0,2017-02-15 00:00,,0.2,11,31,,,,
中山,臺北市,49,nan,良好,0.9,0.46,25,22.0,22,14,26.0,30.0,3.3,2.8,121.0,2017-02-15 00:00,,0.7,15,29,,,,
萬華,臺北市,44,nan,良好,2.2,0.39,25,23.0,24,8,28.0,30.0,2.5,3.6,108.0,2017-02-15 00:00,,0.5,14,34,,,,
古亭,臺北市,48,nan,良好,0.9,0.28,44,42.0,20,10,13.0,14.0,1.6,2.5,88.0,2017-02-15 00:00,,0.3,15,14,,,,
松山,臺北市,39,nan,良好,3.3,0.57,12,18.0,34,7,36.0,42.0,6.0,1.7,70.0,2017-02-15 00:00,,0.6,12,28,,,,
大同,臺北市,42,nan,良好,1.7,0.77,-,nan,31,8,35.0,53.0,17.0,nan,nan,2017-02-15 00:00,,0.9,12,45,,,,
桃園,桃園市,49,nan,良好,2.8,0.37,36,41.0,18,12,17.0,19.0,1.9,3.9,91.0,2017-02-15 00:00,,0.4,15,31,,,,
大園,桃園市,50,nan,良好,2.4,0.22,43,46.0,20,12,15.0,17.0,1.3,5.5,79.0,2017-02-15 00:00,,0.2,15,35,,,,
觀音,桃園市,60,細懸浮微粒,普通,6.9,0.24,34,37.0,26,15,23.0,23.0,0.6,5.2,85.0,2017-02-15 00:00,,0.3,19,37,,,,
平鎮,桃園市,49,nan,良好,2.3,0.25,46,47.0,20,10,8.4,9.9,1.5,3.9,93.0,2017-02-15 00:00,,0.3,15,35,,,,
龍潭,桃園市,61,細懸浮微粒,普通,1.9,0.26,39,42.0,42,17,12.0,13.0,1.4,2.8,57.0,2017-02-15 00:00,,0.3,20,45,,,,
湖口,新竹縣,61,細懸浮微粒,普通,2.3,0.28,43,48.0,25,24,11.0,12.0,0.7,2.1,60.0,2017-02-15 00:00,,0.3,20,27,,,,
竹東,新竹縣,60,細懸浮微粒,普通,1.8,0.31,30,37.0,32,20,9.1,10.0,1.1,1.2,142.0,2017-02-15 00:00,,0.3,19,36,,,,
新竹,新竹市,58,細懸浮微粒,普通,2.2,0.39,26,35.0,28,17,24.0,24.0,0.8,1.0,70.0,2017-02-15 00:00,,0.4,19,38,,,,
頭份,苗栗縣,60,細懸浮微粒,普通,1.4,0.37,23,39.0,29,14,24.0,25.0,0.7,1.2,122.0,2017-02-15 00:00,,0.4,19,35,,,,
苗栗,苗栗縣,63,細懸浮微粒,普通,2.3,0.47,17,27.0,45,21,24.0,26.0,2.0,0.6,311.0,2017-02-15 00:00,,0.5,20,53,,,,
三義,苗栗縣,74,細懸浮微粒,普通,1.5,0.39,47,39.0,45,23,4.2,6.1,1.9,2.1,194.0,2017-02-15 00:00,,0.4,25,48,,,,
豐原,臺中市,87,細懸浮微粒,普通,1.5,0.36,35,42.0,41,20,16.0,17.0,0.9,2.3,114.0,2017-02-15 00:00,,0.4,30,47,,,,
沙鹿,臺中市,75,細懸浮微粒,普通,2.3,0.52,9,31.0,48,28,34.0,36.0,1.7,0.7,351.0,2017-02-15 00:00,,0.4,25,52,,,,
大里,臺中市,104,細懸浮微粒,對敏感族群不良,3.0,0.63,7.3,24.0,89,33,38.0,40.0,2.5,1.5,274.0,2017-02-15 00:00,,0.7,37,82,,,,
忠明,臺中市,95,細懸浮微粒,普通,3.5,0.85,2.2,26.0,66,42,45.0,62.0,17.0,0.7,217.0,2017-02-15 00:00,,0.6,34,61,,,,
西屯,臺中市,97,細懸浮微粒,普通,3.0,0.62,7.1,33.0,70,36,38.0,42.0,4.2,0.5,125.0,2017-02-15 00:00,,0.4,34,76,,,,
彰化,彰化縣,85,細懸浮微粒,普通,2.3,0.68,6.8,25.0,66,35,30.0,33.0,2.1,1.1,187.0,2017-02-15 00:00,,0.6,30,66,,,,
線西,彰化縣,85,細懸浮微粒,普通,5.5,0.34,19,35.0,59,32,29.0,30.0,0.9,1.4,47.0,2017-02-15 00:00,,0.6,29,67,,,,
二林,彰化縣,60,細懸浮微粒,普通,3.4,0.29,27,40.0,39,17,11.0,12.0,1.1,0.7,339.0,2017-02-15 00:00,,0.3,19,63,,,,
南投,南投縣,117,細懸浮微粒,對敏感族群不良,2.5,0.44,13,27.0,105,50,26.0,29.0,2.8,1.7,144.0,2017-02-15 00:00,,0.6,42,90,,,,
斗六,雲林縣,113,細懸浮微粒,對敏感族群不良,3.7,0.6,11,33.0,88,47,27.0,32.0,4.8,0.9,191.0,2017-02-15 00:00,,0.5,40,85,,,,
崙背,雲林縣,92,細懸浮微粒,普通,2.8,0.32,27,41.0,51,29,13.0,15.0,1.5,1.4,331.0,2017-02-15 00:00,,0.3,32,69,,,,
新港,嘉義縣,80,細懸浮微粒,普通,2.7,0.3,30,45.0,70,23,8.9,10.0,1.4,1.3,328.0,2017-02-15 00:00,,0.3,27,89,,,,
