SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,31,,良好,0.9,0.35,27,34.0,18,7,10.0,12.0,1.8,0.5,246.0,2017-05-27 06:00,,0.3,8,17,,,,
汐止,新北市,43,,良好,1.3,0.2,45,36.0,19,15,8.4,9.2,0.7,1.6,53.0,2017-05-27 06:00,,0.2,13,20,,,,
萬里,新北市,31,,良好,2.4,0.18,28,34.0,18,9,4.3,5.6,1.3,2.7,128.0,2017-05-27 06:00,,0.2,9,23,,,,
新店,新北市,39,,良好,1.5,0.17,45,42.0,24,7,3.3,4.4,1.2,2.5,128.0,2017-05-27 06:00,,0.2,9,24,,,,
土城,新北市,37,,良好,2.0,0.21,47,40.0,18,7,5.1,6.0,0.9,2.2,360.0,2017-05-27 06:00,,0.2,8,20,,,,
板橋,新北市,37,,良好,0.8,0.22,46,40.0,24,7,6.6,6.6,0.1,3.2,54.0,2017-05-27 06:00,,0.3,9,23,,,,
基隆,基隆市,35,,良好,1.4,0.31,29,38.0,15,ND,11.0,13.0,1.6,0.7,281.0,2017-05-27 00:00,,0.3,9,17,,,,
汐止,新北市,38,,良好,5.7,0.31,23,27.0,26,11,21.0,23.0,2.5,1.4,48.0,2017-05-27 00:00,,0.4,12,21,,,,
萬里,新北市,50,,良好,1.8,0.17,39,54.0,22,9,4.5,5.0,0.6,3.3,140.0,2017-05-27 00:00,,0.2,9,28,,,,
新店,新北市,35,,良好,1.6,0.21,38,34.0,24,6,7.6,8.9,1.3,1.8,83.0,2017-05-27 00:00,,0.3,11,23,,,,
土城,新北市,32,,良好,1.3,0.31,34,33.0,21,8,10.0,11.0,1.2,1.4,342.0,2017-05-27 00:00,,0.4,10,27,,,,
板橋,新北市,32,,良好,0.9,0.35,32,25.0,19,9,14.0,17.0,3.1,2.8,47.0,2017-05-27 00:00,,0.6,10,25,,,,
新莊,新北市,32,,良好,1.7,0.27,40,35.0,19,ND,9.4,10.0,0.7,3.7,81.0,2017-05-27 00:00,,0.4,5,26,,,,
陽明,臺北市,48,,良好,2.2,0.1,53,52.0,5,2,0.3,0.9,0.6,,,2017-05-27 00:00,,0.1,6,10,,,,
宜蘭,宜蘭縣,32,,良好,1.3,0.2,26,34.0,25,5,3.6,4.7,1.0,1.6,289.0,2017-05-27 00:00,,0.2,10,24,,,,
冬山,宜蘭縣,33,,良好,1.9,0.14,28,36.0,23,8,2.1,3.4,1.2,0.9,164.0,2017-05-27 00:00,,0.2,7,22,,,,
三重,新北市,37,,良好,3.9,0.81,-,,33,6,37.0,77.0,40.0,,,2017-05-27 00:00,,1.5,8,40,,,,
中壢,桃園市,35,,良好,2.6,0.6,28,20.0,30,5,16.0,25.0,9.1,1.3,207.0,2017-05-27 00:00,,1.2,7,38,,,,
菜寮,新北市,39,,良好,3.2,0.32,34,33.0,29,13,16.0,17.0,1.4,2.8,86.0,2017-05-27 00:00,,0.4,12,28,,,,
林口,新北市,53,細懸浮微粒,普通,2.0,0.29,35,35.0,25,13,14.0,15.0,1.9,3.5,91.0,2017-05-27 00:00,,0.3,17,29,,,,
淡水,新北市,29,,良好,1.7,0.32,33,28.0,26,ND,9.2,10.0,0.9,,,2017-05-27 00:00,,0.5,9,28,,,,
