SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,41.0,,良好,1.4,0.2,42,30.0,21.0,11.0,3.5,3.6,0.2,0.8,88.0,2017-11-16 02:00,,0.4,13.0,25.0,1.0,,,
汐止,新北市,53.0,細懸浮微粒,普通,1.2,0.27,35,24.0,26.0,17.0,12.0,15.0,2.7,0.8,85.0,2017-11-16 02:00,,0.4,16.0,28.0,2.0,,,
萬里,新北市,56.0,細懸浮微粒,普通,1.1,0.2,49,38.0,30.0,15.0,1.5,2.3,0.8,0.7,196.0,2017-11-16 02:00,,0.3,18.0,42.0,2.0,,,
新店,新北市,36.0,,良好,1.4,0.24,40,34.0,30.0,11.0,5.1,6.0,0.9,1.8,118.0,2017-11-16 02:00,,0.4,11.0,28.0,1.0,,,
土城,新北市,42.0,,良好,1.0,0.28,39,33.0,29.0,13.0,8.4,8.9,0.5,1.6,360.0,2017-11-16 02:00,,0.4,13.0,28.0,1.0,,,
板橋,新北市,40.0,,良好,1.7,0.27,38,31.0,29.0,11.0,9.0,9.8,0.8,2.6,59.0,2017-11-16 02:00,,0.5,12.0,31.0,3.0,,,
新莊,新北市,31.0,,良好,3.3,0.28,41,33.0,27.0,8.0,7.9,8.7,0.8,3.1,69.0,2017-11-16 02:00,,0.5,9.0,30.0,3.0,,,
菜寮,新北市,35.0,,良好,5.5,0.27,38,33.0,33.0,13.0,10.0,11.0,1.1,2.6,96.0,2017-11-16 02:00,,0.4,11.0,33.0,4.0,,,
林口,新北市,63.0,細懸浮微粒,普通,4.0,0.23,42,37.0,39.0,22.0,7.4,7.5,0.1,2.9,83.0,2017-11-16 02:00,,0.3,21.0,42.0,4.0,,,
淡水,新北市,30.0,,良好,2.2,0.28,31,20.0,29.0,8.0,6.0,6.0,0.0,,,2017-11-16 02:00,,0.5,9.0,28.0,1.0,,,
士林,臺北市,41.0,,良好,2.7,0.19,48,44.0,19.0,10.0,1.8,3.3,1.5,2.5,104.0,2017-11-16 02:00,,0.2,9.0,18.0,3.0,,,
中山,臺北市,28.0,,良好,4.8,0.28,38,25.0,30.0,9.0,10.0,11.0,1.1,2.1,126.0,2017-11-16 02:00,,0.6,9.0,24.0,4.0,,,
萬華,臺北市,,,設備維護,,,,,,,,,,,,2017-11-16 02:00,,,,,,,,
古亭,臺北市,37.0,,良好,1.5,0.26,39,35.0,13.0,10.0,7.7,8.3,0.6,2.3,85.0,2017-11-16 02:00,,0.4,11.0,22.0,2.0,,,
基隆,基隆市,43.0,,良好,1.5,0.22,38,32.0,23.0,12,3.4,3.6,0.3,0.6,301.0,2017-11-16 04:00,,0.4,13.0,26.0,1.0,,,
汐止,新北市,53.0,細懸浮微粒,普通,0.9,0.28,29,24.0,23.0,14,13.0,16.0,2.1,1.0,45.0,2017-11-16 04:00,,0.4,16.0,26.0,2.0,,,
萬里,新北市,55.0,細懸浮微粒,普通,1.0,0.18,52,38.0,29.0,14,0.9,1.5,0.6,1.1,150.0,2017-11-16 04:00,,0.2,17.0,37.0,2.0,,,
基隆,基隆市,42.0,,良好,1.3,0.45,23,30.0,24.0,12.0,15.0,16.0,0.7,0.7,281.0,2017-11-16 00:00,,0.4,13.0,26.0,1.0,,,
汐止,新北市,52.0,細懸浮微粒,普通,2.0,0.39,24,20.0,28.0,17.0,19.0,20.0,0.8,1.9,39.0,2017-11-16 00:00,,0.5,16.0,29.0,2.0,,,
萬里,新北市,53.0,細懸浮微粒,普通,3.1,0.23,38,39.0,41.0,23.0,6.4,7.3,0.9,1.6,242.0,2017-11-16 00:00,,0.3,16.0,47.0,2.0,,,
新店,新北市,41.0,,良好,1.1,0.32,38,31.0,24.0,14.0,7.1,8.1,1.0,0.9,89.0,2017-11-16 00:00,,0.4,13.0,28.0,1.0,,,
土城,新北市,41.0,,良好,1.1,0.38,36,31.0,29.0,13.0,13.0,14.0,0.5,0.9,309.0,2017-11-16 00:00,,0.5,13.0,29.0,1.0,,,
