SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,41,nan,良好,1.4,0.23,46,44.0,17,7,5.4,6.9,1.5,0.9,148.0,2017-02-13 00:00,,0.2,7.0,18,,,,
汐止,新北市,38,nan,良好,1.3,0.26,37,28.0,19,9,13.0,14.0,0.7,1.9,65.0,2017-02-13 00:00,,0.4,12.0,22,,,,
萬里,新北市,47,nan,良好,1.8,0.15,52,51.0,37,11,2.1,3.6,1.5,6.2,50.0,2017-02-13 00:00,,0.2,10.0,36,,,,
新店,新北市,37,nan,良好,1.1,0.22,42,40.0,23,8,6.8,8.0,1.2,2.3,142.0,2017-02-13 00:00,,0.3,11.0,23,,,,
土城,新北市,35,nan,良好,1.3,0.24,40,38.0,19,6,7.8,8.6,0.8,1.6,127.0,2017-02-13 00:00,,0.3,7.0,21,,,,
板橋,新北市,28,nan,良好,1.3,0.34,34,27.0,29,6,13.0,14.0,0.8,1.9,72.0,2017-02-13 00:00,,0.5,7.0,30,,,,
基隆,基隆市,41,nan,良好,1.2,0.22,42,44.0,16,8.0,5.3,6.8,1.5,0.5,177.0,2017-02-13 01:00,,0.2,7.0,18,,,,
汐止,新北市,37,nan,良好,1.4,0.21,44,29.0,20,10.0,6.2,6.6,0.4,1.2,65.0,2017-02-13 01:00,,0.4,11.0,21,,,,
萬里,新北市,48,nan,良好,1.6,0.16,53,52.0,40,11.0,1.4,2.7,1.3,6.3,55.0,2017-02-13 01:00,,0.2,11.0,37,,,,
復興,高雄市,98,細懸浮微粒,普通,3.5,0.62,20,29.0,70,32,26.0,28.0,2.4,1.1,100.0,2017-02-13 00:00,,0.8,35.0,77,,,,
埔里,南投縣,69,細懸浮微粒,普通,2.3,0.45,9,16.0,37,26,15.0,16.0,1.4,0.7,267.0,2017-02-13 00:00,,0.5,23.0,34,,,,
馬祖,連江縣,85,細懸浮微粒,普通,1.9,0.26,60,65.0,50,27,7.2,7.7,0.5,3.8,95.0,2017-02-13 00:00,,0.3,30.0,54,,,,
金門,金門縣,89,細懸浮微粒,普通,3.9,0.28,54,58.0,45,29,7.6,8.0,0.4,3.9,48.0,2017-02-13 00:00,,0.3,31.0,54,,,,
馬公,澎湖縣,44,nan,良好,1.2,0.14,46,47.0,26,6,0.8,1.8,1.0,6.1,82.0,2017-02-13 00:00,,0.1,10.0,27,,,,
關山,臺東縣,42,nan,良好,1.7,nan,21,25.0,23,13,5.5,6.0,0.5,0.5,10.0,2017-02-13 00:00,,nan,13.0,25,,,,
麥寮,雲林縣,54,細懸浮微粒,普通,1.9,0.2,37,42.0,37,13,6.4,7.3,0.9,3.3,50.0,2017-02-13 00:00,,0.2,17.0,60,,,,
新莊,新北市,31,nan,良好,0.8,0.33,35,34.0,23,ND,13.0,14.0,1.1,2.8,101.0,2017-02-13 00:00,,0.4,3.0,24,,,,
菜寮,新北市,31,nan,良好,1.7,0.32,35,30.0,25,11,16.0,18.0,1.9,2.7,106.0,2017-02-13 00:00,,0.4,10.0,26,,,,
林口,新北市,36,nan,良好,3.8,0.28,33,34.0,29,10,15.0,17.0,1.2,2.7,93.0,2017-02-13 00:00,,0.3,11.0,31,,,,
淡水,新北市,26,nan,良好,1.9,0.4,24,28.0,17,4,14.0,16.0,1.8,nan,nan,2017-02-13 00:00,,0.4,6.0,18,,,,
士林,臺北市,38,nan,良好,1.5,0.18,46,41.0,26,10,5.1,6.6,1.4,3.2,120.0,2017-02-13 00:00,,0.2,9.0,30,,,,
中山,臺北市,38,nan,良好,1.1,0.41,28,23.0,17,nan,21.0,25.0,4.0,2.5,123.0,2017-02-13 00:00,,0.5,12.0,31,,,,
萬華,臺北市,25,nan,良好,1.2,0.34,30,21.0,28,6,19.0,22.0,2.7,2.0,91.0,2017-02-13 00:00,,0.5,8.0,26,,,,
古亭,臺北市,33,nan,良好,1.5,0.2,40,36.0,15,nan,7.4,9.3,1.9,3.7,109.0,2017-02-13 00:00,,0.3,nan,12,,,,
松山,臺北市,28,nan,良好,0.8,0.29,35,29.0,27,6,15.0,17.0,1.9,1.3,67.0,2017-02-13 00:00,,0.4,9.0,24,,,,
大同,臺北市,43,nan,良好,2.6,0.75,-,nan,43,12,37.0,69.0,32.0,nan,nan,2017-02-13 00:00,,1.1,13.0,44,,,,
桃園,桃園市,44,nan,良好,1.3,0.21,44,42.0,16,15,5.8,5.8,0.0,2.6,106.0,2017-02-13 00:00,,0.2,14.0,23,,,,
大園,桃園市,63,細懸浮微粒,普通,3.3,0.23,38,36.0,32,18,14.0,16.0,1.4,4.8,55.0,2017-02-13 00:00,,0.3,20.0,42,,,,
觀音,桃園市,33,nan,良好,7.1,0.22,28,32.0,39,7,21.0,22.0,0.9,4.5,84.0,2017-02-13 00:00,,0.2,9.0,36,,,,
平鎮,桃園市,38,nan,良好,1.4,0.22,43,41.0,28,10,6.7,8.5,1.8,3.4,62.0,2017-02-13 00:00,,0.3,10.0,36,,,,
龍潭,桃園市,44,nan,良好,1.0,0.2,42,39.0,26,5,3.6,4.5,0.9,4.6,59.0,2017-02-13 00:00,,0.3,14.0,29,,,,
湖口,新竹縣,41,nan,良好,2.3,0.21,44,44.0,18,10,5.8,7.2,1.5,5.7,52.0,2017-02-13 00:00,,0.2,12.0,23,,,,
竹東,新竹縣,34,nan,良好,1.0,0.22,37,37.0,14,8,2.8,3.4,0.6,1.0,134.0,2017-02-13 00:00,,0.2,8.0,15,,,,
新竹,新竹市,37,nan,良好,1.7,0.18,41,39.0,24,11,6.3,7.2,0.8,3.1,67.0,2017-02-13 00:00,,0.2,12.0,29,,,,
頭份,苗栗縣,45,nan,良好,1.5,0.21,40,40.0,22,12,17.0,20.0,2.3,2.2,72.0,2017-02-13 00:00,,0.2,14.0,24,,,,
苗栗,苗栗縣,44,nan,良好,4.0,0.37,26,33.0,63,18,16.0,20.0,3.7,0.8,58.0,2017-02-13 00:00,,0.3,14.0,45,,,,
三義,苗栗縣,35,nan,良好,1.0,0.2,36,38.0,18,8,2.3,3.0,0.7,2.9,33.0,2017-02-13 00:00,,0.2,10.0,22,,,,
豐原,臺中市,53,細懸浮微粒,普通,2.8,0.27,22,35.0,19,16,9.0,9.0,-0.1,1.6,109.0,2017-02-13 00:00,,0.3,16.0,26,,,,
沙鹿,臺中市,60,細懸浮微粒,普通,2.1,0.25,31,34.0,24,9,11.0,11.0,0.5,2.4,26.0,2017-02-13 00:00,,0.3,19.0,38,,,,
大里,臺中市,56,細懸浮微粒,普通,2.1,0.42,16,26.0,42,12,23.0,24.0,0.6,1.1,336.0,2017-02-13 00:00,,0.4,17.0,47,,,,
忠明,臺中市,64,細懸浮微粒,普通,2.2,0.29,26,31.0,22,10,13.0,15.0,1.9,0.7,266.0,2017-02-13 00:00,,0.3,21.0,37,,,,
西屯,臺中市,72,細懸浮微粒,普通,1.2,0.29,30,34.0,35,21,13.0,14.0,0.6,2.4,34.0,2017-02-13 00:00,,0.3,24.0,46,,,,
彰化,彰化縣,83,細懸浮微粒,普通,1.8,0.37,21,27.0,38,26,17.0,19.0,1.9,1.6,35.0,2017-02-13 00:00,,0.4,28.0,48,,,,
線西,彰化縣,76,細懸浮微粒,普通,2.4,0.25,30,35.0,42,24,14.0,15.0,1.4,3.6,39.0,2017-02-13 00:00,,0.4,26.0,50,,,,
二林,彰化縣,65,細懸浮微粒,普通,4.5,0.33,27,32.0,51,21,15.0,16.0,1.2,3.4,37.0,2017-02-13 00:00,,0.4,21.0,52,,,,
南投,南投縣,77,細懸浮微粒,普通,3.0,0.44,10,25.0,49,32,26.0,28.0,2.4,1.0,38.0,2017-02-13 00:00,,0.5,26.0,55,,,,
斗六,雲林縣,93,細懸浮微粒,普通,3.2,0.36,20,32.0,57,28,16.0,17.0,0.4,1.4,344.0,2017-02-13 00:00,,0.4,33.0,65,,,,
崙背,雲林縣,78,細懸浮微粒,普通,5.3,0.33,21,34.0,44,24,19.0,21.0,2.1,2.6,29.0,2017-02-13 00:00,,0.3,26.0,51,,,,
新港,嘉義縣,78,細懸浮微粒,普通,4.7,0.31,24,33.0,52,22,14.0,15.0,1.4,2.0,331.0,2017-02-13 00:00,,0.3,27.0,63,,,,
