SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,25,,良好,2.3,0.78,2,6.0,15,9,22.0,39.0,18.0,0.7,321.0,2017-12-10 00:00,,0.6,8,12,3,,,
汐止,新北市,52,細懸浮微粒,普通,4.3,0.92,3.3,5.0,20,15,24.0,72.0,48.0,0.5,38.0,2017-12-10 00:00,,0.7,16,18,4,,,
萬里,新北市,29,,良好,1.9,0.18,25,20.0,9,7,1.4,1.5,0.1,5.4,218.0,2017-12-10 00:00,,0.2,9,7,2,,,
新店,新北市,40,,良好,2.0,0.45,6.9,9.0,19,11,18.0,23.0,5.0,0.8,147.0,2017-12-10 00:00,,0.6,12,22,2,,,
土城,新北市,33,,良好,4.3,0.77,2,6.0,26,8,19.0,59.0,39.0,0.7,167.0,2017-12-10 00:00,,0.8,10,23,3,,,
基隆,基隆市,24,,良好,2.6,0.62,2.6,4.0,9,6,21.0,31.0,10.0,0.5,272.0,2017-12-10 01:00,,0.6,7,11,3,,,
汐止,新北市,53,細懸浮微粒,普通,2.3,0.81,3.4,4.0,19,17,21.0,64.0,44.0,0.6,249.0,2017-12-10 01:00,,0.8,16,18,4,,,
萬里,新北市,28,,良好,1.1,0.18,25,20.0,6,8,1.0,1.4,0.4,4.4,217.0,2017-12-10 01:00,,0.2,9,7,2,,,
新店,新北市,39,,良好,1.6,0.45,3.8,8.0,15,8,18.0,26.0,7.5,0.5,122.0,2017-12-10 01:00,,0.6,12,20,2,,,
土城,新北市,33,,良好,3.8,0.81,2.2,5.0,25,8,18.0,54.0,37.0,0.6,183.0,2017-12-10 01:00,,0.8,10,23,3,,,
板橋,新北市,46,,良好,2.7,0.7,2.2,5.0,22,12,20.0,35.0,14.0,1.3,248.0,2017-12-10 01:00,,0.9,14,26,3,,,
新莊,新北市,28,,良好,5.6,1.02,2.1,5.0,33,8,23.0,62.0,40.0,0.7,174.0,2017-12-10 01:00,,1.0,7,30,3,,,
菜寮,新北市,28,,良好,3.1,1.35,3,6.0,18,12,25.0,77.0,52.0,0.8,273.0,2017-12-10 01:00,,1.0,9,15,4,,,
林口,新北市,29,,良好,2.9,0.5,12,18.0,24,10,28.0,33.0,4.7,1.5,138.0,2017-12-10 01:00,,0.4,9,21,2,,,
淡水,新北市,28,,良好,1.7,0.99,2.9,10.0,23,9,30.0,57.0,27.0,,,2017-12-10 01:00,,0.6,7,18,2,,,
三重,新北市,47,,良好,5.9,3.56,-,,52,13,32.0,256.0,224.0,,,2017-12-10 00:00,,2.1,10,51,3,,,
中壢,桃園市,44,,良好,2.9,1.19,2.3,3.0,54,4,21.0,60.0,39.0,1.2,188.0,2017-12-10 00:00,,1.8,9,47,3,,,
竹山,南投縣,116,細懸浮微粒,對敏感族群不健康,0.9,0.38,3.1,5.0,40,26,11.0,14.0,2.8,0.9,83.0,2017-12-10 00:00,,0.6,41,59,1,,,
永和,新北市,32,,良好,2.2,1.68,2.4,11.0,22,11,26.0,87.0,61.0,1.0,116.0,2017-12-10 00:00,,0.9,10,18,1,,,
復興,高雄市,136,細懸浮微粒,對敏感族群不健康,3.1,0.78,3.5,9.0,80,57,34.0,40.0,5.2,0.8,172.0,2017-12-10 00:00,,1.0,49,80,4,,,
